id	overall_score	total_words	total_sentences	words_div_sentences	sent_density	pct_transitions	pct_rel_trigrams	grammar_errors_ltp_by_words	difficult_words	proportion_vocab_list[a]_total_words	proportion_vocab_list[a]_headwords	proportion_vocab_list[accent]_total_words	proportion_vocab_list[accent]_headwords	proportion_vocab_list[abandon]_total_words	proportion_vocab_list[abandon]_headwords	proportion_vocab_list[abnormal]_total_words	proportion_vocab_list[abnormal]_headwords	proportion_vocab_list[abbey]_total_words	proportion_vocab_list[abbey]_headwords	proportion_vocab_list[abduct]_total_words	proportion_vocab_list[abduct]_headwords	proportion_vocab_list[abate]_total_words	proportion_vocab_list[abate]_headwords	proportion_vocab_list[aback]_total_words	proportion_vocab_list[aback]_headwords	proportion_vocab_list[abbot]_total_words	proportion_vocab_list[abbot]_headwords	proportion_vocab_list[abet]_total_words	proportion_vocab_list[abet]_headwords	proportion_vocab_list[abrasion]_total_words	proportion_vocab_list[abrasion]_headwords	proportion_vocab_list[aberrant]_total_words	proportion_vocab_list[aberrant]_headwords	proportion_vocab_list[abattoir]_total_words	proportion_vocab_list[abattoir]_headwords	proportion_vocab_list[abashed]_total_words	proportion_vocab_list[abashed]_headwords	proportion_vocab_list[abacus]_total_words	proportion_vocab_list[abacus]_headwords	proportion_vocab_list[abalone]_total_words	proportion_vocab_list[abalone]_headwords	proportion_vocab_list[abductee]_total_words	proportion_vocab_list[abductee]_headwords	proportion_vocab_list[aardvark]_total_words	proportion_vocab_list[aardvark]_headwords	proportion_vocab_list[abnegate]_total_words	proportion_vocab_list[abnegate]_headwords	proportion_vocab_list[abaya]_total_words	proportion_vocab_list[abaya]_headwords	proportion_vocab_list[abaft]_total_words	proportion_vocab_list[abaft]_headwords	proportion_vocab_list[abomasum]_total_words	proportion_vocab_list[abomasum]_headwords	proportion_vocab_list[abettor]_total_words	proportion_vocab_list[abettor]_headwords	proportion_vocab_list[acetal]_total_words	proportion_vocab_list[acetal]_headwords	proportion_vocab_list[ablaut]_total_words	proportion_vocab_list[ablaut]_headwords	proportion_vocab_list[a1]_total_words	proportion_vocab_list[a1]_headwords	proportion_vocab_list[ah]_total_words	proportion_vocab_list[ah]_headwords	proportion_vocab_list[absentminded]_total_words	proportion_vocab_list[absentminded]_headwords	proportion_vocab_list[aal]_total_words	proportion_vocab_list[aal]_headwords	unique_words	ttrr	num_types	flesch_reading_ease	flesch_kincaid_grade	smog_index	automated_readability_index	coleman_liau_index	linsear_write_formula	dale_chall_readability_score	text_standard	spache_readability	reading_time	crawford	wiener_sachtextformel	monosyllabcount	polysyllabcount	letter_count	char_count	sentence_count	lexicon_count	syllable_count	ts_avg_len_sent	ts_avg_sent_per_word	ts_avg_syllab_per_word	nlemma_types	n_bigram_lemma_types	n_trigram_lemma_types	nlemmas	n_bigram_lemmas	n_trigram_lemmas	ncontent_types	ncontent_tokens	content_ttr	nfunction_tokens	nfunction_types	function_ttr	nouns_total	nouns_unique	ttr_nouns	determiners_unique	determiners_per_words	determiners_total	conjunctions_unique	conjunctions_total	conjunctions_per_words	pronouns_unique	pronouns_total	pronouns_density	pronouns_noun_ratio
312	7	269	20	13.45	8.55	0.0374	15.97	0.040892193308550186	18	0.2862453531598513	0.011229400612512761	0.01486988847583643	0.0006279434850863422	0.007434944237918215	0.0003401360544217687	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0037174721189591076	0.00031289111389236547	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0037174721189591076	0.00016545334215751158	0.007434944237918215	0.0017406440382941688	43.59	0.44	102	84.98	4.3	7.7	4.4	5.26	5.111111111111111	5.98	6.0	3.1460276824034334	14.53	1.2	1.129746952789699	176	13	953	989	20	233	304	11.7	0.09	1.3	102	101	100	234	233	232	62	130	0.4769	104	40	0.3846	29	16	0.5517	1	0.04274	10	2	2	0.00855	2	2	0.00855	0.07
314	9	399	21	19.0	5.72	0.028	36.97	0.05263157894736842	44	0.3533834586466165	0.02056292839434155	0.03007518796992481	0.0018838304552590266	0.012531328320802004	0.0008503401360544217	0.005012531328320802	0.00041109969167523125	0.002506265664160401	0.00023282887077997672	0.007518796992481203	0.0007313505607020966	0.0	0.0	0.0	0.0	0.002506265664160401	0.00031289111389236547	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002506265664160401	4.462492748449284e-05	0.0	0.0	0.002506265664160401	0.00016545334215751158	0.0	0.0	52.04	0.52	191	71.04	7.6	11.1	8.8	8.47	8.0	7.07	8.0	4.307253968253967	24.33	2.4	4.2838690476190475	252	41	1616	1656	21	360	512	17.1	0.06	1.4	191	190	189	367	366	365	132	198	0.6667	169	59	0.3491	32	21	0.6562	1	0.08174	30	2	7	0.01907	2	6	0.01635	0.19
315	10	474	22	21.545454545454547	5.24	0.0654	36.13	0.02531645569620253	54	0.3143459915611814	0.021729619367070147	0.06329113924050633	0.004709576138147566	0.02109704641350211	0.0017006802721088435	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002109704641350211	4.462492748449284e-05	0.0	0.0	0.002109704641350211	0.00016545334215751158	0.0	0.0	50.24	0.5	211	60.65	9.5	13.0	11.1	10.21	8.25	7.53	10.0	4.629004784688995	29.94	2.9	5.795197129186603	297	66	1980	2038	22	418	626	19.0	0.05	1.5	211	210	209	420	419	418	148	228	0.6491	192	63	0.3281	55	33	0.6	1	0.09048	38	1	16	0.0381	1	9	0.02143	0.16
316	9	627	29	21.620689655172413	5.33	0.0467	42.86	0.004784688995215311	69	0.23923444976076555	0.02187545573866122	0.05263157894736842	0.005180533751962323	0.023923444976076555	0.002551020408163265	0.006379585326953748	0.0008221993833504625	0.001594896331738437	0.00023282887077997672	0.001594896331738437	0.00024378352023403217	0.001594896331738437	0.0002718129926610492	0.001594896331738437	0.0002924831822170225	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003189792663476874	0.00033090668431502316	0.0	0.0	43.2	0.43	235	61.16	9.3	11.7	10.7	9.92	11.666666666666666	7.41	10.0	4.5549589674436515	38.37	2.7	4.924360226032235	377	65	2518	2612	29	537	787	18.5	0.05	1.5	235	234	233	544	543	542	174	298	0.5839	246	61	0.248	64	31	0.4844	1	0.11397	62	2	17	0.03125	2	25	0.04596	0.39
317	10	553	33	16.757575757575758	6.64	0.0187	43.7	0.0325497287522604	70	0.2603978300180832	0.021000437509114775	0.0325497287522604	0.00282574568288854	0.019891500904159132	0.0018707482993197278	0.0018083182640144665	0.00020554984583761563	0.003616636528028933	0.00046565774155995343	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0018083182640144665	4.462492748449284e-05	0.0	0.0	0.0018083182640144665	0.00016545334215751158	0.0018083182640144665	0.0008703220191470844	41.25	0.41	205	55.95	9.3	11.9	9.3	9.68	8.714285714285714	7.06	9.0	4.228537996435845	35.26	3.0	5.929395570264768	313	76	2334	2400	32	491	779	15.3	0.07	1.6	205	204	203	497	496	495	155	302	0.5132	195	50	0.2564	65	33	0.5077	1	0.07243	36	2	16	0.03219	2	9	0.01811	0.14
318	8	431	21	20.523809523809526	5.28	0.0374	31.93	0.09744779582366589	36	0.2900232018561485	0.018229546448884353	0.018561484918793503	0.0012558869701726845	0.002320185614849188	0.00017006802721088434	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002320185614849188	0.000517063081695967	0.0	0.0	0.0	0.0	0.002320185614849188	0.0006056935190793458	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	41.46	0.41	165	74.42	8.4	10.5	10.8	8.36	11.6	6.92	11.0	4.728682199832074	26.31	2.2	3.976845060173524	294	30	1756	1791	18	397	532	22.1	0.05	1.3	165	164	163	398	397	396	112	228	0.4912	170	53	0.3118	65	29	0.4462	1	0.07035	28	2	14	0.03518	2	22	0.05528	0.34
319	9	449	29	15.482758620689655	7.8	0.0561	34.45	0.0066815144766146995	61	0.267260579064588	0.017500364590928977	0.060133630289532294	0.00423861852433281	0.017817371937639197	0.0013605442176870747	0.0022271714922048997	0.00020554984583761563	0.0022271714922048997	0.00023282887077997672	0.0022271714922048997	0.00024378352023403217	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0022271714922048997	0.00016545334215751158	0.0022271714922048997	0.0008703220191470844	50.81	0.51	189	67.04	7.1	10.9	8.1	9.03	6.333333333333333	7.79	8.0	4.052807103260358	26.5	2.3	4.802879432490839	251	53	1721	1804	29	367	550	12.7	0.08	1.5	189	188	187	372	371	370	135	213	0.6338	159	54	0.3396	55	31	0.5636	1	0.09409	35	1	7	0.01882	1	9	0.02419	0.16
320	8	351	12	29.25	3.67	0.028	35.29	0.05128205128205128	38	0.3732193732193732	0.019104564678430802	0.039886039886039885	0.002197802197802198	0.022792022792022793	0.0013605442176870747	0.002849002849002849	0.00020554984583761563	0.005698005698005698	0.00046565774155995343	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002849002849002849	4.462492748449284e-05	0.002849002849002849	0.00510204081632653	0.005698005698005698	0.00033090668431502316	0.0	0.0	53.82	0.54	176	67.01	11.2	11.2	13.7	7.96	15.5	8.03	8.0	5.99103743315508	20.6	2.4	4.819553560371517	247	22	1372	1402	11	323	432	29.4	0.03	1.3	176	175	174	327	326	325	124	188	0.6596	139	52	0.3741	40	28	0.7	1	0.07034	23	1	12	0.0367	1	10	0.03058	0.25
321	12	624	29	21.517241379310345	5.39	0.0187	32.77	0.0625	77	0.28846153846153844	0.026250546886393465	0.041666666666666664	0.004081632653061225	0.017628205128205128	0.0018707482993197278	0.003205128205128205	0.00041109969167523125	0.00641025641025641	0.0009313154831199069	0.0016025641025641025	0.00024378352023403217	0.0	0.0	0.003205128205128205	0.000584966364434045	0.0	0.0	0.0	0.0	0.0016025641025641025	0.0003399048266485384	0.0016025641025641025	0.00036310820624546115	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0016025641025641025	4.462492748449284e-05	0.0	0.0	0.0016025641025641025	0.00016545334215751158	0.0	0.0	49.26	0.49	265	64.95	9.9	11.1	12.0	9.0	14.5	8.25	9.0	5.345128146453089	36.36	2.5	4.7619387708401435	379	45	2386	2475	23	532	737	23.1	0.04	1.4	265	264	263	538	537	536	199	311	0.6399	227	66	0.2907	103	53	0.5146	1	0.0855	46	2	15	0.02788	2	7	0.01301	0.07
322	8	362	16	22.625	4.91	0.0187	31.09	0.03591160220994475	29	0.3011049723756906	0.015896164503427155	0.016574585635359115	0.0009419152276295133	0.016574585635359115	0.0010204081632653062	0.0	0.0	0.0027624309392265192	0.00023282887077997672	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0027624309392265192	0.00016545334215751158	0.0	0.0	44.48	0.44	145	65.15	9.9	10.9	11.1	8.25	8.333333333333334	6.79	11.0	4.8488756119270136	21.14	2.3	4.202520071206052	238	26	1396	1439	14	321	434	22.9	0.04	1.4	145	144	143	326	325	324	98	171	0.5731	155	47	0.3032	27	19	0.7037	1	0.10736	35	3	9	0.02761	3	8	0.02454	0.3
323	10	455	27	16.85185185185185	6.46	0.0374	41.18	0.02197802197802198	34	0.3076923076923077	0.020417092022750473	0.01978021978021978	0.00141287284144427	0.004395604395604396	0.0003401360544217687	0.0	0.0	0.004395604395604396	0.00046565774155995343	0.004395604395604396	0.00048756704046806434	0.0	0.0	0.002197802197802198	0.0002924831822170225	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006593406593406593	0.0004963600264725347	0.002197802197802198	0.0008703220191470844	42.34	0.42	177	80.72	6.0	9.0	6.9	6.9	8.5	6.3	7.0	3.7867210840007446	26.24	1.8	2.1379052710001862	313	27	1744	1786	26	413	548	15.9	0.06	1.3	177	176	175	418	417	416	117	226	0.5177	192	60	0.3125	50	23	0.46	1	0.08852	37	2	13	0.0311	2	16	0.03828	0.32
324	8	369	20	18.45	5.95	0.0467	41.18	0.02710027100271003	31	0.33062330623306235	0.017792037334111128	0.02168021680216802	0.0012558869701726845	0.01084010840108401	0.0006802721088435374	0.0	0.0	0.0027100271002710027	0.00023282887077997672	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0027100271002710027	0.00016545334215751158	0.0027100271002710027	0.0008703220191470844	47.02	0.47	158	71.65	7.4	11.0	8.5	8.35	10.333333333333334	6.9	7.0	3.968784346504559	22.24	2.3	4.623373130699088	230	38	1471	1514	20	329	468	16.5	0.06	1.4	158	157	156	336	335	334	111	186	0.5968	150	47	0.3133	38	26	0.6842	1	0.08929	30	1	8	0.02381	1	10	0.02976	0.26
325	9	449	18	24.944444444444443	4.49	0.0187	35.29	0.028953229398663696	36	0.311804008908686	0.020417092022750473	0.026726057906458798	0.0018838304552590266	0.004454342984409799	0.0003401360544217687	0.004454342984409799	0.00041109969167523125	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0022271714922048997	0.00510204081632653	0.0	0.0	0.0	0.0	43.89	0.44	176	63.43	10.5	12.5	11.3	7.32	10.5	6.79	11.0	5.090098759541984	25.08	2.5	5.2950306615776075	300	43	1648	1707	16	393	537	24.6	0.04	1.4	176	175	174	401	400	399	116	194	0.5979	207	60	0.2899	22	14	0.6364	1	0.05985	24	2	11	0.02743	2	10	0.02494	0.45
326	10	759	41	18.51219512195122	6.24	0.0935	42.86	0.017127799736495388	104	0.2595520421607378	0.02872976520344174	0.05401844532279315	0.006436420722135008	0.019762845849802372	0.002551020408163265	0.0	0.0	0.0013175230566534915	0.00023282887077997672	0.0013175230566534915	0.00024378352023403217	0.0013175230566534915	0.0002718129926610492	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0013175230566534915	0.00036310820624546115	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003952569169960474	0.0004963600264725347	0.0	0.0	44.44	0.44	292	63.39	8.5	11.2	10.5	10.67	7.75	7.62	9.0	4.509079141104294	48.23	2.9	5.6348845398773	407	79	3177	3283	40	652	1007	16.3	0.06	1.5	292	291	290	657	656	655	230	375	0.6133	282	62	0.2199	103	60	0.5825	1	0.10654	70	2	20	0.03044	2	23	0.03501	0.22
327	6	439	26	16.884615384615383	6.44	0.028	33.61	0.015945330296127564	24	0.2528473804100228	0.016187837246609306	0.01366742596810934	0.0009419152276295133	0.00683371298405467	0.0005102040816326531	0.0	0.0	0.002277904328018223	0.00023282887077997672	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002277904328018223	0.00041407867494824016	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002277904328018223	0.00016545334215751158	0.002277904328018223	0.0008703220191470844	33.66	0.34	136	81.83	5.5	8.4	5.0	4.86	10.166666666666666	5.67	6.0	3.4438888888888886	23.65	1.5	1.2580620370370363	317	23	1569	1610	27	400	510	14.8	0.07	1.3	136	135	134	404	403	402	83	203	0.4089	201	53	0.2637	30	13	0.4333	1	0.09653	39	2	11	0.02723	2	9	0.02228	0.3
328	8	376	30	12.533333333333333	8.75	0.0093	27.73	0.06914893617021277	32	0.3271276595744681	0.0179378737057022	0.03723404255319149	0.002197802197802198	0.010638297872340425	0.0006802721088435374	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0026595744680851063	0.00033534540576794097	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	48.1	0.48	165	84.88	4.4	8.6	4.9	6.42	4.333333333333333	6.85	5.0	3.3090220166884485	21.87	1.3	2.037062209711471	268	27	1456	1489	29	343	452	11.8	0.08	1.3	165	164	163	343	342	341	113	192	0.5885	151	52	0.3444	32	25	0.7812	1	0.08746	30	2	7	0.02041	2	9	0.02624	0.28
329	8	378	18	21.0	5.07	0.028	34.45	0.05026455026455026	24	0.2619047619047619	0.014437800787516407	0.015873015873015872	0.0009419152276295133	0.0026455026455026454	0.00017006802721088434	0.0	0.0	0.005291005291005291	0.00046565774155995343	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.007936507936507936	0.0001338747824534785	0.0	0.0	0.005291005291005291	0.00033090668431502316	0.0	0.0	36.06	0.36	128	77.27	7.3	9.4	7.3	5.75	10.6	6.37	7.0	4.151979346781941	20.68	1.7	2.6184173551072685	280	22	1376	1408	18	347	440	19.3	0.05	1.3	128	127	126	355	354	353	77	173	0.4451	182	51	0.2802	28	12	0.4286	1	0.05915	21	1	8	0.02254	1	7	0.01972	0.25
330	11	759	36	21.083333333333332	5.57	0.0561	41.18	0.019762845849802372	67	0.233201581027668	0.02581303777162024	0.026350461133069828	0.0031397174254317113	0.006587615283267457	0.0008503401360544217	0.002635046113306983	0.00041109969167523125	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0013175230566534915	0.00033534540576794097	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005270092226613966	0.0006618133686300463	0.0	0.0	38.39	0.38	248	58.21	10.5	12.5	12.1	9.81	13.8	7.11	10.0	4.753907788161992	45.73	2.9	5.5650270404984425	443	80	2996	3113	30	642	948	21.4	0.05	1.5	248	247	246	646	645	644	180	343	0.5248	303	68	0.2244	130	48	0.3692	1	0.09907	64	2	22	0.03406	2	37	0.05728	0.28
331	10	551	35	15.742857142857142	7.31	0.028	38.66	0.018148820326678767	58	0.3157894736842105	0.02537552865684702	0.030852994555353903	0.0026687598116169543	0.014519056261343012	0.0013605442176870747	0.003629764065335753	0.00041109969167523125	0.0054446460980036296	0.0006984866123399302	0.003629764065335753	0.00048756704046806434	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003629764065335753	0.00033090668431502316	0.0018148820326678765	0.0008703220191470844	47.6	0.48	228	74.49	6.3	10.5	7.0	7.59	11.0	6.58	7.0	3.843770689003652	31.33	2.2	3.7711129109459627	329	56	2050	2133	34	467	677	13.7	0.07	1.4	228	227	226	479	478	477	159	242	0.657	237	69	0.2911	33	25	0.7576	1	0.08559	41	3	19	0.03967	3	14	0.02923	0.42
332	8	337	20	16.85	6.8	0.0187	20.17	0.07418397626112759	37	0.34718100890207715	0.017062855476155752	0.02967359050445104	0.0015698587127158557	0.011869436201780416	0.0006802721088435374	0.005934718100890208	0.00041109969167523125	0.0	0.0	0.002967359050445104	0.00024378352023403217	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002967359050445104	4.462492748449284e-05	0.0	0.0	0.0	0.0	0.002967359050445104	0.0008703220191470844	59.52	0.6	175	77.47	7.2	9.6	9.6	8.12	8.833333333333334	7.95	10.0	4.639987412587413	19.16	2.1	3.5216529603729603	209	19	1253	1304	15	286	386	19.1	0.05	1.3	175	174	173	294	293	292	118	161	0.7329	133	57	0.4286	46	28	0.6087	1	0.10544	31	2	5	0.01701	2	5	0.01701	0.11
333	9	470	30	15.666666666666666	7.67	0.0093	28.57	0.04680851063829787	44	0.23829787234042554	0.01633367361820038	0.019148936170212766	0.00141287284144427	0.00851063829787234	0.0006802721088435374	0.006382978723404255	0.0006166495375128469	0.002127659574468085	0.00023282887077997672	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002127659574468085	0.00041407867494824016	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006382978723404255	0.0004963600264725347	0.002127659574468085	0.0008703220191470844	43.73	0.44	171	73.07	6.8	10.4	8.3	8.0	13.0	6.89	7.0	3.9719782010582008	26.16	2.1	3.440709502645503	272	40	1686	1781	25	378	529	15.1	0.07	1.4	171	170	169	391	390	389	118	208	0.5673	183	53	0.2896	53	26	0.4906	1	0.06394	25	2	16	0.04092	2	11	0.02813	0.21
334	10	777	45	17.266666666666666	6.36	0.0654	46.22	0.06435006435006435	66	0.22908622908622908	0.025958874143211318	0.02574002574002574	0.0031397174254317113	0.005148005148005148	0.0006802721088435374	0.001287001287001287	0.00020554984583761563	0.001287001287001287	0.00023282887077997672	0.0	0.0	0.0	0.0	0.0	0.0	0.001287001287001287	0.00031289111389236547	0.0	0.0	0.0	0.0	0.001287001287001287	0.00036310820624546115	0.001287001287001287	0.00041407867494824016	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001287001287001287	4.462492748449284e-05	0.0	0.0	0.005148005148005148	0.0006618133686300463	0.0	0.0	37.06	0.37	262	72.16	7.2	10.3	6.8	6.61	7.7142857142857135	6.67	7.0	3.905375096574813	44.36	1.9	3.4896555240793203	535	70	2946	3020	44	706	954	16.0	0.06	1.4	262	261	260	707	706	705	198	379	0.5224	328	64	0.1951	71	37	0.5211	1	0.08487	60	3	18	0.02546	3	22	0.03112	0.31
335	9	388	16	24.25	4.64	0.0187	22.69	0.06958762886597938	33	0.3556701030927835	0.020125419279568325	0.01288659793814433	0.0007849293563579278	0.010309278350515464	0.0006802721088435374	0.002577319587628866	0.00020554984583761563	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005154639175257732	0.00033090668431502316	0.0	0.0	48.7	0.49	168	65.15	9.9	10.2	10.7	7.67	8.833333333333334	6.88	10.0	4.897599999999999	22.12	2.3	4.204540542635659	255	23	1461	1506	15	344	465	22.9	0.04	1.4	168	167	166	345	344	343	108	179	0.6034	166	60	0.3614	47	27	0.5745	1	0.04638	16	3	18	0.05217	3	9	0.02609	0.19
336	11	615	36	17.083333333333332	6.74	0.0374	46.22	0.013008130081300813	80	0.3056910569105691	0.027417237859122066	0.04552845528455285	0.004395604395604396	0.026016260162601626	0.0027210884353741495	0.008130081300813009	0.0010277492291880781	0.0016260162601626016	0.00023282887077997672	0.0032520325203252032	0.00048756704046806434	0.0	0.0	0.0	0.0	0.0016260162601626016	0.00031289111389236547	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0032520325203252032	0.00033090668431502316	0.0	0.0	50.19	0.5	268	72.16	7.2	10.5	8.8	8.81	6.625	7.65	9.0	4.399839835023199	36.65	2.3	4.146967989918085	375	55	2408	2495	33	529	751	16.0	0.06	1.4	268	267	266	534	533	532	195	296	0.6588	238	73	0.3067	73	48	0.6575	1	0.08614	46	3	18	0.03371	3	18	0.03371	0.25
