id	overall_score	Ideas_and_Content	Organization	Voice	Word_Choice	Sentence_Fluency	Conventions	total_words	total_sentences	words_div_sentences	sent_density	flesch_reading_ease	flesch_kincaid_grade	smog_index	automated_readability_index	coleman_liau_index	linsear_write_formula	dale_chall_readability_score	text_standard	spache_readability	reading_time	crawford	wiener_sachtextformel	monosyllabcount	polysyllabcount	letter_count	char_count	sentence_count	lexicon_count	syllable_count	ts_avg_len_sent	ts_avg_sent_per_word	ts_avg_syllab_per_word
21289	49	6	5	6	5	5	5	919	49	18.755102040816325	6.09	80.11	6.2	8.8	7.0	6.32	7.142857142857142	6.59	7.0	4.0305110759493665	49.67	1.8	2.490061181434599	598	47	3251	3381	48	790	1039	16.5	0.06	1.3
21290	37	4	4	4	4	4	4	624	33	18.90909090909091	5.91	69.11	8.3	8.8	8.9	7.66	7.142857142857142	5.87	9.0	4.048671506352086	35.84	2.1	3.6123989110707813	395	29	2367	2440	29	551	746	19.0	0.05	1.4
21291	30	3	3	3	3	3	3	954	43	22.186046511627907	4.98	61.23	13.4	12.4	17.5	8.83	11.0	7.36	9.0	6.475136269276392	56.13	2.6	5.8601657176749695	682	63	3710	3821	24	843	1129	35.1	0.03	1.3
21292	50	5	5	5	5	5	5	642	24	26.75	4.37	53.55	12.3	12.5	14.3	10.04	10.333333333333334	7.97	13.0	5.792230668414154	38.77	2.9	6.415357361293141	369	57	2542	2639	21	545	792	26.0	0.04	1.5
21293	33	3	3	4	4	4	4	296	21	14.095238095238095	8.82	83.86	4.7	6.7	5.9	5.96	3.8181818181818183	6.06	6.0	3.2389275362318837	15.01	1.3	1.3222705314009664	172	7	956	1022	18	230	296	12.8	0.08	1.3
21294	34	4	4	4	3	3	3	267	13	20.53846153846154	5.28	50.87	11.2	13.0	12.6	11.66	8.285714285714286	6.66	13.0	4.543632716049382	18.14	3.2	6.640347325102881	160	36	1212	1235	12	243	380	20.3	0.05	1.6
21295	45	5	5	5	5	5	5	678	33	20.545454545454547	5.45	78.08	7.0	9.2	8.3	7.14	8.333333333333334	6.87	7.0	4.322058020657672	37.91	1.9	2.934032082630692	457	36	2494	2581	32	593	779	18.5	0.05	1.3
21296	40	4	4	4	4	4	4	762	45	16.933333333333334	6.72	89.28	4.7	7.5	5.8	5.33	4.888888888888889	6.47	5.0	3.7027814113597244	39.97	1.3	1.3511234652897302	546	25	2621	2721	42	664	817	15.8	0.06	1.2
21297	32	4	4	4	4	3	3	964	21	45.904761904761905	2.46	48.07	20.6	10.5	25.8	6.23	17.0	7.98	11.0	9.269177777777777	50.17	2.3	7.893637919621749	680	25	3300	3415	15	846	1052	56.4	0.02	1.2
21298	30	3	3	3	3	3	3	293	18	16.27777777777778	6.69	90.19	4.4	7.4	4.7	4.63	6.571428571428571	6.08	5.0	3.585571871127633	15.67	1.2	1.0547891780256098	221	10	1043	1067	18	269	328	14.9	0.07	1.2
21299	41	5	4	5	4	4	4	955	47	20.319148936170212	5.55	77.47	7.2	8.7	8.5	6.96	6.0	6.89	7.0	4.352096449032537	53.38	1.8	2.706483709869203	661	42	3519	3634	44	841	1070	19.1	0.05	1.3
21300	44	5	5	5	5	5	4	1015	60	16.916666666666668	6.93	69.31	8.3	9.6	10.5	9.23	8.5	7.86	9.0	4.6145759873617695	59.24	2.3	3.9977890784623487	593	58	3854	4033	45	844	1163	18.8	0.05	1.4
21301	21	2	2	2	3	3	2	82	4	20.5	5.26	86.03	6.0	7.2	7.1	5.69	9.0	6.86	6.0	4.423263157894736	4.51	1.5	1.8499578947368418	62	2	301	307	4	76	93	19.0	0.05	1.2
21302	40	4	4	4	4	4	4	956	53	18.037735849056602	6.26	80.41	6.1	7.8	5.8	5.22	11.8	6.3	6.0	3.7860108715512513	50.37	1.5	1.5789334186004025	669	35	3311	3429	52	842	1061	16.2	0.06	1.3
21304	37	4	4	4	4	4	4	969	48	20.1875	5.59	87.35	5.5	8.0	7.2	5.97	6.428571428571429	5.94	6.0	3.801286764705882	52.38	1.5	1.8226098039215688	692	35	3447	3566	48	850	1052	17.7	0.06	1.2
21306	46	5	5	5	5	5	5	813	72	11.291666666666666	11.61	80.51	6.0	7.2	7.9	6.38	7.833333333333334	6.37	8.0	3.915844197138314	39.38	1.9	1.5569836475130598	413	19	2460	2681	37	595	799	16.1	0.06	1.3
21307	30	3	3	3	3	3	3	568	12	47.333333333333336	2.15	41.44	21.0	13.2	25.6	7.62	56.0	8.08	8.0	9.05738021978022	33.6	2.5	8.375218901098902	425	31	2258	2287	10	546	701	54.6	0.02	1.3
21308	40	4	4	4	4	4	4	475	24	19.791666666666668	5.76	69.41	8.2	9.2	8.6	7.25	7.2857142857142865	6.6	9.0	4.356244483671668	26.52	2.2	3.2444524271844664	309	25	1742	1805	22	412	560	18.7	0.05	1.4
21309	38	4	4	4	4	4	4	601	37	16.243243243243242	6.99	81.33	5.7	7.7	7.2	7.07	8.166666666666666	6.65	8.0	3.852980562167063	34.04	1.7	2.2578946616797007	395	22	2234	2317	34	519	680	15.3	0.07	1.3
21310	40	4	4	4	4	4	4	375	18	20.833333333333332	5.41	68.6	8.5	10.7	9.5	8.01	11.0	7.18	9.0	4.545682246312422	21.86	2.2	3.81993854629465	246	30	1444	1488	17	331	453	19.5	0.05	1.4
21312	32	4	4	4	3	3	3	954	34	28.058823529411764	3.97	76.79	9.5	8.5	11.3	5.29	14.5	6.62	7.0	5.30098137603796	49.17	1.9	3.3360127639383155	686	27	3237	3347	30	843	1036	28.1	0.04	1.2
21315	35	4	4	4	4	4	4	625	27	23.14814814814815	5.01	42.82	12.2	13.6	14.3	13.58	13.6	8.2	14.0	5.390934737711689	43.31	4.0	8.294179870576897	292	91	2861	2948	27	538	927	19.9	0.05	1.7
21318	29	3	3	3	3	3	3	245	13	18.846153846153847	5.6	86.13	5.9	7.8	7.1	5.69	8.166666666666666	1.7	8.0	3.771448237885463	13.49	1.5	1.918086930983847	192	8	899	918	12	227	279	18.9	0.05	1.2
21319	46	5	5	5	5	5	4	854	59	14.474576271186441	7.79	90.39	4.3	7.0	6.1	6.14	10.6	7.22	7.0	3.787207759699624	47.26	1.3	1.586683583646224	599	24	3114	3217	51	752	932	14.7	0.07	1.2
21321	40	4	4	4	4	4	4	941	41	22.951219512195124	4.9	75.13	8.1	9.0	9.6	7.02	8.666666666666666	7.03	9.0	4.6791708171924	52.99	2.1	3.1174621287585307	640	41	3498	3607	39	834	1101	21.4	0.05	1.3
21322	36	4	4	4	4	4	3	764	22	34.72727272727273	3.05	67.35	13.2	7.3	14.6	4.19	12.5	7.02	13.0	6.550811459027313	38.33	1.7	3.9334736990154697	620	10	2557	2609	19	711	819	37.4	0.03	1.2
21323	43	4	5	4	4	4	5	794	36	22.055555555555557	5.1	66.17	9.5	10.7	10.7	8.07	21.666666666666668	6.93	11.0	4.872431749286733	46.35	2.5	4.558623716119829	511	56	3062	3155	32	701	979	21.9	0.05	1.4
21324	40	4	4	5	4	4	4	951	50	19.02	5.87	79.8	6.3	8.0	6.4	5.57	7.428571428571429	6.46	6.0	3.8671217102137767	50.99	1.6	1.8414080950118765	657	37	3359	3471	50	842	1075	16.8	0.06	1.3
21325	45	5	5	5	5	5	5	888	51	17.41176470588235	6.44	80.41	6.1	7.6	6.7	6.26	8.166666666666666	7.06	8.0	4.006894385456885	48.57	1.5	2.164651673101673	614	30	3191	3306	48	777	978	16.2	0.06	1.3
21327	33	4	4	4	4	3	3	532	14	38.0	2.79	66.54	13.5	8.8	15.3	4.48	12.5	7.18	9.0	6.662134034979104	27.21	1.7	4.100725862869526	435	13	1815	1852	13	497	573	38.2	0.03	1.2
21329	30	3	3	4	4	3	3	461	40	11.525	9.8	94.96	2.5	5.5	2.5	3.69	4.0	6.4	3.0	3.03271157635468	23.93	0.5	-0.016836256157635177	332	7	1573	1629	40	406	489	10.2	0.1	1.2
21330	37	4	4	4	4	4	4	747	29	25.75862068965517	4.34	60.58	11.6	13.1	14.4	9.35	10.5	6.99	13.0	5.567363981762918	45.3	2.9	6.205951165146908	465	73	2990	3084	24	658	950	27.4	0.04	1.4
21331	26	3	3	4	3	3	3	106	7	15.142857142857142	7.45	83.56	4.9	8.0	6.9	7.76	6.285714285714286	7.03	7.0	3.813881987577639	6.24	1.5	2.7767248447204973	68	5	411	425	7	92	122	13.1	0.08	1.3
21332	40	4	4	4	4	4	4	587	44	13.340909090909092	8.54	83.36	4.9	7.1	4.8	4.97	5.111111111111111	5.58	5.0	3.2407365815528917	30.83	1.2	1.2895346534653465	397	18	2017	2099	38	505	632	13.3	0.08	1.3
21333	36	4	4	4	4	4	4	584	33	17.696969696969695	6.47	80.21	6.1	7.9	6.9	6.26	11.0	6.66	7.0	3.9452499364998723	31.83	1.5	1.7170682499365002	407	22	2088	2167	31	508	643	16.4	0.06	1.3
21334	30	3	4	3	3	3	3	210	9	23.333333333333332	5.14	77.47	7.2	9.4	7.9	5.75	11.0	7.52	8.0	4.383666666666667	10.59	1.7	2.21619173126615	138	11	683	721	9	172	217	19.1	0.05	1.3
21336	36	4	4	4	4	4	4	886	37	23.945945945945947	4.56	80.75	8.0	8.5	9.5	5.52	8.0	6.52	8.0	4.898716349982932	46.83	1.8	2.6802879432624107	653	29	3100	3188	33	799	991	24.2	0.04	1.2
21338	34	4	4	4	4	4	3	761	48	15.854166666666666	7.83	77.77	7.1	8.1	8.4	6.38	18.0	6.38	7.0	4.116773554492513	38.41	1.8	2.0082200083194675	455	24	2453	2615	32	601	777	18.8	0.05	1.3
21339	34	4	4	4	4	4	3	802	23	34.869565217391305	3.13	66.54	13.5	8.5	15.6	4.71	10.4	7.12	16.0	6.736050601710888	40.52	1.8	4.1527118457300265	613	17	2681	2758	19	726	856	38.2	0.03	1.2
21340	37	4	4	4	4	4	4	781	38	20.55263157894737	5.36	85.42	6.2	8.3	8.1	6.44	6.0	6.51	6.0	4.1979804964539	43.44	1.6	2.4418865248226944	567	29	2881	2957	36	705	877	19.6	0.05	1.2
21342	40	4	4	4	4	4	4	691	35	19.742857142857144	5.81	79.09	6.6	9.2	7.0	5.74	11.2	6.52	7.0	4.07541215949467	36.61	1.8	2.4520753651796285	466	38	2394	2492	34	596	770	17.5	0.06	1.3
21343	47	5	5	6	5	5	5	851	34	25.029411764705884	4.67	77.71	9.2	8.5	12.3	6.62	7.833333333333334	7.17	7.0	5.370911342894393	44.41	1.9	3.32730664928292	569	23	2883	3023	26	708	874	27.2	0.04	1.2
21344	47	5	5	5	5	5	5	651	41	15.878048780487806	7.87	76.05	7.7	7.7	9.4	6.5	7.666666666666666	6.72	8.0	4.4867059649122805	32.95	1.9	2.191090198830409	378	16	2104	2243	25	513	665	20.5	0.05	1.3
21345	32	4	4	4	4	3	3	903	22	41.04545454545455	2.57	62.28	15.1	9.9	18.9	6.81	28.0	7.15	7.0	7.304192452830188	50.71	2.2	5.737629056603772	678	28	3396	3452	20	848	1049	42.4	0.02	1.2
21346	31	4	3	3	3	3	3	584	17	34.35294117647059	3.31	69.89	12.2	6.5	15.5	5.93	12.75	6.79	7.0	6.168427548933684	29.75	2.1	3.7092698217937476	380	5	1905	2025	14	489	605	34.9	0.03	1.2
21347	32	4	4	4	4	4	3	1064	56	19.0	6.48	59.26	12.1	10.6	13.8	7.5	8.333333333333334	7.15	8.0	5.727995435495249	54.21	2.5	4.557227860077182	603	49	3465	3690	29	831	1123	28.7	0.03	1.4
21348	40	4	4	4	4	4	4	939	46	20.41304347826087	5.44	87.05	5.6	8.0	6.8	5.33	8.5	6.23	6.0	3.948256038647343	49.71	1.4	1.778682125603865	686	33	3272	3384	46	828	1011	18.0	0.06	1.2
21350	36	4	4	4	4	4	4	631	33	19.12121212121212	6.24	68.3	8.7	9.8	8.9	6.56	10.166666666666666	6.49	9.0	4.40003995519044	32.8	2.2	3.1591374159820766	371	35	2115	2233	26	515	701	19.8	0.05	1.4
21351	31	4	3	4	4	3	3	601	24	25.041666666666668	4.27	67.42	11.1	10.1	12.9	7.27	7.571428571428571	6.82	8.0	5.567927404718693	34.17	2.3	4.124144827586207	418	28	2275	2326	19	551	724	29.0	0.03	1.3
21352	37	4	4	4	4	4	4	779	41	19.0	6.03	87.65	5.4	6.7	5.5	4.06	8.0	6.1	6.0	3.813139231902118	38.65	1.1	0.758704739247007	588	15	2530	2631	39	679	786	17.4	0.06	1.2
21354	35	4	4	4	4	4	3	382	9	42.44444444444444	2.48	-257.05	137.8	0.0	175.8	6.82	56.0	23.11	138.0	51.82642016806722	20.82	2.6	58.334811764705876	290	14	1392	1417	1	357	443	357.0	0.0	1.2
21355	28	3	3	3	3	3	3	406	7	58.0	1.79	47.8	22.7	6.4	27.2	3.21	25.0	8.8	23.0	10.378871794871793	19.63	1.7	7.914128205128204	351	2	1319	1336	6	390	431	65.0	0.02	1.1
21356	37	4	4	5	4	4	4	1011	65	15.553846153846154	7.56	82.14	5.4	8.6	6.3	6.02	8.5	6.31	6.0	3.519185191252354	53.65	1.5	1.836011974772708	661	53	3468	3652	58	842	1092	14.5	0.07	1.3
21357	41	5	4	4	4	4	4	777	55	14.127272727272727	8.77	83.86	4.7	6.8	5.2	5.26	5.5	6.1	6.0	3.2308986156351787	38.8	1.1	0.8163725298588491	480	20	2478	2641	48	614	770	12.8	0.08	1.3
21358	46	5	5	5	5	5	4	981	50	19.62	6.33	66.78	9.2	9.9	11.1	8.07	14.5	7.74	10.0	5.087672642329421	52.38	2.4	3.8744205707663335	535	51	3348	3566	36	767	1067	21.3	0.05	1.4
21360	35	4	4	4	4	4	3	559	31	18.032258064516128	6.18	84.3	6.6	7.2	6.8	4.01	13.0	6.22	7.0	4.238483870967741	27.72	1.4	1.600083602150538	422	12	1821	1887	24	496	585	20.7	0.05	1.2
21361	45	5	5	5	5	5	5	693	59	11.745762711864407	10.85	84.37	4.5	6.8	5.5	5.61	5.625	6.1	6.0	3.2198211905917655	34.2	1.4	1.1499216186399543	396	18	2160	2328	43	527	694	12.3	0.08	1.3
21364	45	5	5	5	5	5	5	700	43	16.27906976744186	6.81	82.04	5.4	7.9	5.8	5.79	7.666666666666666	6.37	6.0	3.525924369747899	38.09	1.4	1.8262448179271704	479	29	2499	2593	42	612	776	14.6	0.07	1.3
21365	37	4	4	4	4	4	4	891	51	17.470588235294116	6.83	79.3	6.5	8.0	7.1	5.62	12.0	6.36	7.0	3.9066029671841225	45.2	1.7	1.9177768651339497	561	30	2910	3077	42	727	928	17.3	0.06	1.3
21366	41	5	4	5	4	4	4	713	45	15.844444444444445	7.45	78.28	6.9	8.6	8.1	6.5	10.4	7.15	7.0	4.333816279812606	37.34	1.8	2.9500988500851792	452	29	2405	2542	32	587	757	18.3	0.05	1.3
21367	39	5	4	4	4	4	4	633	23	27.52173913043478	3.95	70.36	9.9	9.7	11.1	6.39	8.5	7.1	10.0	5.301966403162055	34.95	2.1	3.6598173913043484	452	29	2320	2379	22	575	737	26.1	0.04	1.3
21369	29	3	3	4	4	3	3	395	12	32.916666666666664	3.11	66.64	13.4	7.6	15.2	4.71	13.0	6.85	13.0	6.549682677165354	20.89	1.9	4.126343622047243	314	6	1405	1422	10	381	456	38.1	0.03	1.2
21370	31	3	3	3	4	4	3	230	14	16.428571428571427	7.22	82.95	5.1	6.9	5.0	5.04	5.5	6.95	7.0	3.6685476190476187	11.71	1.3	1.004695238095238	151	6	759	797	14	192	242	13.7	0.07	1.3
21373	40	4	4	5	5	4	4	865	48	18.020833333333332	6.41	69.41	8.2	10.1	8.6	7.25	6.0	6.91	9.0	4.413958310991957	48.12	2.1	3.3834408579088464	559	60	3155	3276	40	746	1012	18.7	0.05	1.4
21374	38	4	4	4	4	4	4	849	39	21.76923076923077	5.42	54.02	16.2	13.0	20.8	8.49	13.75	7.73	8.0	7.43358109771105	47.17	2.7	7.079555812617935	560	51	3079	3211	17	717	962	42.2	0.02	1.3
21375	37	4	4	4	4	4	4	616	29	21.24137931034483	5.19	85.83	6.1	7.6	7.1	5.34	6.857142857142857	6.54	7.0	4.365484801584845	32.79	1.6	2.0782243422274513	444	18	2173	2232	29	557	694	19.2	0.05	1.2
21377	34	4	4	4	4	4	3	638	26	24.53846153846154	4.53	81.26	7.8	7.5	9.3	5.52	10.6	7.0	8.0	4.877129833040421	33.42	1.7	2.408927885178675	459	14	2205	2275	24	569	696	23.7	0.04	1.2
21379	35	4	4	4	4	4	3	940	59	15.932203389830509	7.12	82.44	5.3	8.3	6.4	6.66	6.25	6.13	6.0	3.40718008955805	52.33	1.6	1.9561281545417173	634	47	3433	3562	57	811	1066	14.2	0.07	1.3
21380	37	4	4	4	4	4	4	784	28	28.0	3.75	78.93	8.7	7.4	9.9	5.17	18.0	6.29	7.0	4.859395604395603	41.69	1.8	2.8196313186813193	589	16	2781	2838	28	728	889	26.0	0.04	1.2
21382	42	5	4	5	4	5	4	874	46	19.0	6.06	80.21	6.1	8.6	7.0	6.38	6.375	6.44	7.0	3.935156504417114	47.48	1.7	2.3774494716785037	582	42	3109	3232	46	753	977	16.4	0.06	1.3
21383	40	4	4	4	4	4	4	677	37	18.2972972972973	6.37	78.79	6.7	8.3	8.5	7.13	8.166666666666666	7.01	7.0	4.301088815789473	37.31	1.9	2.6583377192982454	422	26	2426	2540	32	570	749	17.8	0.06	1.3
21384	38	4	4	4	4	4	4	928	49	18.93877551020408	5.79	87.15	5.6	7.0	6.2	4.81	11.0	5.93	6.0	3.7480476190476186	49.01	1.3	1.4043148429584598	701	22	3245	3336	47	840	1008	17.9	0.06	1.2
21385	50	5	5	5	5	5	5	890	34	26.176470588235293	4.3	63.32	10.6	11.5	12.8	9.0	15.75	7.77	8.0	5.453940965633565	52.3	2.5	5.192776934429684	557	67	3431	3560	31	765	1055	24.7	0.04	1.4
21386	42	4	4	5	4	4	4	1069	57	18.75438596491228	6.58	79.4	6.5	7.3	7.4	5.8	7.833333333333334	6.36	7.0	4.007503659896262	53.24	1.8	1.647777662513937	605	26	3397	3624	49	842	1107	17.2	0.06	1.3
21387	40	4	4	4	4	4	4	920	42	21.904761904761905	5.12	75.03	8.1	8.7	9.2	6.56	8.166666666666666	6.4	9.0	4.523131578947368	50.8	1.9	2.816899143206854	633	36	3355	3458	38	817	1043	21.5	0.05	1.3
21388	40	4	4	4	4	4	4	903	45	20.066666666666666	5.51	78.28	6.9	8.9	7.9	6.79	11.8	6.7	7.0	4.24345172569366	50.75	2.0	2.8173781637717115	595	45	3347	3455	44	806	1072	18.3	0.05	1.3
21389	20	2	2	2	2	2	2	36	2	18.0	5.88	70.81	11.8	0.0	14.6	6.34	18.0	7.18	7.0	5.885941176470588	2.01	1.8	3.734211764705882	29	1	135	137	1	34	40	34.0	0.03	1.2
21390	36	4	4	4	4	4	4	949	43	22.069767441860463	4.98	73.0	8.9	7.4	9.3	5.58	10.4	6.0	6.0	4.542249016135379	50.0	1.9	2.227345034763217	655	20	3299	3404	36	847	1065	23.5	0.04	1.3
21391	34	4	4	4	4	4	3	855	41	20.853658536585368	5.24	80.55	8.1	7.9	8.9	4.77	4.888888888888889	6.4	5.0	4.76478829225352	44.11	1.7	2.295596959026888	649	22	2928	3003	32	781	943	24.4	0.04	1.2
21392	40	4	4	4	4	4	4	605	30	20.166666666666668	5.58	84.51	6.6	7.2	8.0	5.46	8.0	6.61	7.0	4.257535569693464	31.8	1.5	1.6125602082128392	443	13	2088	2165	26	532	640	20.5	0.05	1.2
21393	30	3	3	3	3	3	3	340	19	17.894736842105264	6.17	97.64	3.6	6.1	4.6	3.83	7.666666666666666	6.1	4.0	3.4503565702335304	17.0	0.9	0.12465298013245052	266	5	1114	1157	19	302	343	15.9	0.06	1.1
21394	31	4	3	4	4	3	3	728	36	20.22222222222222	5.33	78.38	6.8	9.3	7.2	5.74	11.0	6.04	7.0	4.018542813455658	39.78	1.8	2.64948501529052	520	42	2631	2708	36	654	841	18.2	0.06	1.3
21397	40	4	4	5	4	4	4	690	30	23.0	4.67	83.59	6.9	8.1	8.0	5.28	13.25	6.1	7.0	4.361528393135725	37.36	1.6	1.993247696307852	528	23	2494	2543	30	641	786	21.4	0.05	1.2
21398	50	5	5	5	5	5	5	987	49	20.142857142857142	5.87	78.18	6.9	8.9	8.1	6.62	7.833333333333334	6.76	7.0	4.30378540910923	52.46	1.8	2.8019240575036943	639	46	3407	3571	45	827	1073	18.4	0.05	1.3
21399	25	3	3	3	3	3	3	318	25	12.72	9.58	76.11	5.6	8.7	7.2	8.05	3.6923076923076925	6.28	6.0	3.326829131652661	17.91	1.8	3.2647366946778718	172	20	1153	1219	21	255	360	12.1	0.08	1.4
21403	41	5	4	4	4	4	4	1034	72	14.36111111111111	8.55	82.04	5.4	8.1	7.5	7.3	8.166666666666666	6.82	8.0	3.718179010400252	56.16	1.8	2.527542914171657	606	43	3623	3823	57	835	1125	14.6	0.07	1.3
21404	37	4	4	4	4	4	4	635	26	24.423076923076923	4.57	72.29	9.2	9.9	10.7	6.85	6.714285714285714	6.77	7.0	4.959032530497341	34.74	2.1	3.6291444479199244	436	32	2285	2365	23	556	726	24.2	0.04	1.3
21405	40	4	4	4	4	4	4	429	25	17.16	6.53	80.72	6.0	7.9	6.5	6.03	6.125	5.94	6.0	3.5949648600357356	22.75	1.4	1.4585556879094703	293	16	1485	1549	23	365	457	15.9	0.06	1.3
21407	40	4	4	4	4	4	4	417	17	24.529411764705884	4.78	71.07	9.7	8.0	10.9	6.22	11.0	6.9	11.0	5.2137937625754525	21.76	2.0	2.6284044265593565	270	10	1419	1481	14	355	452	25.4	0.04	1.3
21408	21	2	3	3	3	2	2	137	5	27.4	3.79	61.8	11.1	9.9	12.0	7.72	14.0	6.62	12.0	5.189688549618321	8.3	2.5	3.875487328244276	98	7	558	565	5	131	179	26.2	0.04	1.4
21409	44	5	5	5	5	4	4	979	50	19.58	5.81	87.65	5.4	7.1	6.1	4.81	7.0	6.21	7.0	3.8132953308232813	50.14	1.4	1.2338967888918204	690	24	3286	3413	49	851	1044	17.4	0.06	1.2
21410	33	4	4	4	4	4	3	632	27	23.40740740740741	4.6	75.03	8.1	8.9	9.0	6.44	5.875	6.61	9.0	4.579613026819922	35.65	1.9	2.5611002554278413	463	28	2373	2427	27	580	737	21.5	0.05	1.3
21411	31	4	3	4	4	3	3	941	20	47.05	2.31	11.49	32.5	13.7	39.7	6.76	19.333333333333332	8.93	33.0	13.03455541022592	50.14	2.5	12.701525945303207	671	34	3313	3413	10	841	1053	84.1	0.01	1.3
21412	32	4	4	4	4	3	3	678	18	37.666666666666664	2.89	35.69	25.3	11.9	31.7	6.47	13.75	8.65	12.0	11.034992976769313	36.21	2.4	10.2306817576085	497	21	2402	2465	9	617	765	68.6	0.01	1.2
21413	46	5	5	5	5	5	5	931	39	23.871794871794872	4.56	83.39	7.0	8.8	9.1	6.38	9.0	6.67	7.0	4.488667214161875	51.8	1.7	2.5811445022356057	684	39	3436	3526	39	843	1050	21.6	0.05	1.2
21414	41	4	4	5	4	5	4	461	30	15.366666666666667	7.63	74.79	6.2	9.1	6.6	7.42	4.636363636363637	6.86	7.0	3.878060078208318	25.9	1.9	3.004907287593316	280	32	1692	1763	29	388	544	13.4	0.07	1.4
21415	35	4	4	5	4	4	4	941	46	20.456521739130434	5.37	86.64	5.7	7.3	6.7	5.4	8.0	5.72	6.0	3.780457548380473	50.03	1.5	1.642468425645501	682	25	3312	3406	46	847	1038	18.4	0.05	1.2
21416	40	4	4	4	4	4	4	417	19	21.94736842105263	5.09	76.96	7.4	8.0	8.1	6.27	8.166666666666666	6.43	8.0	4.275685339353746	22.89	1.8	2.199598391420911	289	14	1514	1558	19	373	479	19.6	0.05	1.3
21418	45	5	5	5	5	5	5	840	68	12.352941176470589	9.46	85.39	4.2	7.3	4.0	4.56	3.833333333333333	6.25	4.0	3.19663346915569	42.57	1.0	0.6293329100729648	552	33	2747	2898	61	692	879	11.3	0.09	1.3
21419	43	5	5	5	5	5	4	938	35	26.8	4.07	71.58	9.5	9.6	10.5	6.33	11.0	6.45	11.0	5.055470033296338	51.39	2.1	3.478902913429522	655	43	3408	3498	34	848	1098	24.9	0.04	1.3
21421	41	5	5	5	5	5	4	954	40	23.85	4.72	73.92	8.6	10.3	10.0	6.97	10.5	7.35	11.0	5.040667745589902	52.53	2.3	4.023746399093705	621	59	3449	3576	37	835	1125	22.6	0.04	1.3
21422	41	4	4	4	4	5	4	767	35	21.914285714285715	4.91	75.74	7.9	9.3	8.6	6.44	7.7142857142857135	6.3	8.0	4.3515260789868355	43.28	2.0	3.0428928178636894	541	40	2885	2946	34	706	916	20.8	0.05	1.3
21424	36	4	4	4	4	4	4	932	39	23.897435897435898	4.59	72.19	9.2	9.4	10.2	6.56	11.4	6.65	7.0	4.91767881541309	51.8	2.0	3.4329262056200562	663	42	3443	3526	35	849	1085	24.3	0.04	1.3
21425	34	4	4	4	4	4	3	346	21	16.476190476190474	6.71	89.58	4.6	7.0	4.5	4.12	6.285714285714286	6.34	7.0	3.579338709677419	17.57	1.2	1.1263741935483869	252	9	1160	1196	20	310	378	15.5	0.06	1.2
21426	41	5	4	5	4	4	4	948	38	24.94736842105263	4.49	73.81	8.6	9.8	9.5	6.45	10.6	6.6	10.0	4.807938223938224	51.39	2.2	3.14476093951094	635	50	3391	3498	37	840	1112	22.7	0.04	1.3
21427	35	4	4	4	4	4	3	616	36	17.11111111111111	6.51	81.02	5.8	8.3	6.3	6.26	8.0	6.64	6.0	3.8103948717948715	33.98	1.6	2.187367619047619	425	29	2242	2313	35	546	706	15.6	0.06	1.3
21428	30	3	3	4	3	3	3	447	22	20.318181818181817	5.31	84.91	6.4	7.4	6.9	4.64	6.285714285714286	6.09	7.0	4.159316832917705	22.87	1.5	1.6106268329177063	334	11	1514	1557	20	401	482	20.1	0.05	1.2
21429	55	6	6	6	6	6	6	1003	43	23.325581395348838	4.99	67.28	9.0	10.4	11.6	9.23	10.666666666666666	8.22	9.0	5.1653869133574	58.69	2.6	4.451768929001203	584	65	3801	3995	40	831	1182	20.8	0.05	1.4
21431	40	4	4	4	4	4	4	607	28	21.678571428571427	5.43	75.34	8.0	9.5	9.7	6.91	6.375	7.29	7.0	4.741752210216109	32.63	2.1	3.3389508185985584	375	30	2121	2221	24	509	675	21.2	0.05	1.3
21432	50	5	5	6	5	5	5	711	34	20.91176470588235	5.41	68.6	8.5	10.2	10.4	9.11	9.0	8.06	9.0	4.80378625	43.07	2.4	4.162961	447	49	2845	2932	32	625	870	19.5	0.05	1.4
21433	35	4	4	4	4	4	4	931	49	19.0	6.3	77.16	7.3	8.5	8.2	6.15	10.8	6.8	7.0	4.394503092783504	48.36	2.0	2.4016825773195873	582	36	3138	3292	40	776	1020	19.4	0.05	1.3
21434	32	4	4	4	4	3	3	487	14	34.785714285714285	3.2	71.62	11.5	9.1	14.1	5.87	11.0	7.01	14.0	5.93271782973407	25.47	1.9	4.1379518472247	359	14	1676	1734	13	431	522	33.2	0.03	1.2
21436	37	4	4	4	4	4	4	459	30	15.3	7.25	81.83	5.5	8.6	7.1	7.59	5.333333333333333	6.36	6.0	3.7308565375302662	27.31	1.8	3.087858595641646	298	26	1813	1859	28	413	557	14.8	0.07	1.3
21437	34	4	4	5	4	3	3	718	42	17.095238095238095	6.54	81.73	5.6	8.6	6.9	7.01	6.25	6.04	7.0	3.641210406207211	40.78	1.7	2.4653828997413663	471	38	2684	2776	42	626	830	14.9	0.07	1.3
21438	46	5	5	6	5	5	4	742	30	24.733333333333334	4.39	73.0	8.9	8.8	10.1	6.68	7.833333333333334	6.34	9.0	4.819065349544072	40.63	1.9	3.0725586626139814	515	28	2682	2766	28	658	836	23.5	0.04	1.3
