id	overall_score	Ideas_and_Content	Organization	Voice	Word_Choice	Sentence_Fluency	Conventions	total_words	total_sentences	words_div_sentences	sent_density	pct_transitions	pct_rel_trigrams	grammar_errors_ltp_by_words	difficult_words	proportion_vocab_list[a]_total_words	proportion_vocab_list[a]_headwords	proportion_vocab_list[accent]_total_words	proportion_vocab_list[accent]_headwords	proportion_vocab_list[abandon]_total_words	proportion_vocab_list[abandon]_headwords	proportion_vocab_list[abnormal]_total_words	proportion_vocab_list[abnormal]_headwords	proportion_vocab_list[abbey]_total_words	proportion_vocab_list[abbey]_headwords	proportion_vocab_list[abduct]_total_words	proportion_vocab_list[abduct]_headwords	proportion_vocab_list[abate]_total_words	proportion_vocab_list[abate]_headwords	proportion_vocab_list[aback]_total_words	proportion_vocab_list[aback]_headwords	proportion_vocab_list[abbot]_total_words	proportion_vocab_list[abbot]_headwords	proportion_vocab_list[abet]_total_words	proportion_vocab_list[abet]_headwords	proportion_vocab_list[abrasion]_total_words	proportion_vocab_list[abrasion]_headwords	proportion_vocab_list[aberrant]_total_words	proportion_vocab_list[aberrant]_headwords	proportion_vocab_list[abattoir]_total_words	proportion_vocab_list[abattoir]_headwords	proportion_vocab_list[abashed]_total_words	proportion_vocab_list[abashed]_headwords	proportion_vocab_list[abacus]_total_words	proportion_vocab_list[abacus]_headwords	proportion_vocab_list[abalone]_total_words	proportion_vocab_list[abalone]_headwords	proportion_vocab_list[abductee]_total_words	proportion_vocab_list[abductee]_headwords	proportion_vocab_list[aardvark]_total_words	proportion_vocab_list[aardvark]_headwords	proportion_vocab_list[abnegate]_total_words	proportion_vocab_list[abnegate]_headwords	proportion_vocab_list[abaya]_total_words	proportion_vocab_list[abaya]_headwords	proportion_vocab_list[abaft]_total_words	proportion_vocab_list[abaft]_headwords	proportion_vocab_list[abomasum]_total_words	proportion_vocab_list[abomasum]_headwords	proportion_vocab_list[abettor]_total_words	proportion_vocab_list[abettor]_headwords	proportion_vocab_list[acetal]_total_words	proportion_vocab_list[acetal]_headwords	proportion_vocab_list[ablaut]_total_words	proportion_vocab_list[ablaut]_headwords	proportion_vocab_list[a1]_total_words	proportion_vocab_list[a1]_headwords	proportion_vocab_list[ah]_total_words	proportion_vocab_list[ah]_headwords	proportion_vocab_list[absentminded]_total_words	proportion_vocab_list[absentminded]_headwords	proportion_vocab_list[aal]_total_words	proportion_vocab_list[aal]_headwords	unique_words	ttrr	num_types	flesch_reading_ease	flesch_kincaid_grade	smog_index	automated_readability_index	coleman_liau_index	linsear_write_formula	dale_chall_readability_score	text_standard	spache_readability	reading_time	crawford	wiener_sachtextformel	monosyllabcount	polysyllabcount	letter_count	char_count	sentence_count	lexicon_count	syllable_count	ts_avg_len_sent	ts_avg_sent_per_word	ts_avg_syllab_per_word	nlemma_types	n_bigram_lemma_types	n_trigram_lemma_types	nlemmas	n_bigram_lemmas	n_trigram_lemmas	ncontent_types	ncontent_tokens	content_ttr	nfunction_tokens	nfunction_types	function_ttr	nouns_total	nouns_unique	ttr_nouns	determiners_unique	determiners_per_words	determiners_total	conjunctions_unique	conjunctions_total	conjunctions_per_words	pronouns_unique	pronouns_total	pronouns_density	pronouns_noun_ratio
20859	43	5	5	5	4	5	4	976	56	17.428571428571427	6.5	0.0841	42.02	0.018442622950819672	75	0.25	0.035584074668222256	0.027663934426229508	0.00423861852433281	0.005122950819672131	0.0008503401360544217	0.0	0.0	0.00819672131147541	0.0018626309662398137	0.0	0.0	0.0	0.0	0.0010245901639344263	0.0002924831822170225	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0010245901639344263	0.00016545334215751158	0.0020491803278688526	0.0017406440382941688	36.0	0.36	310	81.22	5.8	7.9	5.3	5.04	5.5	6.38	6.0	3.77191121605667	50.42	1.5	1.619691097992916	674	38	3302	3432	55	847	1072	15.4	0.06	1.3	310	309	308	861	860	859	229	456	0.5022	405	81	0.2	56	32	0.5714	1	0.07317	63	2	32	0.03717	2	45	0.05226	0.8
20860	36	4	4	4	4	4	4	543	26	20.884615384615383	5.14	0.0561	42.02	0.022099447513812154	58	0.36464088397790057	0.028875601575032814	0.0423572744014733	0.003610675039246468	0.003683241252302026	0.0003401360544217687	0.0	0.0	0.003683241252302026	0.00046565774155995343	0.0055248618784530384	0.0007313505607020966	0.0	0.0	0.0	0.0	0.001841620626151013	0.00031289111389236547	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001841620626151013	0.00016545334215751158	0.0	0.0	48.62	0.49	246	68.7	8.5	10.6	9.5	8.47	10.166666666666666	7.04	10.0	4.561913308913308	33.48	2.3	4.227893406593406	372	45	2240	2279	26	504	700	19.4	0.05	1.4	246	245	244	506	505	504	178	262	0.6794	244	68	0.2787	30	19	0.6333	1	0.09486	48	2	15	0.02964	2	22	0.04348	0.73
20861	40	4	4	4	4	4	4	595	29	20.517241379310345	5.57	0.0748	31.93	0.01680672268907563	45	0.3058823529411765	0.026542219629575616	0.02689075630252101	0.002511773940345369	0.013445378151260505	0.0013605442176870747	0.0	0.0	0.0016806722689075631	0.00023282887077997672	0.0	0.0	0.0033613445378151263	0.0005436259853220984	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	43.38	0.43	226	75.24	8.1	9.6	10.1	7.49	13.5	6.94	10.0	4.6028593749999995	33.36	2.1	3.1963864583333326	394	31	2188	2271	24	512	680	21.3	0.05	1.3	226	225	224	521	520	519	156	284	0.5493	237	70	0.2954	52	24	0.4615	1	0.08061	42	1	13	0.02495	1	16	0.03071	0.31
20862	45	5	5	5	4	5	5	892	62	14.387096774193548	8.12	0.0841	44.54	0.006726457399103139	85	0.24775784753363228	0.03222983812162753	0.03139013452914798	0.004395604395604396	0.005605381165919282	0.0008503401360544217	0.011210762331838564	0.0020554984583761563	0.005605381165919282	0.0011641443538998836	0.004484304932735426	0.0009751340809361287	0.007847533632286996	0.0019026909486273443	0.0011210762331838565	0.0002924831822170225	0.0	0.0	0.002242152466367713	0.0006706908115358819	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002242152466367713	0.00033090668431502316	0.0	0.0	40.58	0.41	310	83.36	4.9	8.1	6.6	7.12	7.0	6.61	7.0	3.6772328443301117	50.45	1.7	2.4586773227653023	554	44	3298	3434	57	757	1020	13.3	0.08	1.3	310	309	308	764	763	762	234	402	0.5821	362	76	0.2099	57	32	0.5614	1	0.11257	86	2	17	0.02225	2	30	0.03927	0.53
20863	36	3	4	4	4	4	4	621	32	19.40625	6.06	0.0654	34.45	0.0499194847020934	32	0.25442834138486314	0.02304214671138982	0.017713365539452495	0.001726844583987441	0.00322061191626409	0.0003401360544217687	0.0	0.0	0.00322061191626409	0.00046565774155995343	0.0	0.0	0.001610305958132045	0.0002718129926610492	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001610305958132045	0.00043497172683775554	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004830917874396135	0.0004963600264725347	0.0	0.0	39.02	0.39	206	77.47	7.2	8.0	8.2	6.21	7.666666666666666	6.3	8.0	4.067	32.32	1.7	2.2949901808785524	400	20	2088	2200	27	516	652	19.1	0.05	1.3	206	205	204	528	527	526	144	279	0.5161	249	62	0.249	83	32	0.3855	1	0.0625	33	2	22	0.04167	2	17	0.0322	0.2
20865	38	4	4	4	4	4	4	905	53	17.07547169811321	6.31	0.0748	40.34	0.023204419889502764	39	0.24530386740331492	0.03237567449321861	0.016574585635359115	0.002354788069073783	0.0022099447513812156	0.0003401360544217687	0.0066298342541436465	0.0012332990750256938	0.0077348066298342545	0.001629802095459837	0.0	0.0	0.0011049723756906078	0.0002718129926610492	0.0022099447513812156	0.000584966364434045	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0011049723756906078	0.0004380201489268506	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0011049723756906078	0.00016545334215751158	0.0	0.0	32.14	0.32	270	89.48	4.7	6.9	4.8	4.58	8.0	5.78	5.0	3.4468649165983045	47.62	1.2	1.049690201440161	683	23	3165	3242	53	828	1000	15.6	0.06	1.2	270	269	268	840	839	838	197	442	0.4457	398	73	0.1834	33	20	0.6061	1	0.07619	64	3	35	0.04167	3	33	0.03929	1.0
20866	37	4	4	4	4	4	4	925	59	15.677966101694915	7.46	0.0841	45.38	0.011891891891891892	45	0.25405405405405407	0.034271547323902585	0.018378378378378378	0.0026687598116169543	0.002162162162162162	0.0003401360544217687	0.002162162162162162	0.00041109969167523125	0.004324324324324324	0.0009313154831199069	0.003243243243243243	0.0007313505607020966	0.002162162162162162	0.0005436259853220984	0.0	0.0	0.0	0.0	0.0	0.0	0.001081081081081081	0.0003399048266485384	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001081081081081081	0.00016545334215751158	0.001081081081081081	0.0008703220191470844	38.31	0.38	303	91.71	3.8	6.5	4.3	4.34	10.6	5.87	4.0	3.2372507739938077	45.42	0.9	0.37229411764705844	649	20	2932	3092	57	765	907	13.4	0.07	1.2	303	302	301	791	790	789	212	388	0.5464	403	91	0.2258	51	32	0.6275	1	0.07585	60	3	26	0.03287	3	59	0.07459	1.16
20869	36	4	4	4	4	4	4	905	70	12.928571428571429	9.02	0.0561	33.61	0.02983425414364641	43	0.26298342541436465	0.034709056438675806	0.014364640883977901	0.0020408163265306124	0.0022099447513812156	0.0003401360544217687	0.004419889502762431	0.0008221993833504625	0.004419889502762431	0.0009313154831199069	0.0	0.0	0.0022099447513812156	0.0005436259853220984	0.0	0.0	0.0033149171270718232	0.0009386733416770963	0.0	0.0	0.0	0.0	0.0011049723756906078	0.00036310820624546115	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004419889502762431	0.0006618133686300463	0.0	0.0	36.6	0.37	284	92.42	3.5	6.3	4.4	4.92	6.714285714285714	5.98	5.0	3.102474560434893	47.08	0.9	0.6025807950394975	636	19	3075	3205	61	772	934	12.7	0.08	1.2	284	283	282	776	775	774	215	430	0.5	346	69	0.1994	65	32	0.4923	1	0.07474	58	2	29	0.03737	2	56	0.07216	0.86
20870	31	3	4	4	4	3	3	331	18	18.38888888888889	6.12	0.0561	21.01	0.01812688821752266	34	0.4169184290030212	0.020125419279568325	0.015105740181268883	0.0007849293563579278	0.01812688821752266	0.0010204081632653062	0.006042296072507553	0.00041109969167523125	0.0	0.0	0.0030211480362537764	0.00024378352023403217	0.0030211480362537764	0.0002718129926610492	0.0	0.0	0.0030211480362537764	0.00031289111389236547	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006042296072507553	0.01020408163265306	0.0	0.0	0.0030211480362537764	0.0008703220191470844	56.46	0.56	166	77.27	7.3	9.7	8.8	7.31	8.666666666666666	6.94	7.0	4.567364705882353	18.61	2.1	3.58649047289504	215	20	1225	1267	15	289	390	19.3	0.05	1.3	166	165	164	294	293	292	106	155	0.6839	139	60	0.4317	16	11	0.6875	1	0.06122	18	2	6	0.02041	2	26	0.08844	1.62
20871	20	3	3	3	3	3	3	78	4	19.5	5.88	0.0	5.04	0.0641025641025641	6	0.44871794871794873	0.005104273005687618	0.038461538461538464	0.00047095761381475666	0.01282051282051282	0.00017006802721088434	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	66.18	0.66	45	55.41	13.6	0.0	16.1	8.54	19.25	7.92	14.0	6.215346153846154	4.3	2.7	6.175615384615384	47	6	283	293	2	65	90	32.5	0.03	1.4	45	44	43	68	67	66	25	35	0.7143	33	20	0.6061	8	5	0.625	1	0.13235	9	2	2	0.02941	2	2	0.02941	0.25
20872	38	4	4	4	4	4	4	734	43	17.069767441860463	6.97	0.0654	37.82	0.01226158038147139	66	0.28746594005449594	0.030771474405716787	0.02997275204359673	0.003453689167974882	0.009536784741144414	0.0011904761904761906	0.006811989100817439	0.0010277492291880781	0.005449591280653951	0.0009313154831199069	0.004087193460490463	0.0007313505607020966	0.0	0.0	0.004087193460490463	0.0008774495466510676	0.0013623978201634877	0.00031289111389236547	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0013623978201634877	0.0005339028296849973	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005449591280653951	0.0006618133686300463	0.0	0.0	46.03	0.46	284	76.25	7.7	8.3	9.7	7.37	8.5	7.16	8.0	4.633319704433497	39.87	2.2	2.740079540229885	436	25	2588	2714	30	609	819	20.3	0.05	1.3	284	283	282	617	616	615	215	353	0.6091	264	69	0.2614	97	32	0.3299	1	0.10049	62	2	19	0.03079	2	22	0.03566	0.23
20874	32	4	3	4	3	4	3	543	5	108.6	0.97	0.0187	33.61	0.16390423572744015	46	0.30755064456721914	0.024354674055709492	0.020257826887661142	0.001726844583987441	0.007366482504604052	0.0006802721088435374	0.003683241252302026	0.00041109969167523125	0.0055248618784530384	0.0006984866123399302	0.0	0.0	0.0	0.0	0.001841620626151013	0.0002924831822170225	0.001841620626151013	0.00031289111389236547	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0055248618784530384	0.0001338747824534785	0.001841620626151013	0.00510204081632653	0.0	0.0	0.003683241252302026	0.0017406440382941688	44.57	0.45	230	-5.87	39.2	18.2	49.3	8.21	30.0	11.18	30.0	15.890018181818181	31.79	2.9	16.517556996047432	380	35	2122	2164	5	506	675	101.2	0.01	1.3	230	229	228	516	515	514	165	271	0.6089	245	65	0.2653	39	17	0.4359	1	0.06977	36	2	24	0.04651	2	9	0.01744	0.23
20876	37	4	4	4	4	4	4	780	32	24.375	4.46	0.0748	43.7	0.019230769230769232	34	0.2653846153846154	0.030188128919352488	0.023076923076923078	0.00282574568288854	0.008974358974358974	0.0011904761904761906	0.001282051282051282	0.00020554984583761563	0.001282051282051282	0.00023282887077997672	0.002564102564102564	0.00048756704046806434	0.0	0.0	0.001282051282051282	0.0002924831822170225	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001282051282051282	0.00016545334215751158	0.0	0.0	35.24	0.35	253	71.89	9.3	9.2	10.3	6.33	10.8	6.28	11.0	4.711467260751647	43.06	1.9	3.112084792716003	570	33	2863	2931	29	712	890	24.6	0.04	1.3	253	252	251	718	717	716	178	361	0.4931	357	75	0.2101	50	26	0.52	1	0.10724	77	1	38	0.05292	1	33	0.04596	0.66
20877	40	4	4	4	4	4	4	675	36	18.75	5.83	0.0748	36.13	0.037037037037037035	37	0.3125925925925926	0.030771474405716787	0.02074074074074074	0.002197802197802198	0.0044444444444444444	0.0005102040816326531	0.0044444444444444444	0.0006166495375128469	0.0014814814814814814	0.00023282887077997672	0.0	0.0	0.0014814814814814814	0.0002718129926610492	0.0014814814814814814	0.0002924831822170225	0.0	0.0	0.0	0.0	0.0	0.0	0.002962962962962963	0.0007262164124909223	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002962962962962963	0.00033090668431502316	0.0	0.0	41.98	0.42	259	87.05	5.6	7.4	7.1	5.91	7.666666666666666	6.28	6.0	3.900233518856156	37.4	1.5	1.7065812685922652	499	19	2484	2546	34	613	751	18.0	0.06	1.2	259	258	257	617	616	615	185	311	0.5949	306	74	0.2418	36	22	0.6111	1	0.09562	59	3	26	0.04214	3	30	0.04862	0.83
20878	35	4	4	4	4	4	3	755	26	29.03846153846154	3.73	0.0748	36.13	0.017218543046357615	48	0.30596026490066225	0.03368820183753828	0.018543046357615896	0.002197802197802198	0.003973509933774834	0.0005102040816326531	0.0026490066225165563	0.00041109969167523125	0.0013245033112582781	0.00023282887077997672	0.0	0.0	0.0026490066225165563	0.0005436259853220984	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0013245033112582781	0.0006056935190793458	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0013245033112582781	4.462492748449284e-05	0.0013245033112582781	0.00510204081632653	0.0026490066225165563	0.00033090668431502316	0.0	0.0	39.02	0.39	272	70.26	10.0	9.2	10.7	5.87	6.428571428571429	6.61	7.0	5.1382827854964415	40.56	2.0	3.164148266124478	532	29	2685	2761	26	681	865	26.2	0.04	1.3	272	271	270	697	696	695	190	332	0.5723	365	82	0.2247	17	13	0.7647	1	0.066	46	2	24	0.03443	2	49	0.0703	2.88
20879	40	4	4	4	4	4	4	737	24	30.708333333333332	3.72	0.0654	38.66	0.008141112618724558	76	0.31343283582089554	0.03368820183753828	0.036635006784260515	0.00423861852433281	0.016282225237449117	0.0020408163265306124	0.012211668928086838	0.0018499486125385406	0.004070556309362279	0.0006984866123399302	0.0	0.0	0.0	0.0	0.0027137042062415195	0.000584966364434045	0.0013568521031207597	0.00031289111389236547	0.0013568521031207597	0.00033534540576794097	0.0	0.0	0.0	0.0	0.0	0.0	0.0013568521031207597	0.00043497172683775554	0.0013568521031207597	0.0004380201489268506	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005427408412483039	0.0006618133686300463	0.0	0.0	49.77	0.5	321	67.83	10.9	10.1	13.6	7.79	19.0	7.79	8.0	5.9141875901875895	40.69	2.3	4.534873015873016	484	33	2660	2770	22	630	821	28.6	0.03	1.3	321	320	319	645	644	643	239	335	0.7134	310	82	0.2645	63	39	0.619	1	0.09922	64	2	29	0.04496	2	23	0.03566	0.37
20881	28	4	3	4	3	3	3	987	34	29.029411764705884	4.23	0.0561	30.25	0.019250253292806486	48	0.22796352583586627	0.03281318360799183	0.019250253292806486	0.0029827315541601255	0.0010131712259371835	0.00017006802721088434	0.0	0.0	0.004052684903748734	0.0009313154831199069	0.002026342451874367	0.00048756704046806434	0.0010131712259371835	0.0002718129926610492	0.0	0.0	0.0010131712259371835	0.00031289111389236547	0.0	0.0	0.002026342451874367	0.0006798096532970768	0.0010131712259371835	0.00036310820624546115	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0010131712259371835	0.00510204081632653	0.0	0.0	0.0	0.0	34.83	0.35	280	69.04	10.4	7.1	13.3	7.43	12.75	6.62	7.0	5.223590110605075	52.03	2.2	3.927139666016048	585	14	3344	3542	29	795	1024	27.4	0.04	1.3	280	279	278	804	803	802	207	482	0.4295	322	73	0.2267	201	30	0.1493	1	0.07711	62	2	4	0.00498	2	18	0.02239	0.09
20882	38	5	4	5	4	5	3	874	54	16.185185185185187	7.0	0.0654	42.86	0.020594965675057208	67	0.2700228832951945	0.03441738369549366	0.02631578947368421	0.003610675039246468	0.014874141876430207	0.002210884353741497	0.006864988558352402	0.0012332990750256938	0.005720823798627002	0.0011641443538998836	0.0	0.0	0.0011441647597254005	0.0002718129926610492	0.0011441647597254005	0.0002924831822170225	0.0	0.0	0.0011441647597254005	0.00033534540576794097	0.0	0.0	0.0	0.0	0.0011441647597254005	0.00041407867494824016	0.0011441647597254005	0.00043497172683775554	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0011441647597254005	0.00510204081632653	0.0011441647597254005	0.00016545334215751158	0.0	0.0	41.37	0.41	319	88.47	5.0	7.3	6.6	5.8	6.428571428571429	6.85	7.0	3.9370939187269105	46.96	1.3	1.3879224211423695	632	24	3086	3197	46	765	924	16.6	0.06	1.2	319	318	317	771	770	769	247	423	0.5839	348	72	0.2069	94	41	0.4362	1	0.10117	78	3	31	0.04021	3	25	0.03243	0.27
20883	36	4	4	4	4	4	4	535	29	18.448275862068964	6.03	0.0187	35.29	0.014953271028037384	39	0.3102803738317757	0.02420883768411842	0.022429906542056073	0.0018838304552590266	0.009345794392523364	0.0008503401360544217	0.003738317757009346	0.00041109969167523125	0.001869158878504673	0.00023282887077997672	0.001869158878504673	0.00024378352023403217	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	42.2	0.42	203	79.6	6.4	8.4	6.7	5.86	6.25	6.34	7.0	3.9406218487394953	29.14	1.6	1.892294957983193	383	24	1924	1984	28	476	600	17.0	0.06	1.3	203	202	201	481	480	479	138	250	0.552	231	65	0.2814	31	21	0.6774	1	0.09148	44	2	16	0.03326	2	23	0.04782	0.74
20884	43	4	4	4	4	5	5	762	36	21.166666666666668	5.22	0.0374	34.45	0.013123359580052493	58	0.2742782152230971	0.030479801662534636	0.03674540682414698	0.004395604395604396	0.009186351706036745	0.0011904761904761906	0.0013123359580052493	0.00020554984583761563	0.0013123359580052493	0.00023282887077997672	0.0013123359580052493	0.00024378352023403217	0.0	0.0	0.0013123359580052493	0.0002924831822170225	0.0	0.0	0.0	0.0	0.0013123359580052493	0.0003399048266485384	0.0	0.0	0.0013123359580052493	0.00041407867494824016	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0013123359580052493	0.00016545334215751158	0.0	0.0	40.06	0.4	276	77.06	7.4	9.4	9.0	7.54	8.666666666666666	6.85	9.0	4.3178640134059485	44.13	1.9	3.311090607457058	523	42	2920	3004	35	682	888	19.5	0.05	1.3	276	275	274	689	688	687	201	357	0.563	332	75	0.2259	66	37	0.5606	1	0.14949	103	2	35	0.0508	2	11	0.01597	0.17
20885	34	4	3	4	4	4	4	367	15	24.466666666666665	4.36	0.0654	22.69	0.0326975476839237	25	0.3869209809264305	0.020708764765932624	0.035422343324250684	0.0020408163265306124	0.0	0.0	0.0027247956403269754	0.00020554984583761563	0.0	0.0	0.0	0.0	0.0	0.0	0.0027247956403269754	0.0002924831822170225	0.0	0.0	0.0	0.0	0.0	0.0	0.0027247956403269754	0.00036310820624546115	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0027247956403269754	0.00016545334215751158	0.0	0.0	49.42	0.49	170	82.27	7.4	8.8	8.5	5.46	10.8	6.57	9.0	4.66735294117647	19.73	1.8	2.706954901960784	273	15	1317	1343	15	340	424	22.7	0.04	1.2	170	169	168	344	343	342	108	155	0.6968	189	62	0.328	19	18	0.9474	1	0.10465	36	2	14	0.0407	2	18	0.05233	0.95
20887	32	4	4	4	4	3	3	515	4	128.75	0.79	0.028	29.41	0.08349514563106795	32	0.3029126213592233	0.02275047396820767	0.013592233009708738	0.001098901098901099	0.0	0.0	0.0	0.0	0.0	0.0	0.001941747572815534	0.00024378352023403217	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003883495145631068	0.0006798096532970768	0.0	0.0	0.001941747572815534	0.00041407867494824016	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001941747572815534	4.462492748449284e-05	0.0	0.0	0.001941747572815534	0.00016545334215751158	0.0	0.0	38.93	0.39	197	-19.34	46.5	15.9	58.6	6.47	18.0	11.62	47.0	18.707238798370668	28.63	2.4	19.04053116089613	408	20	1910	1949	4	491	599	122.8	0.01	1.2	197	196	195	506	505	504	138	256	0.5391	250	59	0.236	33	17	0.5152	1	0.07312	37	2	31	0.06126	2	28	0.05534	0.85
