id	overall_score	Ideas	Organization	Style	Conventions	total_words	total_sentences	words_div_sentences	sent_density	difficult_words	proportion_vocab_list[a]_total_words	proportion_vocab_list[a]_headwords	proportion_vocab_list[accent]_total_words	proportion_vocab_list[accent]_headwords	proportion_vocab_list[abandon]_total_words	proportion_vocab_list[abandon]_headwords	proportion_vocab_list[abnormal]_total_words	proportion_vocab_list[abnormal]_headwords	proportion_vocab_list[abbey]_total_words	proportion_vocab_list[abbey]_headwords	proportion_vocab_list[abduct]_total_words	proportion_vocab_list[abduct]_headwords	proportion_vocab_list[abate]_total_words	proportion_vocab_list[abate]_headwords	proportion_vocab_list[aback]_total_words	proportion_vocab_list[aback]_headwords	proportion_vocab_list[abbot]_total_words	proportion_vocab_list[abbot]_headwords	proportion_vocab_list[abet]_total_words	proportion_vocab_list[abet]_headwords	proportion_vocab_list[abrasion]_total_words	proportion_vocab_list[abrasion]_headwords	proportion_vocab_list[aberrant]_total_words	proportion_vocab_list[aberrant]_headwords	proportion_vocab_list[abattoir]_total_words	proportion_vocab_list[abattoir]_headwords	proportion_vocab_list[abashed]_total_words	proportion_vocab_list[abashed]_headwords	proportion_vocab_list[abacus]_total_words	proportion_vocab_list[abacus]_headwords	proportion_vocab_list[abalone]_total_words	proportion_vocab_list[abalone]_headwords	proportion_vocab_list[abductee]_total_words	proportion_vocab_list[abductee]_headwords	proportion_vocab_list[aardvark]_total_words	proportion_vocab_list[aardvark]_headwords	proportion_vocab_list[abnegate]_total_words	proportion_vocab_list[abnegate]_headwords	proportion_vocab_list[abaya]_total_words	proportion_vocab_list[abaya]_headwords	proportion_vocab_list[abaft]_total_words	proportion_vocab_list[abaft]_headwords	proportion_vocab_list[abomasum]_total_words	proportion_vocab_list[abomasum]_headwords	proportion_vocab_list[abettor]_total_words	proportion_vocab_list[abettor]_headwords	proportion_vocab_list[acetal]_total_words	proportion_vocab_list[acetal]_headwords	proportion_vocab_list[ablaut]_total_words	proportion_vocab_list[ablaut]_headwords	proportion_vocab_list[a1]_total_words	proportion_vocab_list[a1]_headwords	proportion_vocab_list[ah]_total_words	proportion_vocab_list[ah]_headwords	proportion_vocab_list[absentminded]_total_words	proportion_vocab_list[absentminded]_headwords	proportion_vocab_list[aal]_total_words	proportion_vocab_list[aal]_headwords	unique_words	ttrr	num_types
17874	20	3	3	2	3	187	8	23.375	4.73	8	0.37433155080213903	0.010208546011375236	0.0106951871657754	0.0003139717425431711	0.0	0.0	0.0053475935828877	0.00020554984583761563	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	53.25	0.53	90
17875	12	2	2	2	2	186	6	31.0	3.37	5	0.44623655913978494	0.01210441884205921	0.005376344086021506	0.00015698587127158556	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005376344086021506	0.0002924831822170225	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.010752688172043012	0.00033090668431502316	0.0	0.0	53.37	0.53	95
17876	19	3	3	2	3	256	14	18.285714285714285	6.28	19	0.3828125	0.014291964415925331	0.01953125	0.0007849293563579278	0.0	0.0	0.0	0.0	0.0	0.0	0.00390625	0.00024378352023403217	0.0	0.0	0.00390625	0.0002924831822170225	0.00390625	0.00031289111389236547	0.0	0.0	0.00390625	0.0003399048266485384	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00390625	0.00016545334215751158	0.0	0.0	53.36	0.53	119
17878	10	0	2	2	2	153	11	13.909090909090908	8.73	13	0.3333333333333333	0.007437654951144816	0.0392156862745098	0.0009419152276295133	0.006535947712418301	0.00017006802721088434	0.0196078431372549	0.0006166495375128469	0.006535947712418301	0.00023282887077997672	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006535947712418301	0.000517063081695967	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	57.14	0.57	72
17879	7	1	1	1	1	60	5	12.0	11.36	4	0.3	0.002625054688639347	0.016666666666666666	0.00015698587127158556	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.016666666666666666	0.00016545334215751158	0.0	0.0	63.64	0.64	28
17880	16	2	2	2	2	124	7	17.714285714285715	6.31	13	0.5080645161290323	0.009187691410237713	0.056451612903225805	0.001098901098901099	0.008064516129032258	0.00017006802721088434	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.008064516129032258	0.0008703220191470844	69.37	0.69	77
17881	12	1	1	2	2	199	10	19.9	5.41	15	0.3768844221105528	0.01093772786933061	0.01507537688442211	0.00047095761381475666	0.01507537688442211	0.0005102040816326531	0.005025125628140704	0.00020554984583761563	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	50.81	0.51	94
17882	12	1	2	2	2	77	3	25.666666666666668	4.11	7	0.44155844155844154	0.004958436634096544	0.012987012987012988	0.00015698587127158556	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.012987012987012988	4.462492748449284e-05	0.025974025974025976	0.01020408163265306	0.0	0.0	0.0	0.0	63.01	0.63	46
17883	20	3	3	3	3	239	15	15.933333333333334	6.94	13	0.3514644351464435	0.012250255213650285	0.03347280334728033	0.0012558869701726845	0.0	0.0	0.0041841004184100415	0.00020554984583761563	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0041841004184100415	0.00043497172683775554	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	51.39	0.51	111
17884	24	3	3	3	3	290	20	14.5	8.77	21	0.32413793103448274	0.013708618929561033	0.013793103448275862	0.0006279434850863422	0.0	0.0	0.0	0.0	0.0034482758620689655	0.00023282887077997672	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006896551724137931	0.00033090668431502316	0.0	0.0	56.58	0.57	129
17885	9	2	2	1	1	139	4	34.75	3.03	6	0.35251798561151076	0.007145982207962666	0.02158273381294964	0.00047095761381475666	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.007194244604316547	0.00033534540576794097	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.014388489208633094	0.00033090668431502316	0.0	0.0	45.45	0.45	60
17886	9	1	1	1	2	74	6	12.333333333333334	9.09	4	0.4189189189189189	0.004520927519323319	0.013513513513513514	0.00015698587127158556	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	56.06	0.56	37
17887	20	3	3	2	2	287	23	12.478260869565217	9.13	24	0.3693379790940767	0.01545865538865393	0.024390243902439025	0.001098901098901099	0.0	0.0	0.006968641114982578	0.00041109969167523125	0.003484320557491289	0.00023282887077997672	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003484320557491289	0.00016545334215751158	0.003484320557491289	0.0008703220191470844	53.97	0.54	136
17888	16	2	2	2	2	224	14	16.0	7.18	20	0.41517857142857145	0.013562782557969957	0.022321428571428572	0.0007849293563579278	0.008928571428571428	0.0003401360544217687	0.004464285714285714	0.00020554984583761563	0.004464285714285714	0.00023282887077997672	0.004464285714285714	0.00024378352023403217	0.0	0.0	0.0	0.0	0.008928571428571428	0.0006257822277847309	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	57.95	0.58	113
17889	8	0	1	1	2	142	8	17.75	6.15	5	0.2746478873239437	0.005687618492051918	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.007042253521126761	0.0002718129926610492	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	40.77	0.41	53
17890	15	2	2	2	2	135	7	19.285714285714285	5.6	12	0.4666666666666667	0.009187691410237713	0.037037037037037035	0.0007849293563579278	0.0	0.0	0.007407407407407408	0.00020554984583761563	0.007407407407407408	0.00023282887077997672	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	62.4	0.62	78
17891	20	3	3	3	3	82	9	9.11111111111111	14.06	7	0.4024390243902439	0.004812600262505469	0.024390243902439025	0.0003139717425431711	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.012195121951219513	0.00031289111389236547	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.012195121951219513	0.0004380201489268506	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	67.19	0.67	43
17892	17	2	3	2	2	196	14	14.0	8.14	14	0.3622448979591837	0.010354382382966312	0.025510204081632654	0.0007849293563579278	0.0	0.0	0.00510204081632653	0.00020554984583761563	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	54.07	0.54	93
17893	18	3	3	2	2	103	6	17.166666666666668	6.45	5	0.4174757281553398	0.006270963978416217	0.019417475728155338	0.0003139717425431711	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.009708737864077669	0.00016545334215751158	0.0	0.0	63.44	0.63	59
17894	13	2	2	2	2	48	4	12.0	9.09	6	0.5833333333333334	0.004083418404550095	0.041666666666666664	0.0003139717425431711	0.0	0.0	0.0	0.0	0.020833333333333332	0.00023282887077997672	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	79.55	0.8	35
17896	12	1	1	2	2	374	13	28.76923076923077	4.23	25	0.22994652406417113	0.012541927956832434	0.013368983957219251	0.0007849293563579278	0.0106951871657754	0.0006802721088435374	0.0053475935828877	0.00041109969167523125	0.0	0.0	0.0	0.0	0.0	0.0	0.00267379679144385	0.0002924831822170225	0.0053475935828877	0.0006257822277847309	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00267379679144385	0.00016545334215751158	0.0	0.0	43.0	0.43	132
17897	20	3	2	3	3	191	7	27.285714285714285	3.98	12	0.387434554973822	0.010791891497739537	0.020942408376963352	0.0006279434850863422	0.0	0.0	0.0	0.0	0.0	0.0	0.005235602094240838	0.00024378352023403217	0.0	0.0	0.0	0.0	0.005235602094240838	0.00031289111389236547	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005235602094240838	0.0008703220191470844	52.84	0.53	93
17898	16	2	2	2	2	218	15	14.533333333333333	7.73	18	0.39908256880733944	0.01268776432842351	0.01834862385321101	0.0006279434850863422	0.009174311926605505	0.0003401360544217687	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0045871559633027525	0.00016545334215751158	0.0	0.0	52.06	0.52	101
17899	24	3	3	3	3	732	51	14.352941176470589	8.39	68	0.2650273224043716	0.028292256088668515	0.031420765027322405	0.003610675039246468	0.006830601092896175	0.0008503401360544217	0.00819672131147541	0.0012332990750256938	0.00546448087431694	0.0009313154831199069	0.001366120218579235	0.00024378352023403217	0.001366120218579235	0.0002718129926610492	0.001366120218579235	0.0002924831822170225	0.001366120218579235	0.00031289111389236547	0.0	0.0	0.001366120218579235	0.0003399048266485384	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00273224043715847	0.00033090668431502316	0.0	0.0	48.03	0.48	292
17900	16	2	2	2	2	176	7	25.142857142857142	4.4	12	0.4034090909090909	0.010354382382966312	0.022727272727272728	0.0006279434850863422	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005681818181818182	0.00033534540576794097	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	53.46	0.53	85
17901	10	2	2	1	1	103	11	9.363636363636363	12.09	4	0.4563106796116505	0.006854309464780516	0.0	0.0	0.0	0.0	0.009708737864077669	0.00020554984583761563	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	61.54	0.62	56
17902	17	2	3	2	2	266	15	17.733333333333334	6.3	15	0.36466165413533835	0.014146128044334258	0.03007518796992481	0.0012558869701726845	0.011278195488721804	0.0005102040816326531	0.0037593984962406013	0.00020554984583761563	0.0	0.0	0.0	0.0	0.0	0.0	0.0037593984962406013	0.0002924831822170225	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	49.58	0.5	118
17903	12	2	1	2	2	93	5	18.6	6.02	5	0.3870967741935484	0.005250109377278694	0.010752688172043012	0.00015698587127158556	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.010752688172043012	0.00510204081632653	0.0	0.0	0.0	0.0	56.63	0.57	47
17904	17	2	2	2	3	147	11	13.363636363636363	9.65	11	0.35374149659863946	0.0075834913227358905	0.027210884353741496	0.0006279434850863422	0.006802721088435374	0.00017006802721088434	0.027210884353741496	0.0008221993833504625	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006802721088435374	0.00016545334215751158	0.0	0.0	61.4	0.61	70
17905	8	1	1	1	1	79	1	79.0	1.28	2	0.35443037974683544	0.004083418404550095	0.012658227848101266	0.00015698587127158556	0.0	0.0	0.012658227848101266	0.00020554984583761563	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.012658227848101266	0.00047938638542665386	0.0	0.0	0.0	0.0	0.0	0.0	0.012658227848101266	0.0005494505494505495	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	48.72	0.49	38
17906	22	3	3	3	3	237	13	18.23076923076923	7.43	26	0.2489451476793249	0.008604345923873415	0.02531645569620253	0.0009419152276295133	0.004219409282700422	0.00017006802721088434	0.008438818565400843	0.00041109969167523125	0.004219409282700422	0.00023282887077997672	0.0	0.0	0.0	0.0	0.004219409282700422	0.0002924831822170225	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004219409282700422	0.0008703220191470844	54.29	0.54	95
17908	24	3	3	3	3	213	10	21.3	5.21	23	0.39436619718309857	0.012250255213650285	0.028169014084507043	0.0009419152276295133	0.023474178403755867	0.0008503401360544217	0.004694835680751174	0.00020554984583761563	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004694835680751174	0.00016545334215751158	0.0	0.0	53.65	0.54	103
17909	21	3	3	2	3	219	10	21.9	5.0	15	0.3789954337899543	0.01210441884205921	0.0319634703196347	0.001098901098901099	0.0	0.0	0.0045662100456621	0.00020554984583761563	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0045662100456621	0.00036310820624546115	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0045662100456621	0.00016545334215751158	0.0	0.0	49.0	0.49	98
17910	19	3	3	3	2	256	18	14.222222222222221	7.86	10	0.30078125	0.011229400612512761	0.03125	0.0012558869701726845	0.0	0.0	0.00390625	0.00020554984583761563	0.00390625	0.00023282887077997672	0.0078125	0.00048756704046806434	0.0	0.0	0.0	0.0	0.00390625	0.00031289111389236547	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00390625	4.462492748449284e-05	0.00390625	0.00510204081632653	0.0078125	0.00033090668431502316	0.0	0.0	45.85	0.46	105
17911	19	3	3	2	3	219	20	10.95	10.81	15	0.365296803652968	0.011666909727285985	0.0136986301369863	0.00047095761381475666	0.0045662100456621	0.00017006802721088434	0.0045662100456621	0.00020554984583761563	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0045662100456621	4.462492748449284e-05	0.0	0.0	0.0045662100456621	0.00016545334215751158	0.0	0.0	56.76	0.57	105
17912	12	2	2	2	2	213	13	16.384615384615383	7.3	25	0.3051643192488263	0.009479364153419862	0.004694835680751174	0.00015698587127158556	0.004694835680751174	0.00017006802721088434	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004694835680751174	4.462492748449284e-05	0.0	0.0	0.0	0.0	0.0	0.0	58.99	0.59	105
17913	16	2	2	2	3	124	7	17.714285714285715	6.25	9	0.41935483870967744	0.0075834913227358905	0.024193548387096774	0.00047095761381475666	0.0	0.0	0.0	0.0	0.008064516129032258	0.00023282887077997672	0.0	0.0	0.0	0.0	0.008064516129032258	0.0002924831822170225	0.008064516129032258	0.00031289111389236547	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.016129032258064516	0.00033090668431502316	0.0	0.0	59.82	0.6	67
17914	12	0	2	3	2	122	4	30.5	3.54	11	0.4918032786885246	0.008750182295464488	0.03278688524590164	0.0006279434850863422	0.0	0.0	0.01639344262295082	0.00041109969167523125	0.0	0.0	0.0	0.0	0.0	0.0	0.00819672131147541	0.0002924831822170225	0.00819672131147541	0.00031289111389236547	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	64.6	0.65	73
17915	15	2	2	2	2	125	6	20.833333333333332	5.13	5	0.44	0.008021000437509114	0.016	0.0003139717425431711	0.0	0.0	0.008	0.00020554984583761563	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.008	0.00016545334215751158	0.0	0.0	55.56	0.56	65
17916	9	1	1	1	2	94	4	23.5	4.6	10	0.3829787234042553	0.005250109377278694	0.031914893617021274	0.00047095761381475666	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.010638297872340425	0.00033534540576794097	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	56.32	0.56	49
