id	overall_score	Ideas	Organization	Style	Conventions	total_words	total_sentences	words_div_sentences	sent_density	pct_transitions	pct_rel_trigrams	grammar_errors_ltp_by_words
19210	23	3	3	3	3	271	8	33.875	3.12	0.028	21.85	0.2177121771217712
19211	19	3	3	2	3	369	34	10.852941176470589	12.06	0.0187	18.49	0.05420054200542006
19212	17	2	2	3	3	346	26	13.307692307692308	8.5	0.028	21.01	0.03468208092485549
19213	12	0	2	2	3	121	10	12.1	10.31	0.0187	19.33	0.04132231404958678
19214	15	2	2	2	2	250	13	19.23076923076923	5.58	0.0374	15.97	0.088
19215	22	3	3	3	3	461	21	21.952380952380953	5.1	0.0561	18.49	0.05422993492407809
19216	14	0	2	2	3	150	12	12.5	9.23	0.0187	18.49	0.03333333333333333
19217	16	2	2	2	2	220	10	22.0	5.18	0.0187	21.85	0.03636363636363636
19219	11	1	2	1	2	46	3	15.333333333333334	7.32	0.0093	6.72	0.021739130434782608
19220	10	2	2	1	1	121	1	121.0	0.91	0.0	9.24	0.10743801652892562
19221	8	1	1	1	1	60	2	30.0	4.55	0.0	1.68	0.13333333333333333
19222	17	2	2	2	3	302	18	16.77777777777778	6.9	0.0374	15.97	0.029801324503311258
19223	20	3	3	3	3	245	13	18.846153846153847	6.31	0.028	21.85	0.02040816326530612
19224	13	2	2	2	2	160	4	40.0	2.61	0.0187	16.81	0.05
19225	10	1	1	2	2	134	5	26.8	4.0	0.0093	13.45	0.08208955223880597
19226	14	2	2	2	2	103	7	14.714285714285714	8.24	0.0093	10.08	0.06796116504854369
19227	23	3	3	3	3	294	15	19.6	5.66	0.0374	24.37	0.04421768707482993
19228	12	2	2	2	2	96	5	19.2	5.75	0.0187	13.45	0.16666666666666666
19229	23	3	3	3	3	356	25	14.24	8.36	0.028	21.85	0.07303370786516854
19230	13	2	2	2	2	141	15	9.4	13.76	0.0093	10.08	0.04964539007092199
19231	11	2	2	1	2	107	2	53.5	2.02	0.028	4.2	0.07476635514018691
19232	17	2	3	2	2	194	7	27.714285714285715	4.12	0.0093	14.29	0.07731958762886598
19233	18	2	2	2	3	228	23	9.91304347826087	13.29	0.028	15.13	0.043859649122807015
19234	17	3	2	2	2	236	16	14.75	8.08	0.0093	12.61	0.07203389830508475
19236	16	2	2	2	2	276	12	23.0	4.8	0.0187	24.37	0.07246376811594203
19237	23	3	3	3	3	204	17	12.0	9.6	0.0374	15.13	0.00980392156862745
19238	20	3	3	2	3	249	22	11.318181818181818	11.28	0.0374	15.97	0.040160642570281124
19239	19	3	3	2	3	260	22	11.818181818181818	9.57	0.0093	20.17	0.038461538461538464
19240	16	2	2	2	3	243	12	20.25	5.38	0.0374	21.85	0.03292181069958848
19241	16	2	2	2	2	303	25	12.12	9.84	0.0654	26.89	0.0231023102310231
19242	17	2	3	2	2	231	9	25.666666666666668	4.81	0.028	11.76	0.1038961038961039
19243	24	3	3	3	3	355	23	15.434782608695652	7.52	0.0935	26.89	0.05352112676056338
19244	19	2	3	3	3	199	24	8.291666666666666	13.79	0.0467	10.08	0.06532663316582915
19245	16	2	2	2	2	116	5	23.2	4.63	0.0187	12.61	0.06896551724137931
19246	15	2	2	2	2	125	2	62.5	1.74	0.0093	11.76	0.128
19247	13	1	2	2	2	124	8	15.5	6.9	0.0374	12.61	0.07258064516129033
19248	21	3	3	3	3	292	16	18.25	5.9	0.0654	21.85	0.04452054794520548
19249	15	1	2	2	3	136	6	22.666666666666668	4.69	0.0187	6.72	0.051470588235294115
19250	23	3	3	3	3	287	23	12.478260869565217	9.13	0.0467	20.17	0.04529616724738676
19251	11	2	2	1	2	156	14	11.142857142857142	10.29	0.0187	10.92	0.07692307692307693
19253	16	2	2	2	2	130	6	21.666666666666668	5.56	0.0	7.56	0.03076923076923077
19254	10	0	2	2	2	149	11	13.545454545454545	8.66	0.028	11.76	0.06711409395973154
19255	15	2	2	3	2	124	14	8.857142857142858	16.28	0.0093	8.4	0.0967741935483871
19256	16	2	2	2	2	285	23	12.391304347826088	8.91	0.028	21.01	0.12982456140350876
19257	16	2	2	2	2	147	9	16.333333333333332	6.57	0.0374	11.76	0.08843537414965986
19258	21	3	3	3	3	224	27	8.296296296296296	15.0	0.0187	14.29	0.08928571428571429
19259	15	2	2	2	2	153	10	15.3	7.09	0.0467	13.45	0.0915032679738562
19260	18	2	2	2	3	169	13	13.0	8.72	0.0187	16.81	0.029585798816568046
19261	17	2	2	2	3	316	18	17.555555555555557	6.27	0.028	21.01	0.08544303797468354
19262	17	2	2	2	3	294	14	21.0	5.51	0.028	16.81	0.07482993197278912
19263	19	2	3	3	3	237	13	18.23076923076923	6.22	0.028	21.85	0.029535864978902954
19264	11	1	2	1	2	150	6	25.0	4.38	0.0187	8.4	0.08
19265	19	3	2	3	3	299	20	14.95	7.33	0.0374	15.97	0.03678929765886288
19266	24	3	3	3	3	392	22	17.818181818181817	6.45	0.0374	29.41	0.05102040816326531
19267	18	3	3	2	1	394	21	18.761904761904763	6.36	0.0467	19.33	0.06598984771573604
19268	17	3	2	2	2	186	10	18.6	5.71	0.028	13.45	0.053763440860215055
19270	22	3	3	3	3	268	10	26.8	4.29	0.0561	19.33	0.0708955223880597
19271	24	3	3	3	3	231	12	19.25	6.42	0.0467	13.45	0.03896103896103896
19272	16	2	2	2	2	149	9	16.555555555555557	7.14	0.0374	14.29	0.026845637583892617
19273	22	3	3	3	3	253	14	18.071428571428573	6.45	0.0374	23.53	0.019762845849802372
19274	18	2	2	2	3	151	11	13.727272727272727	8.15	0.0187	10.08	0.06622516556291391
19275	23	3	3	3	3	401	38	10.552631578947368	11.08	0.0467	26.05	0.09476309226932668
19276	16	3	2	2	2	164	5	32.8	3.33	0.0187	7.56	0.07926829268292683
19277	17	2	2	2	3	127	11	11.545454545454545	9.65	0.0093	12.61	0.06299212598425197
19278	24	3	3	3	3	487	42	11.595238095238095	10.85	0.0467	26.89	0.024640657084188913
19280	12	1	2	2	2	77	7	11.0	10.61	0.0093	9.24	0.16883116883116883
19281	17	2	2	2	3	181	12	15.083333333333334	7.5	0.028	14.29	0.03867403314917127
19282	10	0	1	2	2	115	7	16.428571428571427	6.54	0.0187	10.92	0.05217391304347826
19283	18	2	3	2	3	143	8	17.875	6.45	0.0093	10.08	0.03496503496503497
19285	18	2	3	2	3	165	16	10.3125	10.88	0.0093	13.45	0.05454545454545454
19286	17	2	2	3	2	228	13	17.53846153846154	7.14	0.0093	8.4	0.07456140350877193
19287	14	2	2	2	2	98	7	14.0	8.14	0.028	11.76	0.061224489795918366
19289	18	3	2	2	3	208	12	17.333333333333332	6.28	0.0467	16.81	0.02403846153846154
19290	23	3	3	3	3	220	19	11.578947368421053	10.22	0.028	15.97	0.05454545454545454
19291	15	2	2	2	2	115	5	23.0	4.81	0.0093	6.72	0.10434782608695652
19292	16	2	2	2	2	223	14	15.928571428571429	6.93	0.0374	16.81	0.11659192825112108
19293	17	2	2	2	3	164	8	20.5	5.26	0.0187	18.49	0.036585365853658534
19294	18	2	2	2	3	197	11	17.90909090909091	6.25	0.0467	14.29	0.05583756345177665
19295	13	1	2	2	2	175	12	14.583333333333334	8.05	0.0187	9.24	0.12571428571428572
19296	14	2	2	2	2	220	9	24.444444444444443	4.31	0.028	14.29	0.05909090909090909
19297	19	2	3	3	3	191	17	11.235294117647058	9.83	0.0187	16.81	0.05235602094240838
19298	13	2	2	1	2	243	2	121.5	0.86	0.0	14.29	0.16049382716049382
19300	11	2	2	1	1	154	10	15.4	7.3	0.0187	6.72	0.032467532467532464
19301	22	3	3	3	3	259	19	13.631578947368421	8.37	0.0467	19.33	0.019305019305019305
19302	11	0	2	2	3	155	12	12.916666666666666	8.63	0.0187	17.65	0.03870967741935484
19303	14	2	2	2	2	83	7	11.857142857142858	9.33	0.0187	7.56	0.0963855421686747
19304	10	1	1	2	2	193	11	17.545454545454547	6.32	0.0187	21.85	0.05699481865284974
19305	17	2	2	2	3	102	7	14.571428571428571	7.78	0.0374	9.24	0.0392156862745098
19306	16	2	2	2	3	118	10	11.8	9.62	0.0187	12.61	0.1016949152542373
19307	19	2	3	3	3	208	11	18.90909090909091	5.73	0.028	28.57	0.04807692307692308
19308	17	2	2	2	3	131	12	10.916666666666666	10.53	0.0093	11.76	0.030534351145038167
19310	10	1	1	1	2	70	6	11.666666666666666	9.52	0.0	10.08	0.04285714285714286
19311	23	3	3	3	3	368	23	16.0	7.28	0.0654	27.73	0.04619565217391304
19312	24	3	3	3	3	539	35	15.4	8.37	0.0187	24.37	0.04452690166975881
19313	23	3	3	3	3	500	33	15.151515151515152	8.66	0.0467	17.65	0.048
19314	18	3	3	2	2	266	34	7.823529411764706	20.0	0.0187	13.45	0.08646616541353383
19315	12	0	2	2	3	249	11	22.636363636363637	5.09	0.028	21.01	0.03614457831325301
19316	11	2	2	2	1	102	5	20.4	5.1	0.0093	5.04	0.1568627450980392
19317	20	3	3	2	3	154	15	10.266666666666667	12.2	0.028	10.92	0.07792207792207792
19318	14	2	2	2	2	134	7	19.142857142857142	6.25	0.0187	8.4	0.04477611940298507
19319	11	2	2	2	1	162	3	54.0	1.96	0.0187	12.61	0.08641975308641975
19320	8	0	2	1	2	65	5	13.0	10.64	0.0	7.56	0.06153846153846154
19321	13	2	2	2	2	160	6	26.666666666666668	4.26	0.0374	6.72	0.0875
19322	20	3	3	2	3	191	12	15.916666666666666	7.89	0.0187	13.45	0.08900523560209424
19323	13	2	2	1	2	73	7	10.428571428571429	11.67	0.0187	6.72	0.0821917808219178
19324	16	2	2	2	2	168	13	12.923076923076923	8.61	0.0187	16.81	0.13095238095238096
19326	15	2	2	2	2	140	6	23.333333333333332	4.55	0.0187	15.97	0.1
19327	16	2	2	2	2	126	12	10.5	10.71	0.0093	11.76	0.07142857142857142
19328	12	1	2	2	1	74	8	9.25	14.81	0.0093	5.04	0.13513513513513514
19329	16	2	2	2	2	104	4	26.0	4.08	0.0093	11.76	0.057692307692307696
19330	12	2	2	2	2	67	3	22.333333333333332	5.0	0.0	7.56	0.05970149253731343
19331	20	3	3	3	3	225	19	11.842105263157896	9.5	0.0374	12.61	0.06666666666666667
19332	15	2	2	2	2	123	6	20.5	5.31	0.0187	10.92	0.06504065040650407
19333	16	2	2	2	2	187	7	26.714285714285715	4.09	0.0187	15.97	0.053475935828877004
19334	15	2	2	2	2	233	17	13.705882352941176	8.37	0.0093	24.37	0.05150214592274678
19335	14	2	2	2	2	218	11	19.818181818181817	6.01	0.0374	15.13	0.045871559633027525
19336	16	3	2	2	2	256	14	18.285714285714285	6.01	0.028	16.81	0.05078125
19337	6	1	1	1	0	160	7	22.857142857142858	4.76	0.0093	14.29	0.10625
19338	14	2	2	2	2	99	8	12.375	9.52	0.0187	11.76	0.030303030303030304
19339	15	2	2	2	2	152	4	38.0	2.92	0.028	10.08	0.11842105263157894
19340	15	2	2	2	2	123	2	61.5	1.74	0.0374	10.92	0.032520325203252036
19341	12	1	2	2	2	150	7	21.428571428571427	4.96	0.0561	12.61	0.08
19342	24	3	3	3	3	404	26	15.538461538461538	7.67	0.0654	24.37	0.027227722772277228
19343	20	3	3	2	3	219	8	27.375	3.88	0.0374	20.17	0.0821917808219178
19344	20	3	3	2	3	159	11	14.454545454545455	7.48	0.028	15.13	0.031446540880503145
19345	16	2	2	2	2	106	6	17.666666666666668	6.0	0.0	7.56	0.03773584905660377
19346	20	3	3	3	3	338	18	18.77777777777778	6.34	0.028	28.57	0.08284023668639054
19348	9	2	1	1	1	151	2	75.5	1.39	0.0	12.61	0.013245033112582781
19349	7	1	1	1	1	40	3	13.333333333333334	8.11	0.0187	6.72	0.1
19350	16	2	2	2	2	104	7	14.857142857142858	8.14	0.0187	5.88	0.038461538461538464
19351	16	2	2	2	3	229	26	8.807692307692308	13.27	0.0467	17.65	0.043668122270742356
19352	22	3	3	3	3	217	17	12.764705882352942	8.9	0.0093	13.45	0.06451612903225806
19353	8	1	1	1	1	43	2	21.5	5.13	0.0	5.04	0.11627906976744186
19354	14	2	2	2	2	152	6	25.333333333333332	5.13	0.0187	15.13	0.06578947368421052
19355	22	3	3	3	3	414	26	15.923076923076923	6.97	0.0748	21.01	0.036231884057971016
19356	16	2	2	2	2	144	4	36.0	3.28	0.0187	13.45	0.09027777777777778
19357	16	2	2	2	2	96	7	13.714285714285714	8.05	0.0093	12.61	0.0625
19358	8	1	1	1	1	49	2	24.5	4.26	0.0	7.56	0.02040816326530612
19359	21	3	3	3	3	289	18	16.055555555555557	6.98	0.0374	23.53	0.031141868512110725
19360	18	3	3	2	2	345	18	19.166666666666668	5.81	0.0561	25.21	0.04927536231884058
19361	16	2	2	2	3	173	8	21.625	4.94	0.0187	11.76	0.06358381502890173
19362	13	1	2	2	2	82	7	11.714285714285714	9.72	0.0093	7.56	0.06097560975609756
19363	20	3	3	3	3	289	24	12.041666666666666	9.45	0.0374	21.85	0.01730103806228374
19364	21	3	3	3	3	203	9	22.555555555555557	5.17	0.0374	20.17	0.059113300492610835
19366	17	2	2	2	3	222	15	14.8	7.85	0.0187	20.17	0.04504504504504504
19368	16	2	2	2	2	229	20	11.45	9.95	0.028	17.65	0.056768558951965066
19369	15	2	2	2	2	74	4	18.5	5.97	0.0187	6.72	0.05405405405405406
19371	7	0	1	1	2	39	4	9.75	11.43	0.0	0.84	0.02564102564102564
19372	16	2	2	2	2	263	21	12.523809523809524	9.42	0.028	10.92	0.022813688212927757
19373	6	0	1	1	1	61	3	20.333333333333332	5.17	0.028	9.24	0.01639344262295082
19374	13	2	2	2	2	71	6	11.833333333333334	9.68	0.0187	4.2	0.07042253521126761
19375	17	2	2	2	3	122	8	15.25	7.14	0.0187	14.29	0.04918032786885246
19376	9	1	1	1	2	52	3	17.333333333333332	6.52	0.0	4.2	0.019230769230769232
19377	14	1	2	2	2	72	4	18.0	7.27	0.0093	7.56	0.0
19378	21	3	3	2	3	342	21	16.285714285714285	8.71	0.0654	16.81	0.029239766081871343
19379	22	3	3	3	3	292	14	20.857142857142858	5.22	0.028	20.17	0.0958904109589041
19380	16	2	2	2	2	204	13	15.692307692307692	7.07	0.0561	15.13	0.06372549019607843
19381	22	3	3	3	3	323	30	10.766666666666667	11.32	0.0654	16.81	0.043343653250773995
19382	17	2	2	2	3	142	8	17.75	6.3	0.0187	13.45	0.07042253521126761
19383	21	3	3	3	2	254	2	127.0	0.78	0.0467	15.13	0.15354330708661418
19384	10	1	1	2	2	75	6	12.5	9.23	0.0187	5.88	0.05333333333333334
19385	14	2	2	2	2	115	8	14.375	8.0	0.0187	8.4	0.017391304347826087
19386	22	3	3	3	3	329	24	13.708333333333334	8.05	0.0467	22.69	0.0243161094224924
19387	14	2	2	2	2	108	9	12.0	9.47	0.0093	10.08	0.027777777777777776
19388	18	2	3	2	3	180	9	20.0	6.0	0.0093	15.97	0.03888888888888889
19389	16	2	2	2	2	213	7	30.428571428571427	3.5	0.0093	17.65	0.046948356807511735
19390	13	2	2	2	2	87	4	21.75	5.13	0.0093	9.24	0.06896551724137931
19391	18	2	3	3	3	153	12	12.75	9.92	0.028	10.92	0.08496732026143791
19392	12	1	2	2	2	160	6	26.666666666666668	4.05	0.0187	15.13	0.06875
19393	8	1	1	1	1	59	1	59.0	1.69	0.0093	6.72	0.11864406779661017
19394	16	2	2	2	2	118	7	16.857142857142858	6.8	0.0093	10.92	0.0423728813559322
19395	24	3	3	3	3	567	32	17.71875	6.39	0.0467	32.77	0.09347442680776014
19396	18	2	3	2	3	214	11	19.454545454545453	5.53	0.0467	14.29	0.0514018691588785
19397	14	2	2	2	2	139	11	12.636363636363637	9.02	0.0093	13.45	0.08633093525179857
19398	8	1	1	1	1	72	2	36.0	2.9	0.0093	5.88	0.20833333333333334
19400	8	0	1	2	2	73	5	14.6	7.58	0.0187	8.4	0.0273972602739726
19401	13	1	2	2	2	94	6	15.666666666666666	7.59	0.028	7.56	0.0425531914893617
19402	11	2	2	1	2	185	12	15.416666666666666	7.19	0.0	15.97	0.07027027027027027
19403	21	3	3	3	2	312	11	28.363636363636363	4.12	0.0374	19.33	0.09294871794871795
19404	14	2	2	2	1	109	7	15.571428571428571	7.0	0.0187	7.56	0.14678899082568808
19405	14	2	2	2	2	142	4	35.5	2.94	0.028	9.24	0.14084507042253522
19406	23	3	3	3	3	182	16	11.375	9.58	0.028	20.17	0.06593406593406594
19408	14	2	2	2	2	194	11	17.636363636363637	6.21	0.0561	14.29	0.05670103092783505
19409	20	2	3	2	3	112	5	22.4	4.76	0.028	12.61	0.05357142857142857
19410	16	2	2	2	2	284	13	21.846153846153847	4.89	0.0467	16.81	0.08450704225352113
19411	13	2	2	2	1	73	2	36.5	2.82	0.0187	4.2	0.1232876712328767
19412	20	3	3	2	3	201	13	15.461538461538462	7.03	0.0467	16.81	0.03980099502487562
19413	22	3	3	3	3	343	13	26.384615384615383	4.21	0.0187	21.01	0.05830903790087463
19414	21	3	3	3	3	337	19	17.736842105263158	6.69	0.0561	23.53	0.04747774480712166
19415	13	0	2	2	3	132	7	18.857142857142858	5.79	0.0374	8.4	0.045454545454545456
19416	16	2	2	2	2	159	10	15.9	6.71	0.0374	15.13	0.05660377358490566
19417	17	2	3	2	2	147	8	18.375	7.02	0.0374	6.72	0.047619047619047616
19419	19	3	3	2	3	213	10	21.3	5.46	0.0467	10.92	0.06103286384976526
19420	16	2	2	2	2	100	6	16.666666666666668	6.74	0.0	8.4	0.06
19421	23	3	3	3	3	437	25	17.48	6.74	0.0374	20.17	0.038901601830663615
19422	20	3	3	3	3	224	10	22.4	4.9	0.0187	21.01	0.05803571428571429
19423	22	3	3	3	3	136	12	11.333333333333334	10.08	0.0187	9.24	0.022058823529411766
19424	6	0	1	1	1	57	5	11.4	9.43	0.0093	10.92	0.07017543859649122
19425	13	2	2	2	1	162	9	18.0	6.52	0.0187	11.76	0.09876543209876543
19427	22	3	3	3	3	428	28	15.285714285714286	7.82	0.0374	29.41	0.07242990654205607
19428	10	1	2	1	2	80	11	7.2727272727272725	16.18	0.0093	8.4	0.0125
19429	20	2	2	3	3	239	18	13.277777777777779	10.53	0.028	10.08	0.07531380753138076
19430	14	2	2	2	2	70	7	10.0	11.29	0.0	5.88	0.04285714285714286
19431	20	2	3	3	3	218	10	21.8	5.21	0.0467	15.97	0.06422018348623854
19432	18	2	3	2	3	111	7	15.857142857142858	7.61	0.0	9.24	0.04504504504504504
19433	19	3	3	2	3	246	12	20.5	5.33	0.0187	21.01	0.028455284552845527
19434	8	1	1	1	1	88	7	12.571428571428571	9.59	0.0	3.36	0.022727272727272728
19435	17	2	2	2	3	280	19	14.736842105263158	8.56	0.0374	10.92	0.08214285714285714
19436	6	0	1	1	1	69	3	23.0	5.0	0.0187	6.72	0.057971014492753624
19437	16	2	3	2	2	248	8	31.0	3.4	0.0467	15.97	0.06854838709677419
19438	13	2	2	2	2	126	6	21.0	5.26	0.0187	11.76	0.05555555555555555
19439	12	1	1	2	3	167	8	20.875	5.26	0.0093	15.97	0.011976047904191617
19440	12	1	2	2	2	79	6	13.166666666666666	9.09	0.0093	6.72	0.0379746835443038
19441	22	3	3	3	3	514	43	11.953488372093023	11.03	0.0561	25.21	0.027237354085603113
19442	16	2	2	2	2	177	8	22.125	5.23	0.0374	12.61	0.07344632768361582
19443	19	2	3	2	3	226	19	11.894736842105264	10.16	0.0374	16.81	0.030973451327433628
19444	13	2	2	2	2	238	27	8.814814814814815	15.79	0.0187	10.92	0.09243697478991597
19445	19	2	3	3	3	172	6	28.666666666666668	4.26	0.0374	9.24	0.12209302325581395
19446	24	3	3	3	3	260	19	13.68421052631579	8.72	0.0467	21.01	0.06923076923076923
19447	18	2	2	2	3	113	10	11.3	12.82	0.0187	4.2	0.04424778761061947
19448	15	2	2	2	2	201	14	14.357142857142858	8.28	0.0187	11.76	0.05472636815920398
19449	12	0	1	2	3	126	9	14.0	8.11	0.0093	18.49	0.031746031746031744
19450	4	1	1	1	1	20	1	20.0	5.26	0.0	1.68	0.1
19451	22	3	3	3	3	245	21	11.666666666666666	11.05	0.0374	17.65	0.0653061224489796
19454	10	0	2	2	2	62	5	12.4	8.77	0.0093	5.04	0.016129032258064516
19455	13	2	2	2	2	84	6	14.0	8.33	0.0093	4.2	0.07142857142857142
19456	9	1	2	1	1	179	2	89.5	1.35	0.0187	9.24	0.16759776536312848
19457	16	2	2	2	2	180	12	15.0	7.32	0.028	20.17	0.05
19458	12	1	2	2	2	134	5	26.8	4.67	0.0187	5.88	0.07462686567164178
19459	21	3	3	3	3	241	18	13.38888888888889	8.41	0.0374	23.53	0.02074688796680498
19460	16	2	2	2	2	173	15	11.533333333333333	10.14	0.0093	15.97	0.06936416184971098
19462	16	2	2	2	2	169	13	13.0	8.72	0.028	12.61	0.03550295857988166
19463	21	3	3	3	2	431	26	16.576923076923077	6.84	0.0561	28.57	0.05336426914153132
19464	16	2	2	2	3	127	4	31.75	3.39	0.0187	6.72	0.06299212598425197
19465	7	1	1	1	1	42	1	42.0	2.44	0.0	2.52	0.11904761904761904
19466	15	2	2	2	2	189	6	31.5	3.47	0.028	13.45	0.07936507936507936
19467	11	1	2	2	2	126	4	31.5	3.31	0.0187	11.76	0.06349206349206349
19468	21	3	3	3	3	253	17	14.882352941176471	8.33	0.0187	17.65	0.1067193675889328
19469	13	2	2	2	2	70	5	14.0	7.94	0.0093	5.04	0.08571428571428572
19470	15	2	2	2	3	228	10	22.8	4.78	0.0374	20.17	0.04824561403508772
19471	23	3	3	3	3	220	4	55.0	2.17	0.0187	10.92	0.15
19472	19	2	2	3	3	25	1	25.0	4.35	0.0	3.36	0.08
19473	20	3	3	3	3	319	19	16.789473684210527	6.81	0.028	17.65	0.14106583072100312
19474	20	3	3	3	3	266	7	38.0	2.97	0.028	10.92	0.09022556390977443
19475	18	2	3	3	2	233	22	10.590909090909092	11.96	0.0093	16.81	0.12017167381974249
19476	17	2	2	3	2	161	12	13.416666666666666	8.28	0.0	11.76	0.043478260869565216
19477	16	2	2	2	2	164	11	14.909090909090908	7.69	0.0374	12.61	0.054878048780487805
19478	24	3	3	3	3	345	30	11.5	11.28	0.028	12.61	0.03768115942028986
19479	14	2	2	2	2	157	15	10.466666666666667	12.4	0.0093	9.24	0.12738853503184713
19480	12	2	2	2	1	119	3	39.666666666666664	2.68	0.0093	8.4	0.08403361344537816
19481	24	3	3	3	3	387	20	19.35	6.58	0.028	15.13	0.046511627906976744
19482	19	3	2	2	3	241	17	14.176470588235293	7.91	0.0374	21.85	0.029045643153526972
19484	17	2	3	3	2	270	22	12.272727272727273	9.32	0.0187	21.01	0.15925925925925927
19485	18	2	2	2	3	146	2	73.0	1.33	0.0374	15.13	0.14383561643835616
19488	19	3	3	2	3	140	5	28.0	10.2	0.0093	5.88	0.014285714285714285
19489	12	2	2	2	2	87	4	21.75	4.76	0.0093	6.72	0.09195402298850575
19490	13	2	2	2	2	128	7	18.285714285714285	6.48	0.0093	9.24	0.1015625
19491	8	1	1	1	2	77	6	12.833333333333334	8.7	0.0187	5.04	0.07792207792207792
19492	7	0	1	1	2	63	2	31.5	3.39	0.0093	7.56	0.1111111111111111
19493	6	1	1	1	2	27	2	13.5	8.7	0.0	1.68	0.18518518518518517
19494	14	2	2	2	2	185	10	18.5	6.21	0.0187	15.97	0.05945945945945946
19495	13	2	2	2	2	111	4	27.75	4.08	0.0187	10.08	0.06306306306306306
19496	16	2	2	2	2	282	18	15.666666666666666	7.89	0.028	17.65	0.06028368794326241
19497	9	1	2	1	1	34	2	17.0	6.9	0.0	2.52	0.029411764705882353
19498	16	2	2	2	2	224	19	11.789473684210526	10.61	0.0374	9.24	0.06696428571428571
19499	21	3	3	3	3	347	28	12.392857142857142	9.69	0.0374	15.97	0.05187319884726225
19500	9	1	1	1	2	156	4	39.0	2.76	0.0093	7.56	0.14743589743589744
19501	24	3	3	3	3	296	13	22.76923076923077	4.85	0.0187	21.01	0.07094594594594594
19502	24	3	3	3	3	544	31	17.548387096774192	6.81	0.0654	31.09	0.03676470588235294
19503	16	2	2	2	2	149	6	24.833333333333332	4.62	0.0187	15.97	0.020134228187919462
19504	16	2	2	2	3	174	12	14.5	7.95	0.0374	13.45	0.05172413793103448
19505	17	2	2	2	3	243	17	14.294117647058824	7.94	0.0467	19.33	0.0411522633744856
19506	20	3	3	3	3	280	15	18.666666666666668	6.28	0.0374	15.13	0.04642857142857143
19507	17	2	2	2	3	215	12	17.916666666666668	6.49	0.0561	24.37	0.023255813953488372
19508	12	2	2	2	2	95	4	23.75	4.65	0.0093	10.92	0.021052631578947368
19509	11	1	1	2	2	74	4	18.5	6.15	0.0187	5.04	0.16216216216216217
19510	14	2	2	2	2	56	1	56.0	1.82	0.0187	6.72	0.05357142857142857
19511	11	1	1	2	2	181	11	16.454545454545453	6.92	0.028	15.13	0.049723756906077346
19512	22	3	3	3	3	330	17	19.41176470588235	5.99	0.0467	21.85	0.02727272727272727
19513	18	2	3	2	2	214	10	21.4	5.13	0.028	13.45	0.17757009345794392
19514	18	2	3	2	3	176	16	11.0	11.59	0.028	10.08	0.07954545454545454
19515	19	3	3	2	3	129	9	14.333333333333334	7.63	0.0187	12.61	0.015503875968992248
19516	24	3	3	3	3	204	16	12.75	9.36	0.0374	20.17	0.024509803921568627
19517	14	2	2	2	2	122	11	11.090909090909092	10.38	0.0467	10.08	0.02459016393442623
19518	23	3	3	3	3	418	28	14.928571428571429	8.64	0.0467	11.76	0.06220095693779904
19519	19	3	3	2	3	188	11	17.09090909090909	7.43	0.0374	15.13	0.09042553191489362
19520	18	2	2	2	3	159	7	22.714285714285715	4.9	0.0093	13.45	0.0440251572327044
19521	13	1	2	2	2	61	5	12.2	9.43	0.0187	6.72	0.01639344262295082
19522	22	3	3	3	3	378	20	18.9	5.99	0.0561	26.05	0.031746031746031744
19523	19	2	3	3	3	207	13	15.923076923076923	7.18	0.0467	15.97	0.033816425120772944
19524	19	2	3	3	3	303	23	13.173913043478262	8.46	0.0467	22.69	0.36633663366336633
19525	17	2	2	2	3	135	7	19.285714285714285	5.88	0.0093	11.76	0.037037037037037035
19526	12	1	2	2	2	85	7	12.142857142857142	8.97	0.0093	7.56	0.058823529411764705
19527	13	2	2	2	2	99	10	9.9	11.9	0.0187	11.76	0.04040404040404041
19528	13	2	2	2	1	105	4	26.25	4.21	0.0	4.2	0.14285714285714285
19529	24	3	3	3	3	505	27	18.703703703703702	7.01	0.0187	22.69	0.061386138613861385
19530	24	3	3	3	3	431	19	22.68421052631579	4.81	0.0467	24.37	0.05336426914153132
19533	14	2	2	2	2	133	10	13.3	8.7	0.0	10.08	0.06766917293233082
19534	18	2	3	2	2	206	10	20.6	5.35	0.0187	14.29	0.04854368932038835
19535	16	2	2	2	2	147	5	29.4	3.62	0.0187	10.92	0.05442176870748299
19536	16	2	2	2	2	150	5	30.0	3.82	0.0093	6.72	0.07333333333333333
19537	13	2	2	2	2	42	2	21.0	5.56	0.0	5.04	0.11904761904761904
19538	14	2	2	2	2	129	4	32.25	3.33	0.0187	9.24	0.03875968992248062
19539	14	2	2	2	2	249	7	35.57142857142857	2.89	0.0654	20.17	0.08032128514056225
19540	16	2	2	2	3	236	14	16.857142857142858	6.86	0.0187	18.49	0.0423728813559322
19541	13	2	2	2	1	182	11	16.545454545454547	6.63	0.028	7.56	0.06593406593406594
19542	15	2	2	2	2	101	5	20.2	5.75	0.0093	10.08	0.019801980198019802
19543	16	2	2	2	2	129	6	21.5	4.88	0.0187	10.92	0.08527131782945736
19544	9	1	1	1	2	127	10	12.7	9.43	0.0187	5.88	0.07874015748031496
19545	15	2	2	2	2	144	7	20.571428571428573	5.93	0.0187	5.04	0.09027777777777778
19546	16	2	2	2	2	111	6	18.5	5.94	0.0093	11.76	0.036036036036036036
19547	18	3	3	2	2	328	15	21.866666666666667	5.0	0.028	23.53	0.07926829268292683
