id	overall_score	Ideas	Organization	Style	Conventions	total_words	total_sentences	words_div_sentences	sent_density	flesch_reading_ease	flesch_kincaid_grade	smog_index	automated_readability_index	coleman_liau_index	linsear_write_formula	dale_chall_readability_score	text_standard	spache_readability	reading_time	crawford	wiener_sachtextformel	monosyllabcount	polysyllabcount	letter_count	char_count	sentence_count	lexicon_count	syllable_count	ts_avg_len_sent	ts_avg_sent_per_word	ts_avg_syllab_per_word
17968	19	2	2	3	3	172	12	14.333333333333334	8.39	82.75	5.2	8.2	6.6	6.84	7.142857142857142	8.76	7.0	4.16005107913669	9.12	1.5	2.6119576978417265	105	8	592	621	10	139	182	13.9	0.07	1.3
17969	16	2	2	2	2	141	7	20.142857142857142	5.79	79.3	6.5	10.3	6.5	5.22	7.428571428571429	6.71	7.0	3.844880755608028	7.27	1.8	3.0561631641086184	94	11	475	495	7	121	159	17.3	0.06	1.3
17970	11	1	2	2	2	61	5	12.2	8.93	77.03	5.3	6.7	6.3	8.27	5.0	7.29	7.0	3.9539142857142853	3.86	1.8	3.1190685714285715	35	2	258	263	5	56	80	11.2	0.09	1.4
17971	18	2	3	3	2	318	12	26.5	4.35	46.51	19.1	12.3	26.9	11.16	17.666666666666668	9.66	20.0	8.734212903225806	18.2	2.7	8.293805483870967	189	13	1179	1239	5	248	332	49.6	0.02	1.3
17973	15	2	2	2	2	157	7	22.428571428571427	4.93	89.72	6.6	5.5	8.2	4.36	12.75	7.48	7.0	4.781633802816901	7.89	1.2	1.4128413145539898	126	1	522	537	6	142	159	23.7	0.04	1.1
17974	17	2	2	2	3	234	15	15.6	7.11	79.53	8.5	7.2	11.0	6.33	10.4	7.39	7.0	4.79815578817734	12.5	1.8	3.0722812807881765	161	4	817	851	8	203	250	25.4	0.04	1.2
17975	16	2	2	2	2	251	17	14.764705882352942	8.06	75.81	5.8	7.7	4.7	5.32	7.2857142857142865	6.57	6.0	3.4449829941455254	13.15	1.6	1.4040385280178422	163	11	855	895	17	211	288	12.4	0.08	1.4
17976	9	0	1	2	2	130	9	14.444444444444445	7.76	75.4	5.9	8.5	7.2	8.45	6.0	5.92	6.0	3.4632753623188406	7.99	2.0	4.028053140096619	73	8	528	544	9	115	165	12.8	0.08	1.4
17977	16	2	2	2	2	78	3	26.0	4.11	80.65	8.0	7.8	8.8	4.71	13.0	7.22	8.0	4.741232876712328	4.11	1.4	2.1886018264840175	66	2	273	280	3	73	84	24.3	0.04	1.2
17978	9	1	1	2	1	86	9	9.555555555555555	11.84	96.79	1.8	6.4	0.3	1.41	3.5555555555555554	6.96	2.0	2.934929824561403	4.16	-0.1	-0.34440467836257316	66	3	272	283	9	76	90	8.4	0.12	1.2
17979	17	2	3	2	2	142	2	71.0	1.48	36.8	24.9	0.0	29.6	4.9	54.0	8.74	25.0	11.120944444444444	7.29	2.3	9.976185185185185	111	5	489	496	2	135	165	67.5	0.01	1.2
17980	24	3	3	3	3	231	12	19.25	5.88	76.96	7.4	9.4	8.5	6.56	11.2	7.75	9.0	4.78729387755102	12.32	2.0	3.3341608163265306	150	12	806	839	10	196	257	19.6	0.05	1.3
17981	11	1	2	2	2	163	12	13.583333333333334	8.28	75.0	6.1	8.3	5.8	6.54	7.0	6.47	7.0	3.2907398119122253	9.34	1.7	2.8681034482758614	104	9	618	636	11	145	196	13.2	0.08	1.4
17982	9	1	2	1	1	103	8	12.875	8.79	98.35	3.3	5.5	4.9	4.46	6.833333333333333	6.13	5.0	3.261016483516483	5.32	0.8	-0.039463003663003704	81	1	350	362	6	91	103	15.2	0.07	1.1
17983	18	3	3	2	2	160	11	14.545454545454545	7.59	82.14	5.4	7.6	4.2	4.11	6.714285714285714	6.32	7.0	3.832465517241379	8.31	1.6	1.5907103448275866	113	6	550	566	10	145	189	14.5	0.07	1.3
17984	18	2	2	2	3	176	16	11.0	10.53	86.6	3.7	7.0	3.7	5.02	3.5	6.54	4.0	2.998797350993377	9.48	1.0	1.598875143487859	112	7	619	645	15	151	199	10.1	0.1	1.3
17985	14	2	2	2	2	135	9	15.0	8.11	77.61	9.2	8.8	10.4	4.07	13.25	7.02	9.0	5.075745412844036	6.2	2.0	3.1791816513761457	88	4	396	422	4	109	136	27.3	0.04	1.2
17986	17	2	2	2	3	309	22	14.045454545454545	8.3	92.73	3.4	6.2	3.4	3.7	5.625	5.95	6.0	2.9538806787082645	15.17	0.7	0.43206097427476786	220	6	985	1033	21	261	308	12.4	0.08	1.2
17987	18	2	2	3	3	239	12	19.916666666666668	5.58	87.25	5.5	3.1	4.7	3.01	6.142857142857143	6.15	6.0	3.907008215962441	11.46	1.1	0.3036920187793428	180	0	756	780	12	213	246	17.8	0.06	1.2
17988	15	2	2	2	2	118	7	16.857142857142858	6.42	81.02	5.8	8.0	5.1	5.04	6.857142857142857	6.58	7.0	3.744663171690694	6.38	1.5	1.5830382699868935	86	5	425	434	7	109	138	15.6	0.06	1.3
17989	13	2	1	2	2	83	6	13.833333333333334	7.89	92.42	3.5	7.2	3.0	3.58	5.833333333333333	6.97	4.0	3.3039473684210523	4.29	1.0	0.7473403508771934	61	3	285	292	6	76	94	12.7	0.08	1.2
17990	11	1	1	2	3	216	3	72.0	1.48	2.29	38.2	0.0	49.2	7.39	25.0	9.92	0.0	15.44705172413793	12.57	2.4	15.800873891625614	165	2	822	856	2	203	247	101.5	0.01	1.2
17991	24	3	3	3	3	390	30	13.0	8.98	91.92	3.7	6.6	3.5	3.41	3.8181818181818183	6.11	4.0	3.2995939393939393	18.92	0.9	0.5794036363636361	272	9	1226	1288	25	330	398	13.2	0.08	1.2
17992	7	0	1	1	2	33	2	16.5	6.45	90.6	4.2	0.0	6.0	6.14	6.25	6.53	6.0	3.4766034482758617	1.82	1.3	0.4104344827586206	22	0	120	124	2	29	36	14.5	0.07	1.2
17993	17	3	3	2	2	173	7	24.714285714285715	4.49	82.88	7.2	8.0	8.3	4.99	8.166666666666666	7.38	8.0	4.7379170506912445	9.02	1.7	2.299479262672811	126	5	595	614	7	155	190	22.1	0.05	1.2
17996	11	2	2	2	1	90	1	90.0	1.16	18.03	32.1	0.0	37.6	3.33	45.5	10.11	0.0	13.265	4.3	2.0	11.66640930232558	80	2	288	293	1	86	99	86.0	0.01	1.2
17997	16	2	3	2	2	224	8	28.0	4.02	76.59	9.6	8.4	10.7	4.42	13.5	6.71	7.0	5.435366522366522	11.11	1.7	3.10730072150072	168	6	731	756	7	198	234	28.3	0.04	1.2
17998	17	2	2	2	3	183	12	15.25	7.36	91.51	3.9	7.5	3.1	3.3	5.75	6.35	4.0	3.598421779141104	9.03	0.9	0.8708572597137016	139	7	595	615	12	163	195	13.6	0.07	1.2
18000	22	3	3	3	3	344	25	13.76	8.47	83.86	4.7	8.6	4.9	5.38	6.625	6.73	5.0	3.492901989683124	18.33	1.3	2.152809874723655	231	21	1199	1248	23	295	380	12.8	0.08	1.3
18001	12	2	2	2	2	74	5	14.8	7.46	100.17	2.6	3.1	0.2	-0.13	5.7	5.95	6.0	3.1134746268656714	3.11	0.3	-1.6604901492537314	62	0	205	212	5	67	72	13.4	0.07	1.1
18002	12	2	2	2	1	239	9	26.555555555555557	4.25	87.28	7.6	3.1	7.8	2.04	16.666666666666668	6.22	8.0	4.769514952153109	10.52	1.2	1.2186502392344503	189	0	686	716	8	209	230	26.1	0.04	1.1
18004	16	2	2	2	2	201	19	10.578947368421053	10.61	103.73	1.3	4.5	0.3	1.19	3.6363636363636367	5.89	1.0	2.625524208566108	9.37	0.1	-0.7587693358162633	158	1	616	638	18	179	202	9.9	0.1	1.1
18005	20	3	3	3	2	289	21	13.761904761904763	8.94	90.39	4.3	6.0	5.2	4.52	4.777777777777778	7.46	5.0	3.6418523936170213	14.13	1.2	0.27317553191489363	193	4	908	962	16	235	287	14.7	0.07	1.2
18006	16	2	2	2	2	236	18	13.11111111111111	8.53	85.08	4.3	7.2	2.5	3.11	4.777777777777778	5.88	6.0	2.964487179487179	11.78	0.9	0.8435311965811971	166	9	774	802	18	208	260	11.6	0.09	1.3
18008	15	2	2	2	2	142	8	17.75	5.97	88.26	5.1	6.0	3.9	2.96	7.666666666666666	6.47	6.0	3.7783619402985074	7.1	1.1	1.0055253731343279	113	2	475	483	8	134	157	16.8	0.06	1.2
18011	8	0	1	2	2	96	2	48.0	2.3	61.16	15.5	0.0	19.9	7.1	22.25	8.15	8.0	7.565603448275862	5.3	2.0	5.5918781609195385	71	1	352	361	2	87	104	43.5	0.02	1.2
18012	17	3	2	2	3	280	13	21.53846153846154	6.47	51.58	10.9	9.9	12.5	9.98	6.428571428571429	9.85	10.0	5.401579591836734	14.76	3.3	4.015436326530612	121	14	921	1005	10	196	309	19.6	0.05	1.6
18013	13	2	2	2	2	175	6	29.166666666666668	3.73	72.63	11.1	8.2	12.0	4.13	10.6	7.29	11.0	6.127026086956521	8.7	1.7	3.4350511801242236	140	4	578	592	5	161	188	32.2	0.03	1.2
18014	20	3	3	3	3	166	15	11.066666666666666	10.42	87.11	3.5	7.6	3.9	5.66	4.7	7.4	6.0	3.2078777777777776	9.23	1.1	1.3103283333333335	111	9	606	628	15	144	194	9.6	0.1	1.3
18015	14	2	2	2	1	274	2	137.0	0.77	-26.14	49.1	0.0	61.1	5.42	28.5	11.71	0.0	19.662978764478762	14.37	2.5	20.149909652509653	212	10	961	978	2	259	323	129.5	0.01	1.2
18016	24	3	3	3	3	389	33	11.787878787878787	11.15	57.0	10.9	11.4	13.9	10.28	21.0	7.73	11.0	5.165685424354244	20.36	2.8	5.661523739237392	173	25	1275	1386	12	271	395	22.6	0.04	1.5
18017	17	2	2	2	3	236	19	12.421052631578947	9.0	94.05	2.9	5.8	3.1	4.21	4.888888888888889	6.51	5.0	2.934699925168371	12.49	0.6	0.6500464454976305	172	4	825	850	19	211	254	11.1	0.09	1.2
18018	12	1	2	2	2	81	7	11.571428571428571	10.0	95.17	2.5	5.3	1.6	2.53	4.142857142857143	7.06	5.0	2.9861428571428568	3.94	0.2	-0.8029999999999995	60	1	257	268	7	70	81	10.0	0.1	1.2
18019	20	3	3	3	3	310	17	18.235294117647058	6.07	88.57	5.0	7.5	5.7	5.04	5.625	6.65	6.0	3.80635294117647	16.48	1.2	1.4350609243697474	236	10	1091	1122	17	280	335	16.5	0.06	1.2
18020	13	2	2	2	1	118	11	10.727272727272727	10.28	95.47	2.4	4.9	1.2	2.53	3.6363636363636367	6.04	4.0	2.8535361087510616	5.93	0.3	-0.211871028037383	89	1	393	404	11	107	126	9.7	0.1	1.2
18021	16	2	2	2	2	117	4	29.25	3.88	62.04	13.1	11.2	14.2	5.29	18.333333333333332	7.02	15.0	6.3479611650485435	5.95	2.4	5.24757216828479	79	6	390	405	3	103	134	34.3	0.03	1.3
18022	18	2	3	2	3	328	20	16.4	6.71	90.29	4.3	7.2	4.4	4.23	5.5	6.18	5.0	3.535935135135135	17.0	1.3	1.0810464864864873	237	10	1127	1157	20	296	367	14.8	0.07	1.2
18023	12	2	2	2	2	186	10	18.6	6.13	81.67	7.7	3.1	7.4	3.26	12.5	7.8	8.0	4.649893076248905	8.74	1.4	0.8449971954425948	148	0	569	595	7	163	188	23.3	0.04	1.2
18025	21	3	3	3	3	246	14	17.571428571428573	6.45	77.06	7.4	9.3	8.3	6.5	8.166666666666666	7.61	8.0	4.7149090909090905	13.37	1.9	2.8627209302325576	169	13	881	910	11	215	279	19.5	0.05	1.3
18026	19	3	3	2	3	138	9	15.333333333333334	6.98	90.8	4.1	6.9	4.5	4.81	5.5	6.43	5.0	3.46	7.54	1.1	0.9173472868217054	107	4	504	513	9	129	155	14.3	0.07	1.2
18028	23	3	3	3	3	218	10	21.8	5.1	76.96	7.4	9.1	6.7	4.64	8.166666666666666	6.06	7.0	4.129130612244898	11.19	1.8	2.126048571428571	157	11	741	762	10	196	249	19.6	0.05	1.3
18029	17	2	3	2	2	221	11	20.09090909090909	5.73	87.55	5.4	6.1	4.5	2.72	5.5	5.74	6.0	3.6136325757575753	10.3	1.1	0.41376458333333277	165	3	672	701	11	192	222	17.5	0.06	1.2
18030	21	3	3	2	3	309	16	19.3125	5.84	86.94	5.6	7.0	6.8	5.16	6.285714285714286	6.45	6.0	4.0281529411764705	16.22	1.3	1.4397242156862742	228	7	1067	1104	15	272	325	18.1	0.06	1.2
18031	9	1	1	2	2	86	5	17.2	6.85	78.28	6.9	8.1	7.5	6.09	8.875	7.57	8.0	4.7081404109589045	4.51	1.8	2.6847561643835616	54	3	294	307	4	73	95	18.3	0.05	1.3
18032	15	2	2	2	2	110	5	22.0	5.0	85.22	6.3	7.6	4.8	2.09	10.5	6.21	8.0	4.065143434343434	5.04	1.4	1.2954589898989903	84	3	331	343	5	99	118	19.8	0.05	1.2
18033	12	1	2	2	2	94	7	13.428571428571429	8.24	101.49	2.1	6.9	1.5	1.96	5.5	6.09	2.0	2.955848739495798	4.47	0.4	-0.246949579831933	78	3	295	304	7	85	95	12.1	0.08	1.1
18034	24	3	3	3	3	469	29	16.17241379310345	6.73	81.02	5.8	6.2	5.7	5.51	6.285714285714286	6.06	6.0	3.6299546054367906	25.34	1.5	1.3780672297000094	319	8	1675	1725	27	421	537	15.6	0.06	1.3
18035	16	2	2	2	3	84	4	21.0	5.19	85.73	6.1	6.0	6.4	4.64	8.875	7.46	6.0	4.670133116883116	4.38	1.4	1.4778857142857138	62	1	291	298	4	77	93	19.3	0.05	1.2
18036	8	1	1	1	1	54	3	18.0	5.88	88.06	5.2	3.1	5.8	5.16	7.5	6.96	6.0	3.573254901960784	2.98	1.2	0.3558313725490194	41	0	200	203	3	51	61	17.0	0.06	1.2
18037	13	2	2	2	2	109	6	18.166666666666668	6.59	82.17	7.5	6.0	8.4	4.65	11.625	6.85	8.0	4.613782967032966	5.24	1.6	1.871657142857143	75	1	339	357	4	91	110	22.8	0.04	1.2
18038	21	3	3	3	3	189	14	13.5	8.0	92.63	3.4	7.2	3.4	4.22	4.6	6.87	5.0	3.436928571428571	10.12	1.0	1.0956857142857146	143	7	675	689	14	175	215	12.5	0.08	1.2
18039	16	2	2	2	2	139	5	27.8	3.85	63.87	12.4	12.6	14.5	7.15	19.666666666666668	7.8	8.0	6.413807692307692	7.98	2.4	5.700615384615383	103	11	534	543	4	130	171	32.5	0.03	1.3
18040	9	1	1	1	2	64	2	32.0	3.33	83.33	9.1	0.0	10.5	3.79	15.5	6.44	6.0	5.498999999999999	3.17	1.3	2.9791666666666665	55	1	212	216	2	60	66	30.0	0.03	1.1
18041	17	2	2	2	3	111	6	18.5	6.67	87.65	5.4	5.7	7.1	5.45	7.9	7.77	6.0	3.984354022988505	5.38	1.3	1.712785747126437	70	1	345	366	5	87	105	17.4	0.06	1.2
18042	16	2	2	2	2	147	8	18.375	6.3	71.28	9.6	9.4	10.8	6.22	13.75	7.64	10.0	5.416009523809523	7.73	2.2	3.441376507936508	95	6	504	526	5	126	164	25.2	0.04	1.3
18043	7	1	1	1	1	86	5	17.2	7.04	78.79	6.7	8.1	6.9	5.16	8.625	7.19	7.0	4.068510563380281	4.3	1.9	2.1595605633802815	52	3	278	293	4	71	93	17.8	0.06	1.3
18044	16	2	2	2	2	173	15	11.533333333333333	10.42	73.78	6.5	7.6	7.5	7.76	8.0	7.31	8.0	3.9443999999999995	9.77	1.8	2.5211522222222236	107	6	636	665	10	144	196	14.4	0.07	1.4
18045	19	3	3	2	3	347	16	21.6875	5.33	75.44	8.0	8.2	9.8	7.2	13.75	7.31	8.0	4.597190072639226	19.04	1.9	2.8537021791767554	229	11	1245	1296	14	295	376	21.1	0.05	1.3
18046	8	1	1	1	1	113	4	28.25	4.17	72.84	11.1	7.8	12.5	4.42	16.666666666666668	9.34	8.0	6.246833333333333	5.38	1.8	2.760920833333333	82	2	349	366	3	96	115	32.0	0.03	1.2
18047	22	3	3	3	3	251	14	17.928571428571427	6.28	87.96	5.2	7.3	6.2	5.16	7.833333333333334	6.55	7.0	3.944143451143451	13.24	1.3	1.0049011781011776	183	7	871	901	13	222	268	17.1	0.06	1.2
18048	18	2	2	3	3	127	9	14.11111111111111	8.04	83.39	7.0	7.6	10.3	7.43	10.4	9.09	10.0	4.840155555555555	7.04	1.6	1.9003162962962965	89	3	460	479	5	108	132	21.6	0.05	1.2
18049	18	3	3	2	2	259	5	51.8	2.07	56.39	17.4	3.1	21.3	6.05	16.666666666666668	8.12	17.0	8.206154356846472	13.97	1.8	5.721259917012449	203	0	933	951	5	241	279	48.2	0.02	1.2
18050	8	1	1	1	1	69	1	69.0	1.49	37.31	24.7	0.0	27.6	2.87	34.5	9.79	28.0	11.31286567164179	3.25	2.1	8.366205970149252	58	1	219	221	1	67	79	67.0	0.01	1.2
18051	18	2	3	2	3	226	11	20.545454545454547	6.11	62.38	8.9	9.1	8.9	7.48	5.875	6.5	9.0	3.874831791907514	11.69	2.5	2.683860578034682	129	11	748	796	10	173	251	17.3	0.06	1.5
18052	17	2	2	2	3	224	3	74.66666666666667	1.44	18.06	28.0	13.6	32.9	7.45	17.333333333333332	9.12	28.0	11.40057692307692	12.74	3.0	11.393494871794871	155	10	845	867	3	208	285	69.3	0.01	1.4
18053	24	3	3	3	3	270	19	14.210526315789474	8.48	81.22	5.8	6.2	7.2	6.78	6.571428571428571	7.03	7.0	3.7310952380952376	14.07	1.4	1.951786772486773	166	4	907	958	14	216	270	15.4	0.06	1.3
18054	12	2	2	2	2	183	6	30.5	3.85	65.19	11.9	6.7	13.5	6.11	13.0	8.73	13.0	6.285635897435897	9.4	2.3	3.8217041025641025	112	2	613	640	5	156	202	31.2	0.03	1.3
18055	16	2	2	2	2	190	13	14.615384615384615	7.88	84.17	4.6	7.0	4.2	4.68	6.857142857142857	6.5	7.0	3.3923732193732192	9.81	1.1	1.522705033238367	131	6	639	668	13	162	205	12.5	0.08	1.3
18056	22	3	3	3	3	454	30	15.133333333333333	9.12	65.46	9.7	9.8	12.9	8.83	18.333333333333332	8.14	10.0	5.496627084272195	22.77	2.7	4.431169625957638	207	19	1412	1550	14	317	452	22.6	0.04	1.4
18057	14	2	2	2	2	137	5	27.4	3.94	71.28	9.6	8.8	10.2	5.87	10.6	7.77	11.0	5.484263492063491	7.48	2.0	3.595741587301587	99	5	497	509	5	126	160	25.2	0.04	1.3
18058	18	2	2	2	3	179	15	11.933333333333334	9.49	86.2	3.8	6.7	2.8	4.1	5.222222222222222	5.76	6.0	2.9229341772151898	9.34	1.1	0.9647809282700428	115	6	615	636	15	158	207	10.5	0.09	1.3
18060	8	1	1	1	1	97	1	97.0	1.06	18.37	34.1	0.0	42.9	5.13	47.0	10.82	0.0	14.367468085106383	5.1	1.9	12.955097872340426	82	0	344	347	1	94	106	94.0	0.01	1.1
18061	15	2	2	2	2	243	12	20.25	5.5	65.39	11.8	5.3	11.2	3.61	6.285714285714286	7.36	12.0	5.764838709677418	11.56	2.5	2.252485714285713	182	1	760	787	7	217	290	31.0	0.03	1.3
18062	17	2	2	2	3	157	11	14.272727272727273	7.86	74.39	6.3	10.4	6.7	7.53	6.875	7.75	7.0	4.093495652173913	9.14	2.1	3.7964904347826085	102	16	605	622	10	138	198	13.8	0.07	1.4
18064	17	2	3	2	2	166	12	13.833333333333334	8.11	90.29	4.3	6.3	3.4	2.89	6.428571428571429	6.93	7.0	3.3906648648648647	8.04	1.0	0.7639518918918919	123	3	530	547	10	148	176	14.8	0.07	1.2
18065	14	2	2	2	2	214	16	13.375	8.42	93.24	3.2	6.0	2.8	3.64	5.625	6.47	6.0	2.9660065789473684	10.84	0.5	0.26539473684210524	164	4	714	738	16	190	220	11.9	0.08	1.2
18066	23	3	3	3	3	268	15	17.866666666666667	6.94	76.05	7.7	9.6	10.1	7.2	13.75	7.66	8.0	4.442670731707317	13.57	1.7	2.760795121951219	167	13	866	924	10	205	257	20.5	0.05	1.3
18067	17	2	3	2	3	184	11	16.727272727272727	9.4	56.76	8.9	5.1	9.6	8.05	7.5	7.62	8.0	4.143844827586206	8.61	2.8	0.9756931034482761	58	1	519	586	8	116	180	14.5	0.07	1.6
18068	24	3	3	3	3	362	29	12.482758620689655	9.39	85.79	4.0	6.9	4.9	6.19	3.5	7.23	4.0	3.361778103044496	19.85	1.2	2.0068758782201406	218	12	1295	1351	28	305	406	10.9	0.09	1.3
18070	20	2	2	3	3	125	7	17.857142857142858	6.19	80.51	6.0	6.9	6.6	6.32	7.833333333333334	7.09	7.0	3.952310998735777	7.02	1.5	1.972050316055626	88	3	466	478	7	113	142	16.1	0.06	1.3
18071	16	2	2	2	2	242	15	16.133333333333333	6.98	88.57	5.0	5.4	4.9	4.0	7.666666666666666	6.81	5.0	3.810923076923077	12.13	1.0	0.7043237924865831	185	2	799	826	13	215	249	16.5	0.06	1.2
18072	15	2	2	2	2	171	11	15.545454545454545	7.14	91.11	4.0	8.6	4.2	4.4	7.142857142857142	5.87	4.0	3.2597532467532466	8.95	1.2	1.5415792207792212	127	10	592	609	11	154	191	14.0	0.07	1.2
18073	18	2	3	2	3	200	15	13.333333333333334	9.26	76.56	7.6	9.2	10.0	7.54	10.8	7.0	8.0	4.519	10.68	1.8	3.6778125	125	9	685	727	8	160	205	20.0	0.05	1.3
18074	17	2	3	3	2	282	7	40.285714285714285	2.67	60.96	15.6	5.5	17.3	4.02	16.666666666666668	8.64	9.0	7.521190839694656	13.82	1.8	4.359387277353688	231	1	921	941	6	262	305	43.7	0.02	1.2
18075	16	2	2	2	2	215	11	19.545454545454547	6.51	-0.26	32.9	0.0	42.1	11.74	29.0	11.45	33.0	13.556481012658228	11.87	3.6	15.366078481012657	97	13	759	808	2	158	234	79.0	0.01	1.5
18076	13	2	2	2	1	244	6	40.666666666666664	2.69	67.56	13.1	6.4	15.5	5.29	25.0	7.46	16.0	6.657975336322869	12.74	1.8	4.15191240657698	188	2	846	867	6	223	262	37.2	0.03	1.2
18077	18	2	3	3	3	286	19	15.052631578947368	7.51	95.71	4.3	4.7	6.8	5.39	7.333333333333334	6.87	7.0	3.86485800344234	15.0	1.0	0.746241308089501	216	1	985	1021	14	249	285	17.8	0.06	1.1
18078	19	3	3	2	3	181	17	10.647058823529411	11.26	67.38	9.0	9.2	10.9	8.3	8.5	8.37	9.0	4.827300492610837	9.93	2.4	3.836221674876847	111	8	640	676	7	145	202	20.7	0.05	1.4
18079	22	3	3	3	3	414	14	29.571428571428573	3.73	59.23	16.3	9.5	20.7	6.75	52.0	8.72	10.0	7.923927341597794	21.95	1.9	6.301149035812671	311	10	1449	1494	8	363	429	45.4	0.02	1.2
18080	8	0	1	2	2	203	7	29.0	3.98	52.91	16.6	7.2	20.0	7.04	25.0	7.79	8.0	7.6332037572254325	10.71	2.3	5.471717919075145	134	2	699	729	4	173	217	43.3	0.02	1.3
18081	23	3	3	3	3	188	11	17.09090909090909	6.36	96.22	4.1	5.7	4.4	3.13	7.5	6.78	4.0	3.8251208092485545	9.28	0.9	0.4738605780346825	153	2	617	632	10	173	195	17.3	0.06	1.1
18082	14	2	2	2	1	142	2	71.0	1.44	43.23	24.5	0.0	30.0	4.38	25.5	8.45	25.0	10.947852517985611	7.26	1.6	8.548925179856115	129	2	491	494	2	139	151	69.5	0.01	1.1
18083	14	2	2	2	3	127	8	15.875	7.08	97.54	3.6	5.3	4.0	3.07	7.5	7.95	4.0	3.8628571428571425	6.1	0.8	0.0955571428571429	100	1	399	415	7	112	125	16.0	0.06	1.1
18084	15	2	2	2	2	161	6	26.833333333333332	4.17	72.7	9.0	11.2	11.0	7.49	15.0	7.91	11.0	5.342157342657343	9.15	2.3	4.530772494172494	112	12	604	623	6	143	192	23.8	0.04	1.3
18086	15	2	2	2	2	127	9	14.11111111111111	8.82	90.5	4.3	5.3	5.3	4.63	5.375	6.84	5.0	3.736708683473389	6.18	1.2	0.23457815126050363	83	1	396	421	7	102	125	14.6	0.07	1.2
18087	19	2	3	2	3	190	13	14.615384615384615	7.83	83.96	4.7	7.0	4.5	5.03	5.111111111111111	6.75	5.0	3.51467599067599	10.08	1.2	1.5166083916083912	129	6	660	686	13	165	211	12.7	0.08	1.3
18088	6	0	1	1	1	27	1	27.0	3.85	70.47	9.9	0.0	11.5	7.32	14.0	7.36	12.0	5.166538461538462	1.62	2.0	4.069507692307692	21	1	109	110	1	26	33	26.0	0.04	1.3
18089	21	3	3	2	3	263	20	13.15	9.76	71.44	7.4	8.6	8.1	6.61	8.333333333333334	7.54	8.0	4.436	13.19	2.0	2.7283166666666667	150	11	833	898	12	200	272	16.7	0.06	1.4
18090	16	2	3	2	2	348	4	87.0	1.2	1.41	40.6	6.4	50.6	4.2	50.0	10.65	41.0	16.727939759036143	17.26	1.8	15.611087148594375	298	1	1161	1175	3	332	367	110.7	0.01	1.1
18091	7	1	1	1	1	51	1	51.0	2.13	57.61	16.9	0.0	18.4	3.21	24.5	8.99	17.0	8.380893617021277	2.39	2.0	5.785527659574466	39	1	159	163	1	47	56	47.0	0.02	1.2
18092	16	2	3	2	2	94	4	23.5	4.55	82.99	7.2	6.0	6.5	3.14	11.25	7.06	7.0	4.527363636363637	4.64	1.3	1.268059090909091	75	1	310	316	4	88	102	22.0	0.05	1.2
18093	14	2	2	2	2	118	8	14.75	7.69	98.65	3.2	3.1	2.6	1.79	7.333333333333334	6.8	3.0	3.595395604395604	5.39	0.8	-0.6285780219780222	91	0	353	367	7	104	118	14.9	0.07	1.1
18094	17	2	2	2	3	172	15	11.466666666666667	10.0	95.17	2.5	6.7	2.7	4.03	3.909090909090909	6.97	3.0	3.0516666666666663	8.98	0.7	0.48959999999999937	121	6	589	611	15	150	187	10.0	0.1	1.2
18095	15	0	2	3	3	211	15	14.066666666666666	7.65	92.12	3.6	7.0	3.2	3.64	6.714285714285714	5.17	4.0	2.848410256410256	11.03	0.9	0.9723948717948718	164	7	734	751	15	195	233	13.0	0.08	1.2
18096	16	2	2	2	2	159	8	19.875	5.26	86.23	5.9	6.0	6.5	5.17	7.5	6.46	6.0	4.113416666666666	8.68	1.3	1.220066666666666	123	2	580	591	8	150	179	18.8	0.05	1.2
18097	17	2	2	2	3	163	15	10.866666666666667	11.45	86.4	3.8	7.2	4.4	4.85	4.5	7.49	5.0	3.3330304878048778	7.93	0.9	1.2871739837398373	94	6	500	540	12	123	159	10.3	0.1	1.3
18098	22	3	3	3	3	269	18	14.944444444444445	7.63	92.02	3.7	7.2	4.1	4.39	7.666666666666666	7.04	4.0	3.4849397163120566	13.93	1.0	0.6879739952718675	193	9	913	948	18	235	288	13.1	0.08	1.2
18099	17	2	2	2	3	294	19	15.473684210526315	8.76	80.11	6.2	8.8	9.8	8.23	11.4	8.12	9.0	4.207924242424243	14.16	1.9	3.167537373737373	144	12	882	964	12	198	264	16.5	0.06	1.3
18100	18	2	3	2	3	339	21	16.142857142857142	7.12	90.5	4.3	6.5	4.6	4.34	10.6	7.06	5.0	3.663353424657534	17.06	1.2	1.0193734246575348	237	7	1117	1161	20	292	357	14.6	0.07	1.2
18102	13	1	2	2	3	57	4	14.25	7.55	100.28	2.6	3.1	1.4	1.44	5.625	5.49	6.0	3.1940424528301885	2.69	0.5	-0.5805433962264153	47	0	179	183	4	53	59	13.3	0.08	1.1
18103	11	2	1	2	1	254	15	16.933333333333334	8.47	71.58	9.5	5.3	13.4	7.84	12.75	8.41	10.0	4.986385878489326	12.18	2.3	3.372091297208539	128	1	745	829	7	174	231	24.9	0.04	1.3
18105	17	2	3	2	2	171	8	21.375	5.03	73.04	11.0	7.6	12.6	5.18	10.4	7.9	8.0	6.188208805031445	8.98	1.7	3.478375094339622	136	3	599	611	5	159	186	31.8	0.03	1.2
18106	16	2	2	2	2	319	9	35.44444444444444	3.38	38.33	24.3	8.1	29.9	4.95	25.0	8.64	25.0	10.763939393939394	15.07	2.2	8.503078787878788	215	3	971	1026	4	264	319	66.0	0.02	1.2
