id	Writing_Applications	Language_Conventions	total_words	total_sentences	words_div_sentences	sent_density	pct_transitions	pct_rel_trigrams	grammar_errors_ltp_by_words	difficult_words	proportion_vocab_list[a]_total_words	proportion_vocab_list[a]_headwords	proportion_vocab_list[accent]_total_words	proportion_vocab_list[accent]_headwords	proportion_vocab_list[abandon]_total_words	proportion_vocab_list[abandon]_headwords	proportion_vocab_list[abnormal]_total_words	proportion_vocab_list[abnormal]_headwords	proportion_vocab_list[abbey]_total_words	proportion_vocab_list[abbey]_headwords	proportion_vocab_list[abduct]_total_words	proportion_vocab_list[abduct]_headwords	proportion_vocab_list[abate]_total_words	proportion_vocab_list[abate]_headwords	proportion_vocab_list[aback]_total_words	proportion_vocab_list[aback]_headwords	proportion_vocab_list[abbot]_total_words	proportion_vocab_list[abbot]_headwords	proportion_vocab_list[abet]_total_words	proportion_vocab_list[abet]_headwords	proportion_vocab_list[abrasion]_total_words	proportion_vocab_list[abrasion]_headwords	proportion_vocab_list[aberrant]_total_words	proportion_vocab_list[aberrant]_headwords	proportion_vocab_list[abattoir]_total_words	proportion_vocab_list[abattoir]_headwords	proportion_vocab_list[abashed]_total_words	proportion_vocab_list[abashed]_headwords	proportion_vocab_list[abacus]_total_words	proportion_vocab_list[abacus]_headwords	proportion_vocab_list[abalone]_total_words	proportion_vocab_list[abalone]_headwords	proportion_vocab_list[abductee]_total_words	proportion_vocab_list[abductee]_headwords	proportion_vocab_list[aardvark]_total_words	proportion_vocab_list[aardvark]_headwords	proportion_vocab_list[abnegate]_total_words	proportion_vocab_list[abnegate]_headwords	proportion_vocab_list[abaya]_total_words	proportion_vocab_list[abaya]_headwords	proportion_vocab_list[abaft]_total_words	proportion_vocab_list[abaft]_headwords	proportion_vocab_list[abomasum]_total_words	proportion_vocab_list[abomasum]_headwords	proportion_vocab_list[abettor]_total_words	proportion_vocab_list[abettor]_headwords	proportion_vocab_list[acetal]_total_words	proportion_vocab_list[acetal]_headwords	proportion_vocab_list[ablaut]_total_words	proportion_vocab_list[ablaut]_headwords	proportion_vocab_list[a1]_total_words	proportion_vocab_list[a1]_headwords	proportion_vocab_list[ah]_total_words	proportion_vocab_list[ah]_headwords	proportion_vocab_list[absentminded]_total_words	proportion_vocab_list[absentminded]_headwords	proportion_vocab_list[aal]_total_words	proportion_vocab_list[aal]_headwords	unique_words	ttrr	num_types	flesch_reading_ease	flesch_kincaid_grade	smog_index	automated_readability_index	coleman_liau_index	linsear_write_formula	dale_chall_readability_score	text_standard	spache_readability	reading_time	crawford	wiener_sachtextformel	monosyllabcount	polysyllabcount	letter_count	char_count	sentence_count	lexicon_count	syllable_count	ts_avg_len_sent	ts_avg_sent_per_word	ts_avg_syllab_per_word	nlemma_types	n_bigram_lemma_types	n_trigram_lemma_types	nlemmas	n_bigram_lemmas	n_trigram_lemmas	ncontent_types	ncontent_tokens	content_ttr	nfunction_tokens	nfunction_types	function_ttr	nouns_total	nouns_unique	ttr_nouns	determiners_unique	determiners_per_words	determiners_total	conjunctions_unique	conjunctions_total	conjunctions_per_words	pronouns_unique	pronouns_total	pronouns_density	pronouns_noun_ratio
3363	2	1	298	9	33.111111111111114	3.19	0.0187	23.53	0.14429530201342283	11	0.2516778523489933	0.01093772786933061	0.026845637583892617	0.0012558869701726845	0.003355704697986577	0.00017006802721088434	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006711409395973154	8.924985496898568e-05	0.0	0.0	0.0	0.0	0.003355704697986577	0.0008703220191470844	35.11	0.35	99	-70.13	57.7	0.0	68.9	8.73	13.0	12.14	13.0	20.84756810035842	17.88	4.2	21.86778709677419	222	5	1193	1217	2	279	444	139.5	0.01	1.6	99	98	97	282	281	280	64	145	0.4414	137	35	0.2555	39	18	0.4615	1	0.14539	41	3	12	0.04255	3	7	0.02482	0.18
3364	4	4	393	17	23.11764705882353	4.8	0.0467	29.41	0.010178117048346057	39	0.2926208651399491	0.016771182732973604	0.043256997455470736	0.0026687598116169543	0.017811704834605598	0.0011904761904761906	0.01272264631043257	0.0010277492291880781	0.002544529262086514	0.00023282887077997672	0.002544529262086514	0.00024378352023403217	0.0	0.0	0.005089058524173028	0.000584966364434045	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002544529262086514	0.0008703220191470844	46.05	0.46	163	64.95	9.9	10.9	12.3	9.52	10.166666666666666	7.38	10.0	5.067370605187319	24.0	2.5	4.926927915465898	250	28	1587	1634	15	347	483	23.1	0.04	1.4	163	162	161	354	353	352	104	167	0.6228	187	59	0.3155	58	26	0.4483	1	0.10169	36	2	16	0.0452	2	16	0.0452	0.28
3365	3	3	402	16	25.125	4.43	0.0374	27.73	0.03233830845771144	23	0.31840796019900497	0.018667055563657577	0.024875621890547265	0.0015698587127158557	0.007462686567164179	0.0005102040816326531	0.0	0.0	0.0024875621890547263	0.00023282887077997672	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0024875621890547263	0.00033534540576794097	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0024875621890547263	4.462492748449284e-05	0.0	0.0	0.0024875621890547263	0.00016545334215751158	0.0024875621890547263	0.0008703220191470844	43.49	0.43	157	71.99	9.3	10.8	11.7	7.78	10.166666666666666	6.37	11.0	4.870176384839649	22.37	2.3	4.165714868804665	271	25	1464	1523	14	343	457	24.5	0.04	1.3	157	156	155	361	360	359	97	170	0.5706	191	60	0.3141	27	16	0.5926	1	0.08864	32	2	13	0.03601	2	20	0.0554	0.74
3366	4	4	456	20	22.8	4.75	0.0467	33.61	0.03728070175438596	29	0.3048245614035088	0.0202712556511594	0.039473684210526314	0.00282574568288854	0.0043859649122807015	0.0003401360544217687	0.0021929824561403508	0.00020554984583761563	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0021929824561403508	4.462492748449284e-05	0.0021929824561403508	0.00510204081632653	0.0	0.0	0.0021929824561403508	0.0008703220191470844	42.76	0.43	180	62.21	11.0	11.1	11.8	7.49	11.8	6.76	12.0	5.075089805825241	26.16	2.6	4.660764077669903	314	31	1739	1781	16	412	574	25.8	0.04	1.4	180	179	178	421	420	419	111	193	0.5751	228	69	0.3026	35	22	0.6286	1	0.08314	35	2	12	0.0285	2	17	0.04038	0.49
3367	4	4	688	26	26.46153846153846	4.15	0.0467	40.34	0.0188953488372093	77	0.26308139534883723	0.026396383257984542	0.046511627906976744	0.005023547880690738	0.03197674418604651	0.0037414965986394557	0.00872093023255814	0.0012332990750256938	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0014534883720930232	0.00036310820624546115	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0029069767441860465	0.00033090668431502316	0.0	0.0	41.05	0.41	257	51.52	13.0	13.1	14.9	9.93	13.0	7.49	13.0	5.862	43.01	3.2	6.565528571428572	436	67	2856	2928	22	616	919	28.0	0.04	1.5	257	256	255	626	625	624	185	301	0.6146	325	72	0.2215	53	30	0.566	1	0.09265	58	2	14	0.02236	2	28	0.04473	0.53
3368	4	4	423	24	17.625	6.25	0.0374	34.45	0.030732860520094562	36	0.2978723404255319	0.018375382820475426	0.0425531914893617	0.00282574568288854	0.014184397163120567	0.0010204081632653062	0.002364066193853428	0.00020554984583761563	0.002364066193853428	0.00023282887077997672	0.0	0.0	0.0	0.0	0.0	0.0	0.002364066193853428	0.00031289111389236547	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	43.23	0.43	166	70.33	7.9	8.7	8.5	7.6	8.333333333333334	6.67	9.0	4.1779503437738725	24.58	2.2	3.1606400814871405	275	20	1622	1673	21	374	515	17.8	0.06	1.4	166	165	164	384	383	382	109	190	0.5737	194	57	0.2938	40	24	0.6	1	0.09896	38	2	8	0.02083	2	9	0.02344	0.23
3369	3	3	320	8	40.0	2.81	0.028	27.73	0.040625	22	0.29375	0.013708618929561033	0.03125	0.0015698587127158557	0.015625	0.0008503401360544217	0.00625	0.00041109969167523125	0.0	0.0	0.0	0.0	0.0	0.0	0.003125	0.0002924831822170225	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	43.51	0.44	124	32.57	22.4	13.7	27.3	8.66	14.0	8.49	14.0	9.282	18.19	2.9	8.765145454545454	210	17	1188	1238	5	275	376	55.0	0.02	1.4	124	123	122	285	284	283	71	143	0.4965	142	53	0.3732	48	15	0.3125	1	0.0807	23	2	6	0.02105	2	5	0.01754	0.1
3370	4	3	555	30	18.5	5.95	0.028	32.77	0.03063063063063063	63	0.3081081081081081	0.024938019542073794	0.02882882882882883	0.002511773940345369	0.025225225225225224	0.002380952380952381	0.007207207207207207	0.0008221993833504625	0.0036036036036036037	0.00046565774155995343	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	45.63	0.46	230	68.1	8.7	10.7	9.0	7.14	10.6	7.35	9.0	4.739131543086172	31.79	2.4	3.7965805370741474	382	44	2102	2164	25	499	699	20.0	0.05	1.4	230	229	228	504	503	502	161	267	0.603	237	69	0.2911	41	29	0.7073	1	0.10714	54	4	11	0.02183	4	8	0.01587	0.2
3371	3	4	311	11	28.272727272727273	4.0	0.0187	30.25	0.03858520900321544	14	0.2861736334405145	0.012979437071605659	0.022508038585209004	0.001098901098901099	0.012861736334405145	0.0006802721088435374	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003215434083601286	0.0006056935190793458	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	41.09	0.41	113	49.11	16.0	12.0	18.0	7.15	8.333333333333334	6.84	16.0	6.741994728518714	16.97	2.9	6.204375434897207	209	17	1114	1155	7	271	380	38.7	0.03	1.4	113	112	111	275	274	273	62	125	0.496	150	51	0.34	17	8	0.4706	1	0.12727	35	4	12	0.04364	4	11	0.04	0.65
3372	3	3	355	26	13.653846153846153	8.39	0.028	30.25	0.056338028169014086	23	0.27887323943661974	0.014437800787516407	0.028169014084507043	0.0015698587127158557	0.008450704225352112	0.0005102040816326531	0.0028169014084507044	0.00020554984583761563	0.0028169014084507044	0.00023282887077997672	0.0	0.0	0.0028169014084507044	0.0002718129926610492	0.0	0.0	0.0	0.0	0.0	0.0	0.0028169014084507044	0.0003399048266485384	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	43.23	0.43	134	73.07	6.8	7.7	8.4	8.52	5.222222222222222	6.48	7.0	3.6181928571428568	20.95	2.0	2.089067641196014	238	13	1371	1426	20	301	418	15.1	0.07	1.4	134	133	132	310	309	308	86	157	0.5478	153	48	0.3137	47	22	0.4681	1	0.04839	15	1	13	0.04194	1	23	0.07419	0.49
3373	3	4	287	16	17.9375	6.25	0.028	30.25	0.03484320557491289	24	0.37282229965156793	0.015604491760245006	0.03484320557491289	0.0015698587127158557	0.024390243902439025	0.0011904761904761906	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003484320557491289	0.0006056935190793458	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003484320557491289	0.00016545334215751158	0.0	0.0	52.73	0.53	135	68.5	8.6	10.7	9.4	7.95	7.142857142857142	7.33	8.0	4.414180995475112	16.76	2.3	3.912574660633485	197	23	1108	1141	13	255	351	19.6	0.05	1.4	135	134	133	256	255	254	90	133	0.6767	123	45	0.3659	19	11	0.5789	1	0.08203	21	1	5	0.01953	1	13	0.05078	0.68
3374	4	4	365	22	16.59090909090909	6.81	0.0187	34.45	0.01643835616438356	34	0.2602739726027397	0.013854455301152107	0.03561643835616438	0.0020408163265306124	0.030136986301369864	0.0018707482993197278	0.005479452054794521	0.00041109969167523125	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0027397260273972603	0.00016545334215751158	0.0	0.0	40.25	0.4	130	62.68	8.7	10.1	9.4	9.28	6.125	6.63	9.0	4.141263157894736	22.55	2.5	4.439288544891641	219	28	1494	1535	19	323	472	17.0	0.06	1.5	130	129	128	323	322	321	84	173	0.4855	150	46	0.3067	42	16	0.381	1	0.0805	26	1	5	0.01548	1	12	0.03715	0.29
3375	3	3	318	13	24.46153846153846	4.35	0.0187	27.73	0.050314465408805034	26	0.3018867924528302	0.014000291672743182	0.031446540880503145	0.0015698587127158557	0.009433962264150943	0.0005102040816326531	0.0031446540880503146	0.00020554984583761563	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0031446540880503146	0.0008703220191470844	42.14	0.42	126	63.83	10.4	10.3	12.0	8.71	8.666666666666666	6.91	9.0	5.01753448275862	19.3	2.5	4.156252873563218	211	19	1285	1314	12	290	399	24.2	0.04	1.4	126	125	124	299	298	297	72	142	0.507	157	54	0.3439	30	15	0.5	1	0.0602	18	2	8	0.02676	2	19	0.06355	0.63
3376	4	4	494	20	24.7	4.35	0.0374	30.25	0.06680161943319839	42	0.27125506072874495	0.019542073793204023	0.02631578947368421	0.0020408163265306124	0.004048582995951417	0.0003401360544217687	0.0	0.0	0.0020242914979757085	0.00023282887077997672	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	37.39	0.37	172	51.21	13.1	12.4	14.1	8.77	14.0	6.89	14.0	5.628413493377483	30.17	3.0	5.704920640176601	322	42	2012	2054	16	453	662	28.3	0.04	1.5	172	171	170	460	459	458	109	203	0.5369	257	63	0.2451	38	16	0.4211	1	0.08261	38	3	17	0.03696	3	10	0.02174	0.26
3377	2	2	331	15	22.066666666666666	4.97	0.028	34.45	0.06646525679758308	26	0.31722054380664655	0.015312819017062855	0.027190332326283987	0.00141287284144427	0.015105740181268883	0.0008503401360544217	0.0	0.0	0.0030211480362537764	0.00023282887077997672	0.0	0.0	0.0	0.0	0.006042296072507553	0.000584966364434045	0.0	0.0	0.0	0.0	0.0	0.0	0.0030211480362537764	0.00036310820624546115	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0030211480362537764	0.00016545334215751158	0.0030211480362537764	0.0008703220191470844	45.03	0.45	136	77.5	9.3	8.8	11.9	6.68	18.0	7.41	7.0	5.440129870129869	18.49	1.9	3.4153495016611295	246	11	1228	1259	11	301	373	27.4	0.04	1.2	136	135	134	302	301	300	85	135	0.6296	167	51	0.3054	33	16	0.4848	1	0.09272	28	3	11	0.03642	3	12	0.03974	0.36
3378	3	3	259	11	23.545454545454547	4.37	0.028	21.85	0.07722007722007722	22	0.33976833976833976	0.012833600700014583	0.015444015444015444	0.0006279434850863422	0.007722007722007722	0.0003401360544217687	0.003861003861003861	0.00020554984583761563	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.007722007722007722	0.0007262164124909223	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	44.05	0.44	111	65.9	11.6	9.5	13.9	7.56	8.166666666666666	7.03	8.0	5.914909836065574	15.29	2.2	4.292018032786885	189	10	1021	1041	8	244	315	30.5	0.03	1.3	111	110	109	252	251	250	69	114	0.6053	138	42	0.3043	18	11	0.6111	1	0.06349	16	1	10	0.03968	1	20	0.07937	1.11
3379	1	1	453	17	26.647058823529413	4.13	0.0187	31.93	0.09492273730684327	37	0.26490066225165565	0.017500364590928977	0.033112582781456956	0.002354788069073783	0.008830022075055188	0.0006802721088435374	0.0	0.0	0.0	0.0	0.0	0.0	0.002207505518763797	0.0002718129926610492	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002207505518763797	0.00016545334215751158	0.002207505518763797	0.0008703220191470844	41.26	0.41	170	54.49	14.0	11.7	16.6	8.66	8.166666666666666	7.42	9.0	6.344266209476309	26.63	2.9	5.501518536990854	297	27	1753	1813	12	401	569	33.4	0.03	1.4	170	169	168	412	411	410	119	221	0.5385	191	51	0.267	57	26	0.4561	1	0.06068	25	2	15	0.03641	2	32	0.07767	0.56
3380	3	3	422	19	22.210526315789473	4.82	0.0187	30.25	0.04265402843601896	35	0.28199052132701424	0.017354528219337903	0.030805687203791468	0.0020408163265306124	0.02132701421800948	0.001530612244897959	0.002369668246445498	0.00020554984583761563	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	40.61	0.41	160	61.09	11.4	10.8	13.2	8.36	11.4	6.94	11.0	5.434337059492231	24.88	2.7	4.8387303524062135	278	25	1648	1694	14	377	527	26.9	0.04	1.4	160	159	158	394	393	392	101	175	0.5771	219	59	0.2694	24	20	0.8333	1	0.07614	30	2	13	0.03299	2	29	0.0736	1.21
3381	3	3	349	15	23.266666666666666	4.73	0.028	32.77	0.03724928366762178	19	0.25501432664756446	0.012979437071605659	0.02865329512893983	0.0015698587127158557	0.0057306590257879654	0.0003401360544217687	0.0028653295128939827	0.00020554984583761563	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0028653295128939827	0.00016545334215751158	0.0	0.0	37.54	0.38	119	68.44	10.7	11.0	12.9	7.32	10.8	6.51	11.0	5.317519480519479	19.55	2.4	4.68302857142857	244	21	1290	1331	11	308	413	28.0	0.04	1.3	119	118	117	317	316	315	71	140	0.5071	177	48	0.2712	29	17	0.5862	1	0.10095	32	2	6	0.01893	2	16	0.05047	0.55
3382	4	4	226	14	16.142857142857142	6.83	0.028	24.37	0.022123893805309734	15	0.36283185840707965	0.011958582470468136	0.01327433628318584	0.00047095761381475666	0.04424778761061947	0.0017006802721088435	0.004424778761061947	0.00020554984583761563	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	50.24	0.5	103	78.89	6.7	8.6	8.6	7.6	7.142857142857142	6.3	9.0	4.0000839160839154	12.88	2.0	2.3779743589743583	153	10	846	877	11	195	263	17.7	0.06	1.3	103	102	101	205	204	203	60	97	0.6186	108	43	0.3981	12	8	0.6667	1	0.0878	18	1	1	0.00488	1	17	0.08293	1.42
3383	5	4	506	20	25.3	4.33	0.0187	31.93	0.041501976284584984	81	0.2509881422924901	0.0185212191920665	0.07312252964426877	0.005808477237048666	0.03162055335968379	0.0027210884353741495	0.007905138339920948	0.0008221993833504625	0.007905138339920948	0.0009313154831199069	0.001976284584980237	0.00024378352023403217	0.003952569169960474	0.0005436259853220984	0.003952569169960474	0.000584966364434045	0.001976284584980237	0.00031289111389236547	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001976284584980237	0.00016545334215751158	0.0	0.0	48.27	0.48	223	61.29	11.3	11.9	14.1	9.58	10.166666666666666	8.65	12.0	6.1388906452448815	31.35	2.8	5.961809432495466	312	40	2079	2134	17	454	648	26.7	0.04	1.4	223	222	221	462	461	460	166	238	0.6975	224	57	0.2545	62	37	0.5968	1	0.11039	51	1	13	0.02814	1	9	0.01948	0.15
3384	4	4	578	30	19.266666666666666	5.77	0.0467	37.82	0.04325259515570934	41	0.28719723183391005	0.02420883768411842	0.025951557093425604	0.002354788069073783	0.01730103806228374	0.0017006802721088435	0.0	0.0	0.0	0.0	0.0017301038062283738	0.00024378352023403217	0.0	0.0	0.0	0.0	0.0017301038062283738	0.00031289111389236547	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0017301038062283738	0.00043497172683775554	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	41.15	0.41	214	74.93	8.2	9.4	10.2	7.66	8.166666666666666	6.6	8.0	4.56294498069498	33.64	2.3	3.5645634491634484	393	29	2229	2290	24	518	699	21.6	0.05	1.3	214	213	212	520	519	518	147	255	0.5765	265	67	0.2528	49	31	0.6327	1	0.09423	49	3	20	0.03846	3	29	0.05577	0.59
3385	4	4	619	26	23.807692307692307	4.69	0.0654	41.18	0.011308562197092083	56	0.2778675282714055	0.025083855913664868	0.033925686591276254	0.0032967032967032967	0.01938610662358643	0.0020408163265306124	0.006462035541195477	0.0008221993833504625	0.0	0.0	0.0	0.0	0.0	0.0	0.0016155088852988692	0.0002924831822170225	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	40.61	0.41	225	-188.71	107.4	0.0	136.9	10.24	12.2	19.2	13.0	40.21405128205127	37.14	3.6	46.34466593406592	396	49	2450	2528	2	546	790	273.0	0.0	1.4	225	224	223	554	553	552	153	284	0.5387	270	72	0.2667	63	26	0.4127	1	0.07581	42	4	7	0.01264	4	11	0.01986	0.17
3386	4	3	569	20	28.45	3.97	0.028	35.29	0.01757469244288225	41	0.22319859402460457	0.0185212191920665	0.03690685413005272	0.0032967032967032967	0.01054481546572935	0.0010204081632653062	0.0017574692442882249	0.00020554984583761563	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0017574692442882249	0.00031289111389236547	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0017574692442882249	0.0008703220191470844	34.13	0.34	172	56.83	13.1	13.0	15.8	9.12	13.75	7.02	14.0	5.928269240442656	33.63	3.0	6.317543360160966	361	48	2212	2289	16	497	716	31.1	0.03	1.4	172	171	170	504	503	502	110	226	0.4867	278	62	0.223	68	26	0.3824	1	0.09921	50	2	12	0.02381	2	11	0.02183	0.16
