id	Writing_Applications	Language_Conventions	total_words	total_sentences	words_div_sentences	sent_density	difficult_words	proportion_vocab_list[a]_total_words	proportion_vocab_list[a]_headwords	proportion_vocab_list[accent]_total_words	proportion_vocab_list[accent]_headwords	proportion_vocab_list[abandon]_total_words	proportion_vocab_list[abandon]_headwords	proportion_vocab_list[abnormal]_total_words	proportion_vocab_list[abnormal]_headwords	proportion_vocab_list[abbey]_total_words	proportion_vocab_list[abbey]_headwords	proportion_vocab_list[abduct]_total_words	proportion_vocab_list[abduct]_headwords	proportion_vocab_list[abate]_total_words	proportion_vocab_list[abate]_headwords	proportion_vocab_list[aback]_total_words	proportion_vocab_list[aback]_headwords	proportion_vocab_list[abbot]_total_words	proportion_vocab_list[abbot]_headwords	proportion_vocab_list[abet]_total_words	proportion_vocab_list[abet]_headwords	proportion_vocab_list[abrasion]_total_words	proportion_vocab_list[abrasion]_headwords	proportion_vocab_list[aberrant]_total_words	proportion_vocab_list[aberrant]_headwords	proportion_vocab_list[abattoir]_total_words	proportion_vocab_list[abattoir]_headwords	proportion_vocab_list[abashed]_total_words	proportion_vocab_list[abashed]_headwords	proportion_vocab_list[abacus]_total_words	proportion_vocab_list[abacus]_headwords	proportion_vocab_list[abalone]_total_words	proportion_vocab_list[abalone]_headwords	proportion_vocab_list[abductee]_total_words	proportion_vocab_list[abductee]_headwords	proportion_vocab_list[aardvark]_total_words	proportion_vocab_list[aardvark]_headwords	proportion_vocab_list[abnegate]_total_words	proportion_vocab_list[abnegate]_headwords	proportion_vocab_list[abaya]_total_words	proportion_vocab_list[abaya]_headwords	proportion_vocab_list[abaft]_total_words	proportion_vocab_list[abaft]_headwords	proportion_vocab_list[abomasum]_total_words	proportion_vocab_list[abomasum]_headwords	proportion_vocab_list[abettor]_total_words	proportion_vocab_list[abettor]_headwords	proportion_vocab_list[acetal]_total_words	proportion_vocab_list[acetal]_headwords	proportion_vocab_list[ablaut]_total_words	proportion_vocab_list[ablaut]_headwords	proportion_vocab_list[a1]_total_words	proportion_vocab_list[a1]_headwords	proportion_vocab_list[ah]_total_words	proportion_vocab_list[ah]_headwords	proportion_vocab_list[absentminded]_total_words	proportion_vocab_list[absentminded]_headwords	proportion_vocab_list[aal]_total_words	proportion_vocab_list[aal]_headwords	unique_words	ttrr	num_types
3014	4	4	419	21	19.952380952380953	5.6	29	0.27923627684964203	0.017062855476155752	0.03579952267303103	0.002354788069073783	0.007159904534606206	0.0005102040816326531	0.007159904534606206	0.0006166495375128469	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002386634844868735	0.00031289111389236547	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	39.47	0.39	148
3015	3	4	406	22	18.454545454545453	5.91	46	0.29310344827586204	0.017354528219337903	0.05665024630541872	0.003610675039246468	0.034482758620689655	0.002380952380952381	0.007389162561576354	0.0006166495375128469	0.0049261083743842365	0.00046565774155995343	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0024630541871921183	0.00016545334215751158	0.0	0.0	45.7	0.46	170
3016	3	3	346	18	19.22222222222222	5.77	31	0.2861271676300578	0.014437800787516407	0.046242774566473986	0.002511773940345369	0.014450867052023121	0.0008503401360544217	0.005780346820809248	0.00041109969167523125	0.002890173410404624	0.00023282887077997672	0.002890173410404624	0.00024378352023403217	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	43.59	0.44	136
3017	4	4	500	23	21.73913043478261	5.22	60	0.298	0.021729619367070147	0.042	0.0032967032967032967	0.034	0.002891156462585034	0.006	0.0006166495375128469	0.0	0.0	0.004	0.00048756704046806434	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	48.3	0.48	213
3018	3	3	506	21	24.095238095238095	4.53	40	0.21739130434782608	0.01604200087501823	0.03557312252964427	0.00282574568288854	0.007905138339920948	0.0006802721088435374	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001976284584980237	0.0002924831822170225	0.0	0.0	0.0	0.0	0.001976284584980237	0.0003399048266485384	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001976284584980237	4.462492748449284e-05	0.0	0.0	0.001976284584980237	0.00016545334215751158	0.001976284584980237	0.0008703220191470844	37.07	0.37	172
3019	4	4	337	21	16.047619047619047	6.89	28	0.2522255192878338	0.012396091585241359	0.03857566765578635	0.0020408163265306124	0.017804154302670624	0.0010204081632653062	0.002967359050445104	0.00020554984583761563	0.002967359050445104	0.00023282887077997672	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	37.38	0.37	114
3020	4	4	830	44	18.863636363636363	5.85	62	0.2457831325301205	0.029750619804579263	0.018072289156626505	0.002354788069073783	0.00963855421686747	0.0013605442176870747	0.0012048192771084338	0.00020554984583761563	0.0036144578313253013	0.0006984866123399302	0.0	0.0	0.0	0.0	0.0012048192771084338	0.0002924831822170225	0.0	0.0	0.0	0.0	0.0	0.0	0.0012048192771084338	0.00036310820624546115	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0012048192771084338	4.462492748449284e-05	0.0	0.0	0.0024096385542168677	0.00033090668431502316	0.0012048192771084338	0.0008703220191470844	36.04	0.36	271
3021	4	3	571	27	21.14814814814815	5.13	35	0.28371278458844135	0.02362549219775412	0.03502626970227671	0.0031397174254317113	0.0035026269702276708	0.0003401360544217687	0.0070052539404553416	0.0008221993833504625	0.0035026269702276708	0.00046565774155995343	0.0	0.0	0.0	0.0	0.0	0.0	0.0017513134851138354	0.00031289111389236547	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0017513134851138354	0.000517063081695967	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0035026269702276708	0.0017406440382941688	39.92	0.4	210
3022	4	4	379	24	15.791666666666666	7.27	46	0.32981530343007914	0.018229546448884353	0.044854881266490766	0.0026687598116169543	0.023746701846965697	0.001530612244897959	0.002638522427440633	0.00020554984583761563	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002638522427440633	0.00016545334215751158	0.0	0.0	52.42	0.52	173
3023	4	4	335	16	20.9375	5.59	24	0.28955223880597014	0.014146128044334258	0.023880597014925373	0.0012558869701726845	0.008955223880597015	0.0005102040816326531	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	44.76	0.45	128
3024	4	4	753	31	24.29032258064516	4.61	74	0.27091633466135456	0.029750619804579263	0.02656042496679947	0.0031397174254317113	0.010624169986719787	0.0013605442176870747	0.00796812749003984	0.0012332990750256938	0.0013280212483399733	0.00023282887077997672	0.0	0.0	0.0026560424966799467	0.0005436259853220984	0.0013280212483399733	0.0002924831822170225	0.0	0.0	0.0013280212483399733	0.00033534540576794097	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0026560424966799467	0.00033090668431502316	0.0	0.0	40.48	0.4	272
3025	3	3	321	9	35.666666666666664	3.03	32	0.35202492211838005	0.016479509989791453	0.04672897196261682	0.002354788069073783	0.018691588785046728	0.0010204081632653062	0.0	0.0	0.0	0.0	0.0	0.0	0.003115264797507788	0.0002718129926610492	0.0	0.0	0.003115264797507788	0.00031289111389236547	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003115264797507788	0.00043497172683775554	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003115264797507788	0.0006056935190793458	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003115264797507788	4.462492748449284e-05	0.0	0.0	0.003115264797507788	0.00016545334215751158	0.0	0.0	51.85	0.52	154
3026	4	4	437	25	17.48	6.46	29	0.32723112128146453	0.020854601137523698	0.032036613272311214	0.002197802197802198	0.009153318077803204	0.0006802721088435374	0.0	0.0	0.004576659038901602	0.00046565774155995343	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	46.25	0.46	179
3027	3	3	377	18	20.944444444444443	5.31	42	0.3209549071618037	0.017646200962520054	0.04774535809018567	0.00282574568288854	0.010610079575596816	0.0006802721088435374	0.002652519893899204	0.00020554984583761563	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002652519893899204	0.000517063081695967	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	46.9	0.47	159
3028	5	4	581	30	19.366666666666667	5.91	59	0.2822719449225473	0.02391716494093627	0.029259896729776247	0.0026687598116169543	0.0189328743545611	0.0018707482993197278	0.008605851979345954	0.0010277492291880781	0.0034423407917383822	0.00046565774155995343	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	40.75	0.41	207
3029	3	2	304	18	16.88888888888889	6.32	21	0.3782894736842105	0.016771182732973604	0.003289473684210526	0.00015698587127158556	0.023026315789473683	0.0011904761904761906	0.0	0.0	0.0	0.0	0.0	0.0	0.003289473684210526	0.0002718129926610492	0.003289473684210526	0.0002924831822170225	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006578947368421052	0.01020408163265306	0.0	0.0	0.0	0.0	48.77	0.49	139
3030	4	4	432	21	20.571428571428573	5.41	34	0.2916666666666667	0.018375382820475426	0.02546296296296296	0.001726844583987441	0.018518518518518517	0.0013605442176870747	0.0023148148148148147	0.00020554984583761563	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004629629629629629	8.924985496898568e-05	0.0	0.0	0.0	0.0	0.0023148148148148147	0.0008703220191470844	43.56	0.44	169
3031	3	4	256	13	19.692307692307693	5.56	17	0.3515625	0.013125273443196733	0.01953125	0.0007849293563579278	0.02734375	0.0011904761904761906	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00390625	0.00041407867494824016	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00390625	0.00510204081632653	0.0	0.0	0.0	0.0	46.58	0.47	109
3032	4	3	521	20	26.05	4.18	33	0.2437619961612284	0.0185212191920665	0.0345489443378119	0.00282574568288854	0.015355086372360844	0.0013605442176870747	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0019193857965451055	0.0008703220191470844	34.03	0.34	163
3033	4	3	683	40	17.075	6.41	39	0.2430453879941435	0.02420883768411842	0.01171303074670571	0.0012558869701726845	0.008784773060029283	0.0010204081632653062	0.0014641288433382138	0.00020554984583761563	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0014641288433382138	0.00036310820624546115	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0014641288433382138	0.0008703220191470844	33.33	0.33	208
3034	4	4	835	34	24.558823529411764	4.59	86	0.25149700598802394	0.03062563803412571	0.029940119760479042	0.003924646781789639	0.016766467065868262	0.002380952380952381	0.0023952095808383233	0.00041109969167523125	0.003592814371257485	0.0006984866123399302	0.0011976047904191617	0.00024378352023403217	0.0	0.0	0.0023952095808383233	0.000584966364434045	0.0	0.0	0.0011976047904191617	0.00033534540576794097	0.0	0.0	0.0011976047904191617	0.00036310820624546115	0.0	0.0	0.0011976047904191617	0.00043497172683775554	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	38.73	0.39	287
3035	2	2	150	8	18.75	5.71	19	0.4666666666666667	0.010208546011375236	0.04	0.0009419152276295133	0.013333333333333334	0.0003401360544217687	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006666666666666667	0.0006056935190793458	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006666666666666667	0.00016545334215751158	0.006666666666666667	0.0008703220191470844	65.0	0.65	91
3036	3	3	291	17	17.11764705882353	6.44	23	0.39862542955326463	0.016917019104564678	0.027491408934707903	0.0012558869701726845	0.020618556701030927	0.0010204081632653062	0.003436426116838488	0.00020554984583761563	0.0	0.0	0.0	0.0	0.0	0.0	0.003436426116838488	0.0002924831822170225	0.0	0.0	0.0	0.0	0.0	0.0	0.003436426116838488	0.00036310820624546115	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	55.68	0.56	147
3037	4	4	513	31	16.548387096774192	6.61	52	0.3235867446393762	0.02420883768411842	0.050682261208576995	0.004081632653061225	0.01949317738791423	0.0017006802721088435	0.001949317738791423	0.00020554984583761563	0.001949317738791423	0.00023282887077997672	0.001949317738791423	0.00024378352023403217	0.0	0.0	0.0	0.0	0.001949317738791423	0.00031289111389236547	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	47.33	0.47	222
3038	2	3	97	4	24.25	4.35	6	0.422680412371134	0.005979291235234068	0.041237113402061855	0.0006279434850863422	0.030927835051546393	0.0005102040816326531	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	55.43	0.55	51
3039	3	2	242	8	30.25	3.45	25	0.36363636363636365	0.012833600700014583	0.04132231404958678	0.0015698587127158557	0.008264462809917356	0.0003401360544217687	0.0	0.0	0.004132231404958678	0.00023282887077997672	0.0	0.0	0.0	0.0	0.004132231404958678	0.0002924831822170225	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004132231404958678	0.000517063081695967	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004132231404958678	0.00016545334215751158	0.004132231404958678	0.0008703220191470844	50.86	0.51	118
3040	3	3	466	17	27.41176470588235	4.14	41	0.3261802575107296	0.022167128481843372	0.034334763948497854	0.002511773940345369	0.017167381974248927	0.0013605442176870747	0.004291845493562232	0.00041109969167523125	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002145922746781116	0.00031289111389236547	0.0	0.0	0.0	0.0	0.004291845493562232	0.0007262164124909223	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002145922746781116	0.0008703220191470844	47.93	0.48	197
3041	4	3	590	41	14.390243902439025	7.61	53	0.30677966101694915	0.026396383257984542	0.03559322033898305	0.0032967032967032967	0.005084745762711864	0.0005102040816326531	0.001694915254237288	0.00020554984583761563	0.005084745762711864	0.0006984866123399302	0.003389830508474576	0.00048756704046806434	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001694915254237288	0.0004380201489268506	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	44.53	0.45	240
3042	4	4	356	20	17.8	6.56	33	0.31741573033707865	0.016479509989791453	0.028089887640449437	0.0015698587127158557	0.014044943820224719	0.0008503401360544217	0.0056179775280898875	0.00041109969167523125	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0028089887640449437	0.00510204081632653	0.0	0.0	0.0	0.0	48.2	0.48	147
3043	3	4	337	24	14.041666666666666	8.22	41	0.3323442136498516	0.01633367361820038	0.03857566765578635	0.0020408163265306124	0.017804154302670624	0.0010204081632653062	0.008902077151335312	0.0006166495375128469	0.002967359050445104	0.00023282887077997672	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002967359050445104	0.0003399048266485384	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002967359050445104	0.00016545334215751158	0.002967359050445104	0.0008703220191470844	54.79	0.55	160
3044	3	3	275	14	19.642857142857142	5.53	23	0.36363636363636365	0.01458363715910748	0.02181818181818182	0.0009419152276295133	0.0	0.0	0.014545454545454545	0.0008221993833504625	0.0036363636363636364	0.00023282887077997672	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0036363636363636364	4.462492748449284e-05	0.0	0.0	0.0	0.0	0.0	0.0	52.17	0.52	132
3045	4	3	419	31	13.516129032258064	8.56	19	0.29832935560859186	0.018229546448884353	0.021479713603818614	0.00141287284144427	0.00477326968973747	0.0003401360544217687	0.00954653937947494	0.0008221993833504625	0.0	0.0	0.0	0.0	0.0	0.0	0.002386634844868735	0.0002924831822170225	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002386634844868735	0.0006056935190793458	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00477326968973747	0.0017406440382941688	45.86	0.46	166
3046	3	3	263	12	21.916666666666668	5.11	19	0.2965779467680608	0.011375236984103835	0.04182509505703422	0.001726844583987441	0.0076045627376425855	0.0003401360544217687	0.0038022813688212928	0.00020554984583761563	0.0038022813688212928	0.00023282887077997672	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0038022813688212928	0.0006056935190793458	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0038022813688212928	0.0008703220191470844	45.96	0.46	108
3047	3	4	318	14	22.714285714285715	4.79	35	0.37735849056603776	0.017500364590928977	0.040880503144654086	0.0020408163265306124	0.015723270440251572	0.0008503401360544217	0.009433962264150943	0.0006166495375128469	0.0	0.0	0.0031446540880503146	0.00024378352023403217	0.0	0.0	0.0	0.0	0.0031446540880503146	0.00031289111389236547	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	52.05	0.52	152
3048	3	4	589	36	16.36111111111111	6.77	28	0.3378607809847199	0.029021437946623888	0.022071307300509338	0.0020408163265306124	0.001697792869269949	0.00017006802721088434	0.003395585738539898	0.00041109969167523125	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001697792869269949	0.00031289111389236547	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	43.05	0.43	229
3049	4	3	340	19	17.894736842105264	6.11	27	0.2529411764705882	0.012541927956832434	0.03235294117647059	0.001726844583987441	0.01764705882352941	0.0010204081632653062	0.0029411764705882353	0.00020554984583761563	0.0029411764705882353	0.00023282887077997672	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	39.23	0.39	122
3050	2	2	371	20	18.55	5.99	25	0.24528301886792453	0.013271109814787808	0.029649595687331536	0.001726844583987441	0.008086253369272238	0.0005102040816326531	0.0026954177897574125	0.00020554984583761563	0.0	0.0	0.0	0.0	0.0	0.0	0.005390835579514825	0.000584966364434045	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	38.32	0.38	128
3051	4	4	465	24	19.375	5.71	70	0.28817204301075267	0.019542073793204023	0.06451612903225806	0.004709576138147566	0.03655913978494624	0.002891156462585034	0.008602150537634409	0.0008221993833504625	0.0	0.0	0.002150537634408602	0.00024378352023403217	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004301075268817204	0.00033090668431502316	0.0	0.0	46.9	0.47	197
