id	overall_score	misc_total_words	misc_total_sentences	misc_words_div_sentences	misc_sent_density	misc_ttr	grammar_pct_transitions	grammar_pct_rel_trigrams	grammar_grammar_errors_ltp_by_words	vocab_difficult_words	vocab_proportion_vocab_list[a]	vocab_proportion_vocab_list[accent]	vocab_proportion_vocab_list[abandon]	vocab_proportion_vocab_list[abnormal]	vocab_proportion_vocab_list[abbey]	vocab_proportion_vocab_list[abduct]	vocab_proportion_vocab_list[abate]	vocab_proportion_vocab_list[aback]	vocab_proportion_vocab_list[abbot]	vocab_proportion_vocab_list[abet]	vocab_proportion_vocab_list[abrasion]	vocab_proportion_vocab_list[aberrant]	vocab_proportion_vocab_list[abattoir]	vocab_proportion_vocab_list[abashed]	vocab_proportion_vocab_list[abacus]	vocab_proportion_vocab_list[abalone]	vocab_proportion_vocab_list[abductee]	vocab_proportion_vocab_list[aardvark]	vocab_proportion_vocab_list[abnegate]	vocab_proportion_vocab_list[abaya]	vocab_proportion_vocab_list[abaft]	vocab_proportion_vocab_list[abomasum]	vocab_proportion_vocab_list[abettor]	vocab_proportion_vocab_list[acetal]	vocab_proportion_vocab_list[ablaut]	vocab_proportion_vocab_list[a1]	vocab_proportion_vocab_list[ah]	vocab_proportion_vocab_list[absentminded]	vocab_proportion_vocab_list[aal]	flow_ts_avg_len_sent	flow_ts_num_syllab	flow_ts_avg_sent_per_word	flow_ts_num_polysyllab	flow_ts_num_chars	flow_ts_avg_syllab_per_word	flow_ts_fre	flow_ts_fkg	flow_ts_cli	flow_ts_dcrs	flow_ts_lwf	flow_ts_gf	flow_ts_ari	coherence_nlemma_types	coherence_n_bigram_lemma_types	coherence_n_trigram_lemma_types	coherence_nlemmas	coherence_n_bigram_lemmas	coherence_n_trigram_lemmas	coherence_ncontent_types	coherence_ncontent_tokens	coherence_content_ttr	coherence_nfunction_tokens	coherence_nfunction_types	coherence_function_ttr	coherence_noun_ttr	coherence_determiners	coherence_conjunctions	coherence_prn_noun_ratio
20766	45	1023	56	18.267857142857142	6.61	43.21	0.0654	39.5	0.004887585532746823	93	0.24633431085043989	0.02932551319648094	0.01270772238514174	0.005865102639296188	0.005865102639296188	0.002932551319648094	0.0039100684261974585	0.002932551319648094	0.002932551319648094	0.0019550342130987292	0.0009775171065493646	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0009775171065493646	0.005865102639296188	0.0	19.8	1144	0.05	53	3872	1.4	68.3	8.7	8.36	7.26	8.833333333333334	9.36	10.4	366	365	364	847	846	845	284	465	0.6108	382	82	0.2147	0.3984	0.0791	0.05077	0.23
20767	45	818	60	13.633333333333333	8.94	40.69	0.0467	35.29	0.009779951100244499	61	0.2469437652811736	0.029339853300733496	0.012224938875305624	0.006112469437652812	0.003667481662591687	0.0012224938875305623	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0012224938875305623	0.0012224938875305623	14.8	838	0.07	23	2875	1.3	81.83	5.5	6.26	6.53	8.333333333333334	6.96	6.8	273	272	271	671	670	669	203	390	0.5205	281	70	0.2491	0.3378	0.0611	0.02981	0.38
20768	45	1035	52	19.903846153846153	6.05	39.93	0.0841	37.82	0.010628019323671498	79	0.2531400966183575	0.02995169082125604	0.004830917874396135	0.008695652173913044	0.002898550724637681	0.0	0.002898550724637681	0.0	0.001932367149758454	0.0	0.001932367149758454	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001932367149758454	0.0	19.6	1153	0.05	52	3762	1.4	68.5	8.6	7.25	6.63	5.625	9.31	9.4	343	342	341	859	858	857	264	496	0.5323	363	79	0.2176	0.2846	0.07683	0.00349	0.18
20769	50	1075	80	13.4375	9.33	44.57	0.0841	39.5	0.023255813953488372	94	0.24465116279069768	0.030697674418604652	0.0037209302325581397	0.005581395348837209	0.004651162790697674	0.0065116279069767444	0.0027906976744186047	0.0027906976744186047	0.0	0.0009302325581395349	0.0009302325581395349	0.0	0.0	0.0009302325581395349	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0018604651162790699	0.0009302325581395349	14.1	1129	0.07	50	3899	1.4	74.08	6.4	7.53	6.92	6.571428571428571	6.75	7.7	382	381	380	857	856	855	300	493	0.6085	364	82	0.2253	0.5082	0.08051	0.00933	0.18
20770	39	509	24	21.208333333333332	5.38	39.91	0.0561	34.45	0.0	45	0.275049115913556	0.0275049115913556	0.0275049115913556	0.0	0.0019646365422396855	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.4	597	0.05	32	1892	1.4	69.72	8.1	6.62	6.44	5.111111111111111	9.53	7.9	178	177	176	446	445	444	117	242	0.4835	204	61	0.299	0.4286	0.0852	0.02691	0.48
20771	33	430	27	15.925925925925926	7.32	49.59	0.0374	25.21	0.020930232558139535	42	0.3209302325581395	0.020930232558139535	0.0069767441860465115	0.002325581395348837	0.002325581395348837	0.0	0.004651162790697674	0.002325581395348837	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002325581395348837	0.002325581395348837	0.0	15.6	481	0.06	20	1581	1.3	81.02	5.8	6.78	6.96	7.2857142857142865	7.91	7.1	183	182	181	369	368	367	127	208	0.6106	161	56	0.3478	0.4545	0.07046	0.02168	0.45
20772	33	709	30	23.633333333333333	5.39	31.06	0.028	26.89	0.03244005641748942	34	0.18194640338504936	0.012693935119887164	0.0028208744710860366	0.0028208744710860366	0.0028208744710860366	0.0	0.0	0.0014104372355430183	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0014104372355430183	0.0	38.9	723	0.03	15	2394	1.3	57.37	14.9	7.03	7.07	17.0	16.0	18.7	173	172	171	557	556	555	125	323	0.387	234	48	0.2051	0.1892	0.06104	0.02873	0.26
20773	34	556	43	12.930232558139535	8.96	42.29	0.0467	30.25	0.014388489208633094	29	0.3039568345323741	0.012589928057553957	0.0035971223021582736	0.0035971223021582736	0.0	0.0	0.0	0.0017985611510791368	0.0017985611510791368	0.0017985611510791368	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0035971223021582736	0.0	11.4	584	0.09	16	1929	1.2	93.74	3.0	3.98	5.69	4.1	5.23	3.3	203	202	201	480	479	478	138	262	0.5267	218	65	0.2982	0.5106	0.07083	0.03542	0.53
20774	40	601	28	21.464285714285715	5.05	32.13	0.0374	26.05	0.024958402662229616	25	0.2545757071547421	0.014975041597337771	0.0033277870216306157	0.0016638935108153079	0.004991680532445923	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.6	641	0.05	7	2055	1.2	85.42	6.2	3.83	5.7	6.428571428571429	8.13	6.0	178	177	176	554	553	552	123	270	0.4556	284	55	0.1937	0.3056	0.10289	0.04874	0.94
20775	33	365	13	28.076923076923077	4.01	45.37	0.0467	13.45	0.06575342465753424	28	0.3150684931506849	0.021917808219178082	0.0	0.0027397260273972603	0.0	0.0027397260273972603	0.0027397260273972603	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0027397260273972603	0.0	31.9	398	0.03	11	1352	1.2	72.94	11.0	7.03	7.35	17.333333333333332	13.39	14.5	147	146	145	324	323	322	94	148	0.6351	176	53	0.3011	0.52	0.07716	0.0463	1.0
20776	33	756	30	25.2	4.45	37.54	0.0654	36.13	0.02513227513227513	44	0.2791005291005291	0.01984126984126984	0.0026455026455026454	0.0026455026455026454	0.0026455026455026454	0.0026455026455026454	0.0	0.0013227513227513227	0.0	0.0	0.0013227513227513227	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0013227513227513227	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0026455026455026454	25.2	851	0.04	35	2720	1.3	71.28	9.6	6.22	6.62	14.25	11.0	10.7	253	252	251	674	673	672	174	299	0.5819	375	79	0.2107	0.4375	0.06973	0.03412	0.9
20777	40	634	43	14.744186046511627	8.79	43.35	0.0561	30.25	0.011041009463722398	43	0.2618296529968454	0.017350157728706624	0.00473186119873817	0.00473186119873817	0.0031545741324921135	0.0031545741324921135	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015772870662460567	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015772870662460567	0.0	0.0015772870662460567	16.7	643	0.06	17	2184	1.3	79.9	6.3	6.78	6.52	5.5	7.34	8.1	212	211	210	489	488	487	150	293	0.5119	196	62	0.3163	0.2979	0.07566	0.00204	0.2
20778	36	691	30	23.033333333333335	4.97	44.37	0.0748	36.13	0.0361794500723589	60	0.2793053545586107	0.0361794500723589	0.008683068017366137	0.00723589001447178	0.011577424023154847	0.002894356005788712	0.002894356005788712	0.001447178002894356	0.0	0.002894356005788712	0.0	0.0	0.0	0.0	0.0	0.001447178002894356	0.0	0.0	0.001447178002894356	0.0	0.001447178002894356	0.0	0.0	0.0	0.0	0.0	0.001447178002894356	0.001447178002894356	0.0	21.5	763	0.05	25	2545	1.3	75.03	8.1	6.38	7.67	8.0	9.93	9.2	268	267	266	604	603	602	200	323	0.6192	281	68	0.242	0.5	0.10927	0.03808	0.2
20779	37	728	32	22.75	4.78	39.91	0.0187	47.9	0.02197802197802198	47	0.28296703296703296	0.03296703296703297	0.004120879120879121	0.006868131868131868	0.008241758241758242	0.0013736263736263737	0.0027472527472527475	0.0	0.0	0.0013736263736263737	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005494505494505495	0.0013736263736263737	0.0	24.1	818	0.04	27	2618	1.3	72.39	9.1	5.69	6.63	11.2	10.62	9.6	267	266	265	669	668	667	186	345	0.5391	324	81	0.25	0.5952	0.08371	0.04036	0.5
20781	40	878	40	21.95	5.17	39.92	0.0561	42.86	0.03530751708428246	62	0.26765375854214124	0.029612756264236904	0.007972665148063782	0.003416856492027335	0.004555808656036446	0.003416856492027335	0.0	0.0011389521640091116	0.002277904328018223	0.0011389521640091116	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.8	979	0.05	44	3132	1.3	76.76	7.5	5.92	6.49	11.0	9.04	8.1	309	308	307	774	773	772	233	400	0.5825	374	76	0.2032	0.5312	0.07623	0.03488	0.48
20783	33	680	43	15.813953488372093	7.41	48.1	0.0467	42.02	0.011764705882352941	68	0.3029411764705882	0.03676470588235294	0.008823529411764706	0.013235294117647059	0.004411764705882353	0.007352941176470588	0.0029411764705882353	0.0014705882352941176	0.0	0.0	0.0029411764705882353	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0014705882352941176	0.0	14.5	749	0.07	24	2512	1.3	82.14	5.4	6.26	7.0	8.166666666666666	6.97	6.3	279	278	277	580	579	578	215	333	0.6456	247	64	0.2591	0.5254	0.11379	0.02759	0.17
20784	37	675	39	17.307692307692307	6.22	33.49	0.0467	44.54	0.017777777777777778	38	0.2474074074074074	0.028148148148148148	0.007407407407407408	0.0014814814814814814	0.0014814814814814814	0.0014814814814814814	0.0014814814814814814	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0014814814814814814	0.0	15.9	776	0.06	38	2482	1.2	89.18	4.8	5.1	5.92	6.375	7.39	5.3	210	209	208	627	626	625	142	323	0.4396	304	68	0.2237	0.6667	0.0925	0.03828	0.41
20785	42	581	31	18.741935483870968	6.24	47.89	0.0654	36.97	0.01549053356282272	39	0.31669535283993117	0.025817555938037865	0.010327022375215147	0.012048192771084338	0.008605851979345954	0.0034423407917383822	0.0034423407917383822	0.0017211703958691911	0.0017211703958691911	0.0	0.0	0.0017211703958691911	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0017211703958691911	0.0	22.3	607	0.04	19	2097	1.2	82.68	7.3	6.74	6.9	8.0	10.14	9.8	238	237	236	497	496	495	174	269	0.6468	228	64	0.2807	0.5581	0.09054	0.03823	0.79
20787	40	428	29	14.758620689655173	7.65	43.27	0.0467	29.41	0.02102803738317757	24	0.3014018691588785	0.02336448598130841	0.011682242990654205	0.004672897196261682	0.004672897196261682	0.002336448598130841	0.0	0.0	0.0	0.0	0.0	0.0	0.002336448598130841	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002336448598130841	12.7	493	0.08	16	1592	1.3	83.96	4.7	6.02	6.16	8.0	5.95	5.3	164	163	162	379	378	377	104	200	0.52	179	60	0.3352	0.5172	0.05805	0.02111	0.34
20790	40	659	34	19.38235294117647	5.91	43.3	0.0561	32.77	0.009104704097116844	55	0.291350531107739	0.030349013657056147	0.013657056145675266	0.0015174506828528073	0.0	0.0	0.0015174506828528073	0.0015174506828528073	0.004552352048558422	0.0	0.0015174506828528073	0.0	0.0	0.0015174506828528073	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0030349013657056147	0.0	21.7	761	0.05	35	2456	1.3	74.83	8.2	6.96	7.06	11.6	10.31	9.9	249	248	247	575	574	573	183	313	0.5847	262	66	0.2519	0.5208	0.06261	0.0487	0.19
20791	38	368	22	16.727272727272727	6.75	49.39	0.0093	31.09	0.01358695652173913	27	0.3641304347826087	0.02717391304347826	0.01358695652173913	0.002717391304347826	0.002717391304347826	0.0	0.0	0.0	0.002717391304347826	0.0	0.0	0.0	0.0	0.0	0.002717391304347826	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.8	427	0.07	25	1443	1.3	81.83	5.5	7.13	6.31	9.0	7.64	6.9	161	160	159	326	325	324	110	178	0.618	148	51	0.3446	0.625	0.10429	0.02761	0.54
20792	31	340	29	11.724137931034482	10.0	48.28	0.0187	30.25	0.03529411764705882	21	0.3558823529411765	0.014705882352941176	0.0029411764705882353	0.0	0.0058823529411764705	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.4	360	0.09	10	1200	1.3	85.28	4.2	4.85	5.92	5.222222222222222	5.12	4.1	140	139	138	290	289	288	98	169	0.5799	121	42	0.3471	0.6429	0.06552	0.03448	1.21
20793	42	892	56	15.928571428571429	7.05	42.7	0.0748	33.61	0.011210762331838564	94	0.27802690582959644	0.043721973094170405	0.013452914798206279	0.01233183856502242	0.005605381165919282	0.0011210762331838565	0.002242152466367713	0.002242152466367713	0.002242152466367713	0.0	0.0011210762331838565	0.0011210762331838565	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002242152466367713	0.0	16.2	1022	0.06	39	3373	1.3	80.41	6.1	6.38	7.03	6.125	8.25	6.7	339	338	337	794	793	792	264	443	0.5959	351	75	0.2137	0.4912	0.06675	0.05164	0.47
20794	40	699	36	19.416666666666668	5.53	39.17	0.0467	36.97	0.011444921316165951	43	0.3090128755364807	0.02145922746781116	0.008583690987124463	0.00715307582260372	0.001430615164520744	0.002861230329041488	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001430615164520744	0.0	17.7	799	0.06	32	2667	1.3	78.89	6.7	6.15	6.2	8.0	8.4	7.1	255	254	253	651	650	649	174	320	0.5437	331	81	0.2447	0.6333	0.07527	0.02611	1.2
20795	35	687	37	18.56756756756757	6.0	36.79	0.0374	31.09	0.010189228529839884	41	0.27510917030567683	0.020378457059679767	0.002911208151382824	0.0	0.002911208151382824	0.001455604075691412	0.0	0.001455604075691412	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.0	779	0.05	27	2527	1.3	77.57	7.2	6.09	6.06	7.833333333333334	8.52	7.6	227	226	225	617	616	615	159	329	0.4833	288	68	0.2361	0.4571	0.05186	0.02755	1.37
20796	35	1069	70	15.271428571428572	8.22	45.19	0.1215	46.22	0.02245088868101029	86	0.2862488306828812	0.014967259120673527	0.01028999064546305	0.005612722170252572	0.0009354536950420954	0.0037418147801683817	0.0	0.0018709073900841909	0.0018709073900841909	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	21.7	1134	0.05	33	3832	1.3	74.83	8.2	7.43	7.03	7.0	9.58	10.8	385	384	383	852	851	850	303	529	0.5728	323	82	0.2539	0.3115	0.08451	0.03638	0.11
20797	33	273	12	22.75	5.0	56.25	0.0467	21.85	0.018315018315018316	19	0.42857142857142855	0.018315018315018316	0.01098901098901099	0.0	0.003663003663003663	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	21.3	323	0.05	20	1037	1.4	66.78	9.2	7.49	6.45	14.25	9.89	10.1	135	134	133	240	239	238	82	126	0.6508	114	53	0.4649	0.8125	0.09167	0.04583	0.19
20800	33	751	45	16.68888888888889	7.71	40.07	0.0374	35.29	0.017310252996005325	52	0.2396804260985353	0.015978695073235686	0.009320905459387484	0.0	0.002663115845539281	0.0	0.0	0.0	0.0	0.0	0.0	0.0013315579227696406	0.0	0.0013315579227696406	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0039946737683089215	0.0	35.3	793	0.03	29	2764	1.4	52.57	14.7	9.7	7.54	19.0	15.18	19.3	234	233	232	584	583	582	155	318	0.4874	266	79	0.297	0.1985	0.06849	0.02568	0.24
20802	30	921	31	29.70967741935484	3.6	28.95	0.0654	38.66	0.026058631921824105	31	0.23344191096634093	0.008686210640608035	0.0010857763300760044	0.0010857763300760044	0.002171552660152009	0.0	0.0	0.002171552660152009	0.0	0.0	0.0010857763300760044	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0010857763300760044	0.0010857763300760044	30.7	1024	0.03	24	3302	1.2	74.15	10.5	5.76	6.15	7.666666666666666	12.52	12.7	249	248	247	860	859	858	169	384	0.4401	476	80	0.1681	0.2955	0.0593	0.04302	1.0
20803	37	452	20	22.6	4.91	51.6	0.0561	33.61	0.017699115044247787	35	0.37831858407079644	0.030973451327433628	0.00663716814159292	0.004424778761061947	0.008849557522123894	0.0022123893805309734	0.0	0.0022123893805309734	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.3	516	0.05	18	1684	1.3	76.25	7.7	6.15	6.83	13.75	9.4	8.3	210	209	208	407	406	405	147	217	0.6774	190	63	0.3316	0.7273	0.0688	0.02211	0.64
20804	40	471	21	22.428571428571427	4.84	35.25	0.0374	23.53	0.029723991507430998	21	0.27388535031847133	0.010615711252653927	0.006369426751592357	0.0021231422505307855	0.0	0.0	0.0021231422505307855	0.0	0.0021231422505307855	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004246284501061571	0.0	21.2	515	0.05	9	1730	1.2	83.8	6.8	5.69	5.99	10.6	8.76	8.4	153	152	151	434	433	432	96	216	0.4444	218	57	0.2615	0.5789	0.04608	0.03456	1.11
20805	40	959	43	22.302325581395348	4.95	35.79	0.1028	37.82	0.008342022940563087	58	0.2575599582898853	0.016684045881126174	0.005213764337851929	0.0020855057351407717	0.0020855057351407717	0.0020855057351407717	0.0010427528675703858	0.0	0.0010427528675703858	0.0	0.0020855057351407717	0.0010427528675703858	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0010427528675703858	0.0	0.0020855057351407717	0.0	21.6	1102	0.05	40	3580	1.3	74.93	8.2	6.56	6.45	10.4	9.59	9.4	311	310	309	869	868	867	222	452	0.4912	417	89	0.2134	0.4127	0.07365	0.05409	0.59
20806	35	675	34	19.852941176470587	5.87	42.66	0.0561	39.5	0.034074074074074076	48	0.28444444444444444	0.022222222222222223	0.005925925925925926	0.0044444444444444444	0.0014814814814814814	0.0014814814814814814	0.0014814814814814814	0.0	0.002962962962962963	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0044444444444444444	0.0044444444444444444	0.0014814814814814814	18.5	748	0.05	27	2487	1.3	78.08	7.0	6.85	6.79	8.5	8.45	8.3	247	246	245	579	578	577	180	316	0.5696	263	67	0.2548	0.5439	0.07427	0.05181	0.42
20807	35	581	32	18.15625	6.79	39.92	0.0374	27.73	0.013769363166953529	35	0.24440619621342513	0.012048192771084338	0.0051635111876075735	0.0	0.0017211703958691911	0.0034423407917383822	0.0	0.0	0.0017211703958691911	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0017211703958691911	0.0034423407917383822	0.0	16.1	616	0.06	23	1983	1.3	80.51	6.0	5.62	6.3	11.2	7.64	6.7	188	187	186	471	470	469	134	268	0.5	203	54	0.266	0.2651	0.06794	0.03397	0.17
20808	31	695	43	16.162790697674417	7.2	38.86	0.0748	31.93	0.051798561151079135	33	0.27482014388489207	0.012949640287769784	0.0028776978417266188	0.0014388489208633094	0.0028776978417266188	0.0	0.0014388489208633094	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0014388489208633094	0.0014388489208633094	14.3	731	0.07	29	2440	1.2	90.8	4.1	5.1	6.04	4.454545454545454	6.74	5.3	232	231	230	597	596	595	163	303	0.538	294	69	0.2347	0.5405	0.067	0.05528	0.65
20809	40	970	56	17.321428571428573	6.58	36.9	0.1028	42.86	0.021649484536082474	51	0.256701030927835	0.018556701030927835	0.007216494845360825	0.003092783505154639	0.006185567010309278	0.0010309278350515464	0.0	0.003092783505154639	0.0	0.0010309278350515464	0.0	0.0	0.0010309278350515464	0.0	0.0	0.0	0.0	0.0010309278350515464	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002061855670103093	0.0	17.1	1048	0.06	31	3392	1.3	79.5	6.4	4.99	6.09	6.428571428571429	7.7	6.2	314	313	312	851	850	849	239	476	0.5021	375	75	0.2	0.4531	0.07168	0.01058	0.39
20812	40	1076	70	15.371428571428572	8.09	39.31	0.0841	36.13	0.00929368029739777	88	0.241635687732342	0.016728624535315983	0.007434944237918215	0.0027881040892193307	0.0018587360594795538	0.0018587360594795538	0.0009293680297397769	0.0	0.0	0.0	0.0	0.0	0.0	0.0018587360594795538	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0027881040892193307	0.0	18.4	1110	0.05	40	3690	1.3	78.18	6.9	6.38	6.76	7.833333333333334	8.54	8.3	340	339	338	865	864	863	261	452	0.5774	413	79	0.1913	0.3788	0.08439	0.02543	0.28
20813	36	509	24	21.208333333333332	5.17	45.47	0.0841	36.13	0.0412573673870334	40	0.3418467583497053	0.0137524557956778	0.005893909626719057	0.003929273084479371	0.0019646365422396855	0.0	0.0	0.0019646365422396855	0.0	0.0	0.0	0.0	0.0	0.0019646365422396855	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0	600	0.05	23	1976	1.3	76.56	7.6	7.02	6.69	11.4	9.39	8.8	211	210	209	464	463	462	140	238	0.5882	226	71	0.3142	0.625	0.06681	0.03017	0.97
20814	32	993	77	12.896103896103897	9.1	41.49	0.0841	39.5	0.021148036253776436	80	0.2537764350453172	0.02416918429003021	0.004028197381671702	0.006042296072507553	0.0010070493454179255	0.002014098690835851	0.0010070493454179255	0.005035246727089627	0.0	0.0	0.0	0.0	0.002014098690835851	0.0	0.0010070493454179255	0.002014098690835851	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0010070493454179255	0.0010070493454179255	0.0030211480362537764	0.0010070493454179255	11.8	1084	0.09	27	3693	1.3	84.88	4.4	6.07	6.72	3.416666666666667	5.39	5.3	351	350	349	846	845	844	275	481	0.5717	365	76	0.2082	0.6139	0.07092	0.03546	0.39
20815	31	830	32	25.9375	4.15	25.94	0.0561	44.54	0.03975903614457831	43	0.19759036144578312	0.00963855421686747	0.0036144578313253013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0012048192771084338	23.5	1016	0.04	49	3307	1.4	64.54	10.1	7.9	6.02	14.5	10.46	11.0	200	199	198	771	770	769	127	363	0.3499	408	73	0.1789	0.3594	0.07652	0.03632	0.3
20817	30	309	19	16.263157894736842	7.17	50.19	0.0187	16.81	0.016181229773462782	18	0.3559870550161812	0.003236245954692557	0.006472491909385114	0.003236245954692557	0.003236245954692557	0.0	0.006472491909385114	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003236245954692557	0.0	0.0	18.5	304	0.05	2	1010	1.2	86.54	5.8	4.24	6.63	7.5	7.55	6.2	133	132	131	265	264	263	84	137	0.6131	128	49	0.3828	0.625	0.07547	0.04151	0.71
20818	32	928	20	46.4	2.34	36.1	0.0841	35.29	0.032327586206896554	67	0.26939655172413796	0.029094827586206896	0.004310344827586207	0.003232758620689655	0.0010775862068965517	0.0	0.0010775862068965517	0.0021551724137931034	0.0	0.0	0.0010775862068965517	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0010775862068965517	0.0010775862068965517	0.0010775862068965517	56.0	1079	0.02	31	3548	1.3	40.02	21.6	7.5	8.29	28.0	23.3	26.4	309	308	307	856	855	854	232	420	0.5524	436	77	0.1766	0.4355	0.11565	0.03738	0.44
